intent,text
atis_abbreviation,Which class pertains to the fare code q?
atis_abbreviation,Could you provide information on the category of fare associated with code q?
atis_abbreviation,What is the classification for a ticket labeled as fare code q?
atis_abbreviation,Which type of fare is denoted by the code q?
atis_abbreviation,Can you provide information about Fare Code BH?
atis_abbreviation,I am interested in knowing the details of Fare Code BH.
atis_abbreviation,Could you shed some light on Fare Code BH?
atis_abbreviation,What is the definition of the fare code BH?
atis_abbreviation,How can we interpret the fare code BH?
atis_abbreviation,In what way does the fare code BH represent a particular chunk of information?
atis_abbreviation,"""What does cvg stand for?"""
atis_abbreviation,"""Can you define cvg?"""
atis_abbreviation,"""What is the full form of cvg?"""
atis_abbreviation,"Define the acronym ""cvg""."
atis_abbreviation,"What does ""cvg"" stand for?"
atis_abbreviation,"Provide a definition for ""cvg""."
atis_abbreviation,"Can you provide information on the definition of ""ua""?"
atis_abbreviation,"What is the significance or interpretation of ""ua""?"
atis_abbreviation,"How would you elucidate or clarify the concept behind ""ua""?"
atis_abbreviation,What is the definition of ua?
atis_abbreviation,How would you describe ua in simple terms?
atis_abbreviation,Can you provide a clear explanation of ua?
atis_abbreviation,Can you shed some light on what d9s is?
atis_abbreviation,Could you provide some information about the concept of d9s?
atis_abbreviation,What exactly does d9s entail?
atis_abbreviation,"""Could you shed some light on what d9s stands for?"" "
atis_abbreviation,"""Can you provide information about the definition of d9s?"" "
atis_abbreviation,"""What is the concept behind d9s?"""
atis_abbreviation,Could you provide information regarding fare code f? 
atis_abbreviation,What is the significance of fare code f?
atis_abbreviation,Can you clarify the definition of fare code f?
atis_abbreviation,Could you shed some light on the significance of fare code f?
atis_abbreviation,I'm curious about the implication of fare code f. Can you rephrase it in simpler terms?
atis_abbreviation,Is there any specific information that can be attributed to fare code f?
atis_abbreviation,Could you provide an interpretation of meal code SB?
atis_abbreviation,I'm curious about the definition of meal code SB.
atis_abbreviation,Can you tell me what meal code SB stands for?
atis_abbreviation,Can you provide information about the meal code sb?
atis_abbreviation,What does the meal code sb refer to?
atis_abbreviation,How would you describe the meal code sb?
atis_abbreviation,Can you provide information on the significance of fare code Y?
atis_abbreviation,How is fare code Y relevant to ticket pricing and availability?
atis_abbreviation,Could you clarify the definition or interpretation of fare code Y?
atis_abbreviation,What is the significance of fare code Y?
atis_abbreviation,How does fare code Y differ from other codes?
atis_abbreviation,In what ways can fare code Y be described?
atis_abbreviation,Can you provide the significance of fare code m?
atis_abbreviation,What purpose does fare code m serve? 
atis_abbreviation,Could you shed some light on fare code m's role in booking flights?
atis_abbreviation,Can you provide the definition for fare code m?
atis_abbreviation,How would you describe the details of fare code m?
atis_abbreviation,What information can you give me about fare code m?
atis_abbreviation,Can you provide information about fare code f?
atis_abbreviation,What details can you share regarding fare code f?
atis_abbreviation,Could you give a description of fare code f?
atis_abbreviation,How does fare code f function?
atis_abbreviation,In what way is fare code f utilized?
atis_abbreviation,What purpose does fare code f serve?
atis_abbreviation,Can you elaborate on what ap58 restriction is? 
atis_abbreviation,What's the definition of the limitation ap58? 
atis_abbreviation,Could you shed some light on the significance of ap58 constraint?
atis_abbreviation,Can you provide a definition for the restriction ap58? 
atis_abbreviation,What is the significance of the restriction ap58?
atis_abbreviation,Could you shed light on what the restriction ap58 entails?
atis_abbreviation,Could you provide some information about the significance of ap 57?
atis_abbreviation,I'm curious to know the definition of ap 57.
atis_abbreviation,Can you tell me what ap 57 stands for or represents?
atis_abbreviation,What is the definition of ap 57?
atis_abbreviation,How can ap 57 be described?
atis_abbreviation,What's the significance of ap 57?
atis_abbreviation,Can you tell me the expansion of the abbreviation US?
atis_abbreviation,What does US represent as an abbreviation?
atis_abbreviation,Could you provide the full form of the abbreviated term US?
atis_abbreviation,"How do you expand the shorthand ""us""? "
atis_abbreviation,"What does the symbol ""us"" spell out? "
atis_abbreviation,"What is the full form of the acronym ""us""?"
atis_abbreviation,Can you provide information regarding phl?
atis_abbreviation,In what context is the term phl used?
atis_abbreviation,What does phl refer to?
atis_abbreviation,What exactly does the abbreviation phl refer to?
atis_abbreviation,Could you shed some light on what phl stands for?
atis_abbreviation,Can you provide some information regarding the term phl?
atis_abbreviation,Can you provide information about fare code QO?
atis_abbreviation,In what instance would one use the fare code QO?
atis_abbreviation,How is fare code QO utilized in the travel industry?
atis_abbreviation,What is the definition of fare code qo?
atis_abbreviation,Can you provide information on fare code qo?
atis_abbreviation,How would one interpret the significance of fare code qo?
atis_abbreviation,Can you provide the definition of SA's negative connotation?
atis_abbreviation,"How would you interpret the absence of ""SA""?"
atis_abbreviation,"In what context is ""not SA"" applicable?"
atis_abbreviation,Can you elucidate the significance of sa's absence?
atis_abbreviation,In what way is sa's nonexistence relevant?
atis_abbreviation,How does the omission of sa impact the content?
atis_abbreviation,What is the significance of AP 57 restrictions?
atis_abbreviation,How do AP 57 restrictions affect a particular situation?
atis_abbreviation,Can you elaborate on the restrictions imposed under AP 57?
atis_abbreviation,What is the context of restrictions AP 57?
atis_abbreviation,How do you interpret limitations in AP 57?
atis_abbreviation,Can you provide details about the constraints outlined in AP 57?
atis_abbreviation,What does the acronym MCI stand for?
atis_abbreviation,Can you provide a definition for MCI? 
atis_abbreviation,How would you describe MCI in simple terms?
atis_abbreviation,Can you provide information on the concept of MCI?
atis_abbreviation,How would you describe MCI?
atis_abbreviation,What can you tell me about MCI?
atis_abbreviation,What is the full form of HP?
atis_abbreviation,What does HP refer to in its acronym form?
atis_abbreviation,What do the initials HP signify?
atis_abbreviation,What is the full form of HP?
atis_abbreviation,How do you expand the abbreviation HP?
atis_abbreviation,What does the acronym HP represent?
atis_aircraft,"What information can you provide about M80, which belongs to a certain kind of flying machine?"
atis_aircraft,Describe the characteristics of the category known as M80 aviation equipment.
atis_aircraft,"In your own words, explain what distinguishes M80 from other varieties of aerial transportation."
atis_aircraft,Give me some information about the M80 variety of flying machine.
atis_aircraft,What are the distinguishing characteristics of the M80 category of air vehicles?
atis_aircraft,Can you provide details on the type of aerial transportation known as the M80?
atis_aircraft,Enumerate the kinds of flying vessels utilized in all departures originating from Charlotte.
atis_aircraft,Specify the categories of aerial transportation employed in every flight originating from Charlotte.
atis_aircraft,Identify the types of aviation machines used in all flights departing from Charlotte.
atis_aircraft,Enumerate the different types of flying vehicles utilized for trips originating in Charlotte.
atis_aircraft,Provide a catalogue of transportation means used in all scheduled flights departing from Charlotte.
atis_aircraft,Name all the modes of air travel employed in journeys that commence from Charlotte.
atis_aircraft,Which kind of flying machines will take off from Cleveland to Dallas before midday?
atis_aircraft,What models of airborne transportation are departing from Cleveland towards Dallas prior to noon?
atis_aircraft,"Before noon, which types of aerial conveyances can you ride from Cleveland to Dallas?"
atis_aircraft,What kind of flying machines are departing from Cleveland to Dallas before noon?
atis_aircraft,Which types of aviation vehicles are taking off from Cleveland and landing in Dallas before midday?
atis_aircraft,"From Cleveland, which kinds of aerial transportation are arriving at Dallas prior to noon?"
atis_aircraft,What is the identity of a D9S?
atis_aircraft,Can you specify the model of D9s?
atis_aircraft,Is D9S considered a type of air vehicle?
atis_aircraft,What kind of flying vehicle is a D9S?
atis_aircraft,Can you identify the specific model of the D9S aircraft?
atis_aircraft,What category does the D9S belong to with regards to aerial transportation?
atis_aircraft,Which flying transport is deployed for the American departure scheduled at 4:19 pm?
atis_aircraft,What kind of aerial vehicle is utilized for the American flight that's departing at 4:19 in the afternoon?
atis_aircraft,Identify the type of airborne conveyance that will be employed for the American takeoff slated for 4:19 p.m.
atis_aircraft,What kind of flying machine is utilized for the US trip departing at 4:19 in the afternoon?
atis_aircraft,Which aerial vehicle is employed for the American journey taking off at four-nineteen pm?
atis_aircraft,What sort of aircraft is put to use for the flight headed towards America leaving at 4:19 PM?
atis_aircraft,How many distinct models of flying machines are available at Charlotte Airport for US Air?
atis_aircraft,What is the count of unique types of aerial vehicles that US Air operates from Charlotte airport?
atis_aircraft,"In terms of diverse categories, how varied is the fleet of transportation vehicles at Charlotte Airport belonging to US Air?"
atis_aircraft,How many different types of flying vehicles are present at Charlotte airport for US air travel?
atis_aircraft,What is the variety of aerial transportation options available for US air passengers at the Charlotte airport?
atis_aircraft,Can you tell me how many distinct categories of aviation conveyance can be found in Charlotte airport belonging to US air?
atis_aircraft,Could you provide me with some information regarding the m80 flying vehicle?
atis_aircraft,I'm curious to know about the m80 aerial machine. Can you inform me about it?
atis_aircraft,What details can you share about the m80 airborne transportation?
atis_aircraft,Can you give me some information about the M80 model? 
atis_aircraft,What do you know about the M80 transportation method?
atis_aircraft,Could you tell me about the M80 flying machine?
atis_aircraft,Ascertain the kind of flying vehicle utilized for a trip departing Cleveland and arriving in Dallas before midday.
atis_aircraft,Identify the category of aerial transportation employed for a journey originating from Cleveland and terminating in Dallas prior to noon.
atis_aircraft,Figure out the sort of airborne means of transport utilized for a voyage commencing from Cleveland and reaching Dallas ahead of midday.
atis_aircraft,Ascertain the category of vehicle deployed on a Cleveland-Dallas journey that departs before midday.
atis_aircraft,Identify the kind of mode of transportation utilized for a pre-noon voyage from Cleveland to Dallas.
atis_aircraft,Deduce the sort of flying mechanism employed for a morning flight that commences in Cleveland and ends in Dallas.
atis_airfare,What is the most budget-friendly cost to travel from Boston to Salt Lake City?
atis_airfare,What is the cheapest way to get from Boston to Salt Lake City?
atis_airfare,How much would it cost me to travel economically from Boston to Salt Lake City?
atis_airfare,What is the most affordable option to travel from Boston to Salt Lake City?
atis_airfare,Could you provide information on the cheapest way to get to Salt Lake City from Boston?
atis_airfare,What is the budget-friendly method of transportation from Boston to Salt Lake City?
atis_airfare,What are the rates for traveling from Washington to Montreal?
atis_airfare,How much will it cost to travel between Washington and Montreal?
atis_airfare,Can you provide the pricing information for a trip from Washington D.C. to Montreal?
atis_airfare,"""What are the prices for traveling to Montreal from Washington?"""
atis_airfare,"""What is the cost of a trip from Washington to Montreal?"""
atis_airfare,"""How much does it take to go from Washington to Montreal?"""
atis_airfare,What's the expense of taking a round trip from Columbus to St. Louis via TWA?
atis_airfare,How much money do I need for traveling to and fro between Columbus and St. Louis on TWA?
atis_airfare,Can you tell me the total expenditure involved in flying with TWA from Columbus to St.Louis and back?
atis_airfare,What is the round trip expense for a flight between Columbus and St. Louis via TWA?
atis_airfare,How much do I need to spend for traveling back and forth from Columbus to St. Louis with TWA?
atis_airfare,What is the total cost of flying circularly between Columbus and St. Louis on TWA?
atis_airfare,How much does it cost to travel round trip in first class from Detroit to St. Petersburg by air?
atis_airfare,What is the price for a return journey by plane from Detroit to St. Petersburg in premium seating?
atis_airfare,"Could you inform me about the expense of flying to St. Petersburg and back with premium accommodations departing from Detroit, please?"
atis_airfare,How much does it cost to travel first class round trip from Detroit to St. Petersburg by air?
atis_airfare,What is the price range for a return journey in first class from Detroit to St. Petersburg via flight?
atis_airfare,What are the expenses associated with flying first class round trip from Detroit to St. Petersburg?
atis_airfare,What is the cost for a round trip first class air journey from India to Memphis via Indianapolis?
atis_airfare,How much does it cost to travel by first class on a round trip air route from India to Memphis through Indianapolis?
atis_airfare,Can you tell me the price of a round trip travel in first class between India and Memphis with a layover at Indianapolis?
atis_airfare,What's the cost of a round-trip flight in the first class from India to Memphis via Indianapolis?
atis_airfare,
atis_airfare,How much do I need to spend for a return journey aboard the top-grade flying category from India to Memphis through Indianapolis?
atis_airfare,
atis_airfare,What would be my expense on an initial-class two-way air travel from India to Memphis with a stop in Indianapolis?
atis_airfare,What is the least expensive cost for a round-trip ride with TWA from Las Vegas to Detroit?
atis_airfare,Can you present to me the most budget-friendly way to travel on TWA from Las Vegas to Detroit and back again?
atis_airfare,I am inquiring about the price comparison of return trips through TWA between Las Vegas and Detroit that is affordable.
atis_airfare,Display the most economical round-trip coach deals for a TWA flight from Las Vegas to Detroit.
atis_airfare,Can you exhibit the least expensive option available for a TWA non-stop journey between Las Vegas and Detroit?
atis_airfare,"I am looking for the most budget-friendly choice offered by TWA for a round-trip economy-class trip from Las Vegas to Detroit, could you please present it to me?"
atis_airfare,What is the highest-priced non-stop journey from Detroit to Westchester County?
atis_airfare,How much does it cost for a one-way trip from Detroit to Westchester County at its most expensive rate?
atis_airfare,Which one-way route has the steepest price tag between Detroit and Westchester County?
atis_airfare,"""What is the highest-priced single trip from Detroit to Westchester County?"""
atis_airfare,"""Which one-way trip from Detroit to Westchester County costs the most money?"""
atis_airfare,"""What is the costliest one-time journey from Detroit to Westchester County?"""
atis_airfare,What is the cost of traveling from Washington to Boston?
atis_airfare,How much does it cost to journey between Washington and Boston?
atis_airfare,Can you provide information on the expenses to travel from Washington DC to Boston?
atis_airfare,What is the cost of traveling from Washington to Boston?
atis_airfare,How much does it take to get a ride from DC to Beantown?
atis_airfare,Can you tell me the expense of a trip between the US capital and Massachusetts?
atis_airfare,What is the least expensive price for a round-trip journey between Indianapolis and Orlando on December twenty-seventh?
atis_airfare,"How much would it cost to travel to Orlando and return to Indianapolis on December twenty-seventh, at the lowest possible expense?"
atis_airfare,Is there an affordable way to go back and forth between Indianapolis and Orlando on December twenty-seventh without spending too much money?
atis_airfare,What is the least expensive cost for traveling to and from Indianapolis and Orlando on December 27th?
atis_airfare,How much are the most affordable round-trip charges available for a journey between Indianapolis and Orlando departing on December twenty-seventh?
atis_airfare,Is there any low-priced option to take a round trip from Indianapolis to Orlando on December 27th?
atis_airfare,Can you provide a record of the coach flights going to and fro Detroit-St. Petersburg?
atis_airfare,"Please give me a rundown of the air travel cost for round trips, from Detroit to St. Petersburg."
atis_airfare,Is there a list accessible revealing the prices of economy class Detroit to St. Petersburg flight schedules?
atis_airfare,Can you provide details on the cost of a round-trip flight with a coach class from Detroit to St. Petersburg?
atis_airfare,
atis_airfare,Please enlist the expenses of traveling via coach class for a round trip journey between Detroit and St. Petersburg.
atis_airfare,
atis_airfare,I'm looking for information on the estimated expenditure for a two-way air travel on coach class between Detroit and St. Petersburg that I can add to my itinerary.
atis_airfare,What is the cost of traveling from Boston to Washington DC by air?
atis_airfare,How much would one have to spend on a flight from Boston to Washington DC?
atis_airfare,Could you provide me with an estimate of how much it costs to fly from Boston to Washington DC?
atis_airfare,How much does it cost to fly from Boston to Washington DC?
atis_airfare,Can you tell me the pricing of flights that operate between Boston and Washington DC?
atis_airfare,What are the expenses associated with air travel from Boston to Washington DC?
atis_airfare,What's the most affordable price to travel from Washington DC to Montreal?
atis_airfare,Could you tell me the cheapest way to go from Washington DC to Montreal?
atis_airfare,I'm looking for information on the least expensive option to get from Washington DC to Montreal.
atis_airfare,What is the cheapest rate for a trip from Washington DC to Montreal?
atis_airfare,What is the most affordable amount one can spend on traveling between Washington DC and Montreal?
atis_airfare,What is the least expensive cost for transportation from Washington DC to Montreal?
atis_airfare,Can you provide me with the pricing details for traveling from Miami to Cleveland on the coming Sunday?
atis_airfare,What would be the cost of flying from Miami to Cleveland next Sunday?
atis_airfare,How much does it cost to travel between Miami and Cleveland on the upcoming Sunday?
atis_airfare,Can you provide me the pricing options for travel from Miami to Cleveland on the upcoming Sunday?
atis_airfare,What are the costs associated with transportation from Miami to Cleveland scheduled for next Sunday?
atis_airfare,"I'm looking to journey from Miami to Cleveland next Sunday, what are my payment choices?"
atis_airfare,What is the least expensive price to travel from Toronto to Washington D.C?
atis_airfare,Could you tell me the most affordable cost for a trip between Toronto and Washington D.C?
atis_airfare,I'm wondering what the cheapest rate would be for a journey from Toronto to Washington D.C?
atis_airfare,What is the most affordable cost for a trip from Toronto to Washington DC?
atis_airfare,Could you tell me the cheapest charge for traveling from Toronto to Washington DC?
atis_airfare,How much would it cost to go from Toronto to Washington DC at the lowest possible price?
atis_airfare,Obtain the cost for traveling on Saturday from Washington to Toronto.
atis_airfare,Inquire about the price for a Saturday trip from Washington to Toronto.
atis_airfare,Discover how much it would cost to travel to Toronto from Washington on a Saturday.
atis_airfare,Obtain the price for a round trip from Washington to Toronto on Saturdays.
atis_airfare,Acquire information on the charges of traveling from Washington to Toronto on Saturdays.
atis_airfare,Retrieve the cost of transportation for a Saturday journey from Washington to Toronto.
atis_airfare,What is the cost to travel on a Saturday from Washington to Montreal?
atis_airfare,Are there any pricing discounts for traveling on Saturdays between Washington and Montreal?
atis_airfare,How much does it take to journey from Washington to Montreal on a weekend?
atis_airfare,Please provide information on the Saturday pricing for travel from Washington to Montreal.
atis_airfare,Can you tell me how much it would cost to travel from Washington to Montreal on a Saturday?
atis_airfare,What are the rates for traveling from Washington to Montreal on a Saturday?
atis_airfare,What is the most affordable way to travel from Indianapolis to Orlando on December 27th?
atis_airfare,Can you suggest an inexpensive means of transportation for a trip from Indianapolis to Orlando scheduled on December 27?
atis_airfare,How can I find a low-cost option to reach Orlando from Indianapolis on December 27th?
atis_airfare,What is the most economical option for traveling from Indianapolis to Orlando on December twenty-seventh?
atis_airfare,How can I find a low-priced mode of transportation from Indianapolis to Orlando around December 27th?
atis_airfare,Is there an affordable means of commuting from Indianapolis to Orlando on the 27th day of December?
atis_airfare,What is the cost of a return trip from Indianapolis to Memphis on a premium flight?
atis_airfare,Can you provide me with the prices for round-trip travel between Indianapolis and Memphis in first-class?
atis_airfare,How much does it cost to fly first class from Indianapolis to Memphis and back?
atis_airfare,"Can you provide the price for a round-trip flight from Indianapolis to Memphis, with first-class seating?"
atis_airfare,"What is the cost of a return journey by airplane, featuring premium-ticket accommodations, departing from Indianapolis and arriving at Memphis?"
atis_airfare,I would like to request information about how much it would cost to travel in style from Indianapolis to Memphis and back again via airplane.
atis_airfare,Can you provide me with the least expensive return trip options between Houston and Boston?
atis_airfare,"I'm looking for the most budget-friendly round-trip choices between Houston and Boston, could you display them?"
atis_airfare,Could you showcase the economical round journey possibilities from Houston to Boston?
atis_airfare,What are the least expensive round trip options for travel between Houston and Boston?
atis_airfare,Can you display the most budget-friendly circular journey prices for Houston and Boston?
atis_airfare,Give me a list of economical choices for round trips originating in Houston and ending up in Boston.
atis_airfare,How much does it cost to travel round trip from Detroit to St. Petersburg in first class?
atis_airfare,What is the price of a first class journey from Detroit to St. Petersburg and back?
atis_airfare,Could you tell me the cost for a premium round trip between Detroit and St. Petersburg?
atis_airfare,How much does it cost to book a first-class round trip from Detroit to St. Petersburg?
atis_airfare,What is the price of a premium-class return journey between Detroit and St. Petersburg?
atis_airfare,How expensive is a top-tier round-trip voyage from Detroit to St. Petersburg?
atis_airfare,What is the cheapest cost for a flight from Washington DC to Boston?
atis_airfare,How much is the most affordable way to travel from Washington DC to Boston by plane?
atis_airfare,What is the least expensive price for a trip from Washington DC to Boston via air transportation?
atis_airfare,What's the most economical way to travel from Washington DC to Boston via flight?
atis_airfare,Can you suggest an affordable option for a journey to Boston from Washington DC by plane?
atis_airfare,How much is it to fly from Washington DC to Boston at the cheapest rate?
atis_airfare,I require transportation from Nashville to Seattle.
atis_airfare,My travel plans involve journeying from Nashville to Seattle.
atis_airfare,I am looking for a means to get from Nashville to Seattle.
atis_airfare,"""I require a pass to journey from Nashville to Seattle."""
atis_airfare,"""In need of admittance to travel between Nashville and Seattle."""
atis_airfare,"""It is essential for me to obtain a means of transportation going from Nashville to Seattle."""
atis_airfare,What is the total expense for a premium seat to travel round trip between Detroit and Las Vegas?
atis_airfare,Could you provide information on the expenditure of a high-class journey from Detroit to Las Vegas and back?
atis_airfare,How much does it cost to fly first class between Detroit and Las Vegas both ways?
atis_airfare,What is the price of a premium seat for a round trip between Detroit and Las Vegas?
atis_airfare,Could you tell me how expensive it would be to get a first-rate plane reservation to and from Las Vegas and Detroit?
atis_airfare,"I'm trying to find out the total expenses for traveling in style to and from Las Vegas and Detroit, can you help?"
atis_airfare,"I require a passage from Nashville, TN to Seattle, WA."
atis_airfare,"A means of transportation is needed for me to travel from Nashville, Tennessee all the way to Seattle."
atis_airfare,I am seeking a way to journey from Tennessee's Nashville to Washington's Seattle.
atis_airfare,"I require transportation from Nashville, Tennessee to Seattle."
atis_airfare,"Seeking a way to travel from Nashville, Tennessee and arrive at Seattle."
atis_airfare,"Looking for a means of transport to reach Seattle from Nashville, Tennessee."
atis_airfare,Provide a catalog of the prices for travel from Washington DC to Boston.
atis_airfare,
atis_airfare,Can you enumerate the charges for transportation between Washington DC and Boston?
atis_airfare,
atis_airfare,Please indicate the rates for passage from Washington DC to Boston.
atis_airfare,What are the prices to travel from Washington DC to Boston?
atis_airfare,Can you provide me with the rates for a trip from Washington DC to Boston?
atis_airfare,How much does it cost to journey from Washington DC to Boston?
atis_airfare,Can I find transportation from Pittsburgh to Cleveland for less than $200?
atis_airfare,Is it possible to travel between Pittsburgh and Cleveland at a cost below $200?
atis_airfare,Are there any means of going to Cleveland from Pittsburgh with a budget of less than $200?
atis_airfare,Can a trip from Pittsburgh to Cleveland be done for less than 200 dollars?
atis_airfare,Is it possible to travel between Pittsburgh and Cleveland for an amount lower than 200 dollars?
atis_airfare,Could the cost of going from Pittsburgh to Cleveland be below 200 dollars?
atis_airfare,What are the prices for traveling on Saturday from Washington to Toronto?
atis_airfare,How much does it cost to go to Toronto on a Saturday from Washington?
atis_airfare,Can you tell me the rates for a trip from Washington to Toronto on a Saturday?
atis_airfare,What are the prices for traveling from Washington to Toronto on a Saturday?
atis_airfare,How much does it cost to journey to Toronto on Saturday leaving from Washington?
atis_airfare,Can you give me an idea about the expenses of going to Toronto when departing from Washington on a weekend?
atis_airfare,Can you provide me with a rundown of the Washington DC-Toronto prices that are suitable?
atis_airfare,What would be some appropriate rates for traveling between Washington DC and Toronto?
atis_airfare,
atis_airfare,"Could you give me some estimations of the costs for going from Washington DC to Toronto, which would be reasonable?"
atis_airfare,Can you provide a list of prices for traveling from Washington DC to Toronto that are considered reasonable?
atis_airfare,What are some recommended costs for a trip between Washington DC and Toronto?
atis_airfare,Are there any affordable ways to travel from Washington DC to Toronto that you can suggest?
atis_airfare,Can you display the most cost-effective round-trip options for travel between San Francisco and Houston?
atis_airfare,I'm looking for the least expensive round-trip route from San Francisco to Houston. Can you provide some suggestions?
atis_airfare,What would be the most budget-friendly way to journey back and forth from San Francisco to Houston?
atis_airfare,What are the most affordable options to travel round trip from San Francisco to Houston?
atis_airfare,Can you provide me with a list of the least expensive round-trip travel choices between San Francisco and Houston?
atis_airfare,I'm looking for economical round-trip travel alternatives connecting San Francisco and Houston - what can you suggest?
atis_airfare,What is the price for flying between Washington and Columbus?
atis_airfare,How much does it cost to travel from Washington to Columbus by flight?
atis_airfare,Can you tell me the rates of all flights operating between Washington and Columbus?
atis_airfare,"""How much does it cost to travel between Washington and Columbus on all available flights?"""
atis_airfare,"""What are the prices of flight options from Washington to Columbus?"""
atis_airfare,"""Can you provide information on the costs of all flights operating between Washington and Columbus?"""
atis_airfare,"Can you give me the most affordable price for a round trip between San Francisco and Houston on February 28th, 1994?"
atis_airfare,"What is the least expensive cost for travel to and from San Francisco and Houston on February 28th, 1994?"
atis_airfare,"I'm looking for the most economical option for a round trip journey departing San Francisco to Houston on February 28th, 1994, could you please show me?"
atis_airfare,"Can you display the least expensive cost for a round trip between San Francisco and Houston on February 28th, 1994?"
atis_airfare,Present the most economical package available for returning from San Francisco to Houston on the 28th of February in '94.
atis_airfare,"Show me the lowest-priced option for completing a round trip journey starting from San Francisco to Houston on February 28th, 1994."
atis_airfare,What is the cost of a trip from Washington to Toronto on a Saturday?
atis_airfare,How much money do I need for a flight from Washington to Toronto on a Saturday?
atis_airfare,Can you tell me the price of traveling from Washington to Toronto on a Saturday?
atis_airfare,Can you provide me with the prices for air trips from Washington to Toronto scheduled on a Saturday?
atis_airfare,I'm trying to find out how much it would cost me to fly from Washington to Toronto specifically on a Saturday.
atis_airfare,What is the expense involved in traveling by plane from Washington to Toronto when the journey falls on a Saturday?
atis_airfare,Provide the charges for a premium return flight between Detroit and St. Petersburg.
atis_airfare,What is the price range of first-class round-trip air travel from Detroit to St. Petersburg?
atis_airfare,Write down the cost to fly first class round trip from Detroit to St. Petersburg.
atis_airfare,Please provide the pricing for a round-trip first-class itinerary from Detroit to St. Petersburg.
atis_airfare,How much does it cost to travel in first class on a round trip between Detroit and St. Petersburg?
atis_airfare,What is the expense of traveling premier class round trip from Detroit to St. Petersburg?
atis_airfare,What is the most affordable rate to travel between Washington DC and Salt Lake City?
atis_airfare,Can you tell me the cheapest way to get from Washington DC to Salt Lake City?
atis_airfare,How much would it cost to go from Washington DC to Salt Lake City on a budget-friendly option?
atis_airfare,Can you provide the prices for travel from Washington DC to Salt Lake City that are incredibly low?
atis_airfare,What is the cheapest way to get from Washington DC to Salt Lake City?
atis_airfare,Are there any cost-effective means of transportation available for travelers going from Washington DC to Salt Lake City?
atis_airfare,Can you provide the prices for a round trip journey from Cleveland to Miami on next Wednesday?
atis_airfare,What would be the cost of traveling to and fro between Cleveland and Miami on the upcoming Wednesday?
atis_airfare,How much would it be to visit both Cleveland and Miami on the same day as a round trip?
atis_airfare,Could you tell me the costs of a round-trip journey from Cleveland to Miami for next Wednesday?
atis_airfare,What would be the expenditure for traveling back and forth between Cleveland and Miami on the coming Wednesday?
atis_airfare,Can you provide me with information about the prices of a round trip starting from Cleveland and arriving at Miami on next Wednesday?
atis_airfare,What would be the cost of a coach flight from Pittsburgh to Atlanta?
atis_airfare,How much do I need to pay for a coach trip from Pittsburgh to Atlanta by air?
atis_airfare,Can you tell me the price of a coach flight that goes from Pittsburgh to Atlanta?
atis_airfare,What is the cost of a coach flight from Pittsburgh to Atlanta?
atis_airfare,How much does it amount to for a coach flight from Pittsburgh to Atlanta?
atis_airfare,What is the total price of a coach flight that covers the distance between Pittsburgh and Atlanta?
atis_airfare,Provide the most economical way to travel from Charlotte to Las Vegas.
atis_airfare,Determine the least expensive means of transportation between Charlotte and Las Vegas.
atis_airfare,Enumerate the most budget-friendly option to journey from Charlotte up to Las Vegas.
