intent,text
atis_abbreviation,Could you provide information on bh fare category?
atis_abbreviation,Please specify the definition of bh tariff code.
atis_abbreviation,What's the significance of bh passage cost classification?
atis_abbreviation,"What does the acronym ""cvg"" represent?"
atis_abbreviation,Can you provide a definition for cvg?
atis_abbreviation,How would you describe cvg in simple terms?
atis_abbreviation,What's the definition of cvg?
atis_abbreviation,Can you provide a description of cvg?
atis_abbreviation,How would one define cvg?
atis_abbreviation,What's the significance of ua? 
atis_abbreviation,What's the interpretation of ua? 
atis_abbreviation,What does ua represent?
atis_abbreviation,What is the definition of ua?
atis_abbreviation,How would you define ua?
atis_abbreviation,Could you provide an interpretation for ua?
atis_abbreviation,Can you elaborate on the definition of d9s?
atis_abbreviation,Please provide some clarification regarding d9s.
atis_abbreviation,What exactly is denoted by the term d9s?
atis_abbreviation,What precisely constitutes d9s?
atis_abbreviation,Define the term d9s in simple words.
atis_abbreviation,Elaborate on what d9s entails.
atis_abbreviation,Can you offer some insight into the significance of fare category F?
atis_abbreviation,What defines fare classification F?
atis_abbreviation,Any ideas regarding the interpretation of F in fare coding?
atis_abbreviation,"What's the significance of ""F"" fare classification?"
atis_abbreviation,Could you shed some light on the interpretation of fare type F?
atis_abbreviation,Tell me about fare category F and its implications.
atis_abbreviation,Could you provide information on the sb meal label?
atis_abbreviation,Can you give me details regarding the sb food identifier?
atis_abbreviation,Please share insights on the meal designation with sb code.
atis_abbreviation,Can you provide information on the sb meal identification?
atis_abbreviation,I'm looking for details concerning the coding system used for the meal labeled sb.
atis_abbreviation,Could you shed some light on the meaning behind the sb meal code?
atis_abbreviation,Could you shed some light on the significance of fare classification Y?
atis_abbreviation,
atis_abbreviation,Give me some insight into the implication of the price label Y for tickets.
atis_abbreviation,
atis_abbreviation,How would you describe the intended use of Y as a designation for ticket prices?
atis_abbreviation,Can you elucidate the implication of fare classification Y?
atis_abbreviation,Shed some light on the significance of Y type in fare categorization.
atis_abbreviation,What's the story behind the inclusion of category Y in fare codification?
atis_abbreviation,Could you provide information on the designation identified as fare m?
atis_abbreviation,Kindly elucidate the significance of fare symbol m. 
atis_abbreviation,What details can you offer regarding fare classification letter m?
atis_abbreviation,"Could you provide information on the fare classification labeled as ""M""?"
atis_abbreviation,"What does the letter ""M"" signify in terms of pricing for transportation?"
atis_abbreviation,"Can you shed some light on the significance of ""M"" when it comes to setting fares?"
atis_abbreviation,Could you shed some light on fare code f?
atis_abbreviation,What's the significance of fare code f?
atis_abbreviation,Can you provide details about fare code f?
atis_abbreviation,Could you clarify the meaning of fare classification f?
atis_abbreviation,Tell me about the fare category labeled f.
atis_abbreviation,What does the letter f signify in regards to fare groupings?
atis_abbreviation,Could you provide information on the essence of the ap58 restriction?
atis_abbreviation,In what way does ap58 constrain the subject matter in question?
atis_abbreviation,Can you shed light on the nature of the limitation set by ap58?
atis_abbreviation,Could you shed light on the significance of restriction ap58?
atis_abbreviation,Can you share your understanding about the restricted ap58?
atis_abbreviation,What's your take on the purpose behind the limitation ap58?
atis_abbreviation,What's the definition of AP 57?
atis_abbreviation,Elaborate on the significance of AP 57.
atis_abbreviation,Could you shed some light on AP 57?
atis_abbreviation,Provide interpretation for AP 57.
atis_abbreviation,What's the significance of AP 57?
atis_abbreviation,Elucidate the meaning behind AP 57.
atis_abbreviation,What do the letters U and S represent?
atis_abbreviation,Can you tell me the full meaning of the acronym US?
atis_abbreviation,The US abbreviation - what does it denote?
atis_abbreviation,"For what purpose was ""US"" shortened?"
atis_abbreviation,"What does the symbol ""US"" signify in a brief way?"
atis_abbreviation,"By what name is the abbreviation ""US"" recognized?"
atis_abbreviation,Can you give information on phl?
atis_abbreviation,What's the definition of phl?
atis_abbreviation,How would you characterize phl?
atis_abbreviation,What exactly constitutes phl?
atis_abbreviation,Elaborate on the composition of phl.
atis_abbreviation,Could you shed some light on what phl entails?
atis_abbreviation,Could you clarify the significance of qo in the fare categorization system?
atis_abbreviation,How does one distinguish fares associated with qo within the information provided?
atis_abbreviation,What purposes does the qo designation serve in relation to fares?
atis_abbreviation,Can you shed some light on the significance of the fare qo?
atis_abbreviation,Please provide clarity about the qo fare denomination.
atis_abbreviation,What information can you share regarding the fare type labeled qo?
atis_abbreviation,Can you share the interpretation of sa's absence?
atis_abbreviation,How can one comprehend the message without sa?
atis_abbreviation,In what manner can we read this without sa?
atis_abbreviation,Can you provide some insight on the absence of sa?
atis_abbreviation,Please shed light on the significance of sa's omission.
atis_abbreviation,What implications can be drawn from sa's non-inclusion?
atis_abbreviation,What do limitations on AP 57 entail?
atis_abbreviation,Provide insight into the constraints of AP 57.
atis_abbreviation,How does AP 57 impose boundaries?
atis_abbreviation,Can you provide insights on the limits of ap 57?
atis_abbreviation,Tell me about the boundaries related to ap 57.
atis_abbreviation,What are the conditions that restrict ap 57?
atis_abbreviation,What does the term MCI refer to?
atis_abbreviation,Can you provide a definition of MCI?
atis_abbreviation,How would you describe MCI?
atis_abbreviation,Can you shed light on the concept of MCI?
atis_abbreviation,Please provide some insights on MCI.
atis_abbreviation,What information can you share about MCI?
atis_abbreviation,What is the full form of HP?
atis_abbreviation,Do you know the expansion of HP?
atis_abbreviation,Could you provide the acronym definition for HP?
atis_abbreviation,"What are the expanded characters for ""hp""?"
atis_abbreviation,"Can you come up with a replacement phrase for ""hp""?"
atis_abbreviation,"How would you interpret the abbreviation ""hp""?"
atis_aircraft,Can you provide some information on the m80 type of transport vehicle?
atis_aircraft,What can you tell me about the m80 mode of transportation?  
atis_aircraft,I'm curious to learn more about the class of machine referred to as the m80.
atis_aircraft,Can you describe the M80 variety of machinery that flies in the sky? 
atis_aircraft,What details can you give me about the category of flying apparatus known as M80s?
atis_aircraft,Please enlighten me about the class of mechanical bird commonly referred to as M80s?
atis_aircraft,Enumerate the models of vehicles flown on all voyages departing from Charlotte.
atis_aircraft,Provide a roster of flying machines that are utilized for every departure originating in Charlotte.
atis_aircraft,Create a record of the various types of apparatus operated during flights commencing from Charlotte.
atis_aircraft,What are the various types of flying machines used for all the flights departing from Charlotte? 
atis_aircraft,Enumerate the diverse categories of aerial vehicles employed in every trip originating from Charlotte.
atis_aircraft,Provide a catalogue of the assorted sorts of aircraft operated in all the departures commencing at Charlotte.
atis_aircraft,What category of vehicles are taking off from Cleveland and landing in Dallas before noon?
atis_aircraft,Which equipment is transporting passengers from Cleveland to Dallas prior to noon?
atis_aircraft,What mode of transportation is departing Cleveland and arriving in Dallas before midday?
atis_aircraft,In what manner will transportation arrive from Cleveland to Dallas before noon?
atis_aircraft,What type(s) of aerial vehicles can be observed journeying between Cleveland and Dallas prior to midday?
atis_aircraft,Which means of conveyance will depart Cleveland en route to Dallas occurring before mid-morning?
atis_aircraft,Can you tell me the model of D9S?
atis_aircraft,What is the specific design of the D9S?
atis_aircraft,Which particular category does the D9S belong to?
atis_aircraft,What category does the D9S fall under in the world of aviation?
atis_aircraft,How can you describe the D9S without using generic words for aerial machines?
atis_aircraft,To which group or family does the D9S belong in the context of air travel?
atis_aircraft,What model of vehicle will be departing for the 4:19 PM American flight?
atis_aircraft,Which specific mode of transportation is designated for the US-bound departure scheduled at 4:19 in the afternoon?
atis_aircraft,The 4:19 PM American flight en route to America shall employ which exact form of conveyance?
atis_aircraft,What is the mode of transportation for the American departure scheduled at 4:19 in the afternoon?
atis_aircraft,Which vehicle will be employed by the American voyage departing at 4:19 PM?
atis_aircraft,"The American departure set to take off at 4:19 PM, what form of transport will be utilized?"
atis_aircraft,How many unique types of machines are available for US air services at the airport in Charlotte? 
atis_aircraft,"At the Charlotte airport, what is the range of distinct vehicles provided by US air carriers? "
atis_aircraft,What variety of unit models has US air service made accessible at Charlotte's aviation hub?
atis_aircraft,What is the diversity of vehicles available for US Air at Charlotte airport?
atis_aircraft,How many distinct forms of transportation can be found at Charlotte airport that are operated by US Air?
atis_aircraft,"At Charlotte airport, what is the range of unique modes of conveyance used by US Air?"
atis_aircraft,Can you provide information regarding the M80 model?
atis_aircraft,What can you share about the M80 transportation device?
atis_aircraft,Could you enlighten me on the characteristics of the M80 flying apparatus?
atis_aircraft,Can you give me some information about the M80 vehicle?
atis_aircraft,Share with me details regarding the M80 transportation device.
atis_aircraft,Inform me about the M80 vessel's specifications.
atis_aircraft,What type of machine is employed on a morning journey from Cleveland to Dallas?
atis_aircraft,Identify the form of transportation utilized for an early departure from Cleveland bound for Dallas.
atis_aircraft,Classify the vehicle chosen for a daylight voyage from Cleveland en route to Dallas.
atis_aircraft,Identify the specific vehicle deployed for a Cleveland to Dallas trip that departs pre-noon.
atis_aircraft,Ascertain the kind of transportation utilized during a morning departure from Cleveland headed towards Dallas.
atis_aircraft,Recognize the means of travel chosen for a morning flight originating in Cleveland with its destination being Dallas.
atis_airfare,What is the most affordable way to travel from Boston to Salt Lake City?
atis_airfare,How can I get to Salt Lake City from Boston without spending too much money?
atis_airfare,Which transportation option offers the lowest cost for travelling between Boston and Salt Lake City?
atis_airfare,What is the most economical way to travel from Boston to Salt Lake City?
atis_airfare,Can you suggest an affordable means of transportation from Boston to Salt Lake City?
atis_airfare,How can one go from Boston to Salt Lake City at a low cost?
atis_airfare,What is the cost of travel from Washington to Montreal?
atis_airfare,How much should I budget for a trip to Montreal from Washington?
atis_airfare,What are the expenses associated with traveling from Washington to Montreal?
atis_airfare,What is the cost of traveling from Washington to Montreal?
atis_airfare,How much does it take to travel between Washington and Montreal?
atis_airfare,What are the expenses incurred when traveling from Washington to Montreal?
atis_airfare,What is the expense for a return flight between Columbus and St. Louis on TWA?
atis_airfare,Can you provide an estimation of the charges associated with traveling to and from Columbus and St. Louis on TWA?
atis_airfare,How much do I need to pay for a round trip journey onboard TWA when flying from Columbus to St. Louis?
atis_airfare,What is the cost of a round trip flight from Columbus to St. Louis via TWA?
atis_airfare,How much does one have to spend to travel on TWA for a return journey from Columbus to St. Louis?
atis_airfare,Can you provide an estimate of the expense involved in travelling back and forth between Columbus and St. Louis on TWA?
atis_airfare,How much would it cost to travel round-trip in first class from Detroit to St. Petersburg by air?
atis_airfare,What's the expense of obtaining a return premium-class voyage from Detroit to St. Petersburg on a plane?
atis_airfare,Could you tell me the cost I should expect to pay for traveling back and forth between Detroit and St. Petersburg with first-class accommodations on an airplane?
atis_airfare,What is the cost of a return premium flight from Detroit to St. Petersburg?
atis_airfare,How much should I expect to pay for a first-class round trip from Detroit to St. Petersburg?
atis_airfare,What is the price range for a high-end travel experience covering two flights from Detroit to St. Petersburg and back?
atis_airfare,What is the cost of a premium return flight from India to Memphis with top-tier service?
atis_airfare,How much does it typically cost to book a round-trip journey from Indianapolis in first-class to Memphis?
atis_airfare,What would be the price range for securing premier seats on a round trip air travel from India to Memphis via Indianapolis?
atis_airfare,How much would it cost for a round trip to Memphis from Indianapolis on the top-tier flight?
atis_airfare,Can you provide an estimate for a premium return trip from Indianapolis to Memphis by plane?
atis_airfare,What is the price range for a high-quality flight returning to Indianapolis from Memphis?
atis_airfare,What is the least expensive return trip by coach with TWA from Las Vegas to Detroit?
atis_airfare,Can you display the most affordable round journey in coach category operated by TWA from Las Vegas to Detroit?
atis_airfare,Please present me with the cheapest coach-based roundtrip provided by TWA departing from Las Vegas heading to Detroit.
atis_airfare,Demonstrate the least expensive cost for a round journey on TWA from Las Vegas to Detroit in coach class.
atis_airfare,Can you reveal the most economical rate for a coach round trip on TWA originating from Las Vegas and heading towards Detroit?
atis_airfare,What is the cheapest amount to secure a two-way ticket at coach level on TWA departing from Las Vegas and arriving in Detroit?
atis_airfare,What is the highest cost for traveling from Detroit to Westchester County one-way?
atis_airfare,Which route between Detroit and Westchester County has the heftiest rate for a single trip?
atis_airfare,What is the priciest means of transportation from Detroit to Westchester County for a one-way journey?
atis_airfare,What is the costliest single pass from Detroit to Westchester County?
atis_airfare,Which one-way ride between Detroit and Westchester County demands the highest payment?
atis_airfare,How much does it cost for a single trip from Detroit to Westchester County at its highest price point?
atis_airfare,How much does it cost to travel from Washington to Boston?
atis_airfare,What is the expense of going to Boston from Washington?
atis_airfare,What's the price for a journey between Washington and Boston?
atis_airfare,What is the cost of traveling between Washington and Boston?
atis_airfare,Can you provide me with the estimated expense to go from DC to Beantown?
atis_airfare,How much would I need to spend for transportation from the nation's capital to New England's largest city?
atis_airfare,What is the most economical round-trip option from Indianapolis to Orlando for December 27th?
atis_airfare,Could you suggest a pocket-friendly return journey alternative for traveling between Indianapolis and Orlando on December 27th?
atis_airfare,"Looking for an affordable way to go back and forth between Indianapolis and Orlando on December 27th, can you assist?"
atis_airfare,What is the least expensive round-trip cost from Indianapolis to Orlando on December twenty-seventh?
atis_airfare,Can you give me the most cost-effective option for a round-trip journey from Indianapolis to Orlando on December twenty-seventh?
atis_airfare,Looking for the most budget-friendly deal for a two-way excursion to Orlando from Indianapolis that departs on December twenty-seventh?
atis_airfare,Enumerate the cost of a coach round voyage from Detroit to St. Petersburg.
atis_airfare,What is involved in itemizing the amount of a tour package via plane from Detroit to St. Petersburg?
atis_airfare,"Produce a listing detailing the sum of expenses for traveling by coach from Detroit to St. Petersburg, and back."
atis_airfare,Can you provide me with a bill of expenses for traveling back and forth from Detroit to St. Petersburg with a coach?
atis_airfare,"I am curious about the costs of taking a roundabout trip by coach from Detroit to St. Petersburg, would it be possible for you to help me create a checklist for it?"
atis_airfare,"I need assistance compiling the expenses for journeying to and fro on coach between Detroit and St. Petersburg, can you aid me in formulating a record for it?"
atis_airfare,What does it cost to travel on a plane from Boston to Washington DC?
atis_airfare,How much money is needed for a flight between Boston and Washington DC?
atis_airfare,What's the amount of cash required to journey through air from Boston to Washington DC?
atis_airfare,How much does a flight from Boston to Washington DC cost?
atis_airfare,Can you tell me the expenses for traveling between Boston and Washington DC by air?
atis_airfare,What is the expenditure on a plane journey from Boston to Washington DC?
atis_airfare,What is the most affordable cost from Washington DC to Montreal?
atis_airfare,Can you tell me the cheapest amount required to travel from Washington DC to Montreal?
atis_airfare,How much money do I need to spend for a trip from Washington DC to Montreal that seems reasonable?
atis_airfare,What is the cheapest way to get from Washington DC to Montreal?
atis_airfare,How much does it cost to travel to Montreal from Washington DC?
atis_airfare,Can you tell me the most affordable transportation option between Washington DC and Montreal?
atis_airfare,Can you tell me how much it costs to travel from Miami to Cleveland next Sunday?
atis_airfare,What is the expense of going from Miami to Cleveland on the upcoming Sunday?
atis_airfare,May I know the charges for a trip between Miami and Cleveland on the coming Sunday?
atis_airfare,Can you tell me the cost for a trip from Miami to Cleveland on the upcoming Sunday?
atis_airfare,What is the charge for travelling from Miami to Cleveland on the following Sunday?
atis_airfare,How much does it cost to travel between Miami and Cleveland arriving next Sunday?
atis_airfare,What's the minimum amount required for a Toronto to Washington DC trip by plane?
atis_airfare,Can you provide me with details regarding the most economical option for traveling from Toronto to Washington DC through air transport?
atis_airfare,How much do I have to spend at least for commuting between Toronto and Washington DC via an airplane?
atis_airfare,What is the least expensive cost to travel from Toronto to Washington DC?
atis_airfare,Can you tell me the most economical price for a trip between Toronto and Washington DC?
atis_airfare,How much does it cost at minimum to journey from Toronto to Washington DC?
atis_airfare,"What would be the cost of traveling on Saturday, from Washington to Toronto?"
atis_airfare,How much will it take to travel between Washington and Toronto on Saturday?
atis_airfare,Can you tell me the expenses for a Saturday journey between Washington and Toronto?
atis_airfare,Can you tell me the cost of traveling on a Saturday from Washington to Toronto? 
atis_airfare,How much should one pay for transportation on Saturdays between Washington and Toronto? 
atis_airfare,What is the price for a trip between Washington and Toronto if it takes place on a Saturday?
atis_airfare,What is the cost of traveling between Washington and Montreal on a Saturday?
atis_airfare,Could you tell me the price for a journey from Washington to Montreal taking place on a weekend?
atis_airfare,How much do I need to spend to travel from Washington to Montreal during a Saturday?
atis_airfare,Can you provide information about the cost of traveling from Washington to Montreal on a Saturday?
atis_airfare,What would be the expenditure for a trip to Montreal from Washington on a Saturday?
atis_airfare,How much does it cost to journey from Washington to Montreal on a Saturday?
atis_airfare,What is the most economical option available for a trip from Indianapolis to Orlando on December 27th?
atis_airfare,Which transportation alternative would allow me to save the most money for travelling from Indianapolis to Orlando on December 27th?
atis_airfare,How can I travel from Indianapolis to Orlando on the 27th of December at a reasonable cost?
atis_airfare,What is the least expensive way to travel from Indianapolis to Orlando on December 27th?
atis_airfare,How can I find the most budget-friendly option to get from Indianapolis to Orlando on December 27th?
atis_airfare,Is there a low-cost method of transportation from Indianapolis to Orlando available for December 27th?
atis_airfare,What is the cost of a round trip from Indianapolis to Memphis on first class seats?
atis_airfare,I am looking for information about round-trip first-class flights between Indianapolis and Memphis.
atis_airfare,"Can you tell me the pricing for first-class travel from Indianapolis to Memphis, coming back?"
atis_airfare,What is the cost for a round trip from Indianapolis to Memphis on first-class flight?
atis_airfare,Can you provide the price for a round-trip first-class journey between Indiananapolis and Memphis?
atis_airfare,What would be the expense of booking a first-class flight for a return journey from Indy to Memphis?
atis_airfare,What's the most affordable way to travel back and forth between Houston and Boston?
atis_airfare,Can you provide me with information about low-priced round trip options between Houston and Boston?
atis_airfare,I am seeking assistance in finding budget-friendly means of transportation for a roundtrip itinerary from Houston to Boston.
atis_airfare,What are the least expensive options for a round trip between Houston and Boston?
atis_airfare,Provide me with information on round trips between Houston and Boston that won't leave my wallet empty.
atis_airfare,Can you offer suggestions for affordable round trip journeys from Houston to Boston?
atis_airfare,What is the cost of a round trip travel in top-tier accommodation from Detroit to St. Petersburg?
atis_airfare,How much does one have to spend to go back and forth between Detroit and St. Petersburg with first-class amenities?
atis_airfare,"If one desires to journey from Detroit to St. Petersburg luxuriously, what would be the expenditure for the two-way voyage?"
atis_airfare,How much does it cost to travel round trip from Detroit to St. Petersburg in first class?
atis_airfare,"What is the charge for a premium journey between Detroit and St. Petersburg, which includes a return trip?"
atis_airfare,"What would be the expenditure for a high-end sojourn, making you travel from Detroit to St. Petersburg and back?"
atis_airfare,What amount is required to pay for a flight from Washington DC to Boston at the most inexpensive rate?
atis_airfare,How much should one spend on a flight journey between Washington DC and Boston with the least possible cost?
atis_airfare,Can you state the minimum price needed for a plane ride from Washington DC to Boston?
atis_airfare,What is the most economical option for a flight between Washington D.C. and Boston?
atis_airfare,Can you suggest the least expensive way to travel from Washington D.C. to Boston by plane?
atis_airfare,Is there an affordable flight available from Washington D.C. to Boston?
atis_airfare,What are my options for traveling from Nashville to Seattle?
atis_airfare,How can I get to Seattle from Nashville?
atis_airfare,Is there a way for me to reach Seattle from Nashville?
atis_airfare,I require a means of transportation from Nashville to Seattle.
atis_airfare,How can I get to Seattle from Nashville?
atis_airfare,What options do I have for traveling from Nashville to Seattle?
atis_airfare,Can you provide me with the expenses for a top-rated journey from Detroit to Las Vegas and its return?
atis_airfare,
atis_airfare,What would be the charges for traveling first class from Detroit to Las Vegas and back in complete luxury?
atis_airfare,
atis_airfare,How much do I need to spend to relish a premium expedition from Detroit to Las Vegas and reverse?
atis_airfare,What is the expense of a foremost trip from Detroit to Las Vegas plus return?
atis_airfare,Can you reveal the charge for a leading journey going to Las Vegas from Detroit and then returning back?
atis_airfare,How much does it cost to go on a high-end round-trip adventure from Detroit to Las Vegas?
atis_airfare,"""What are the options for traveling from Nashville, Tennessee to Seattle?"""
atis_airfare,"""Can you suggest a means of transportation to get me from Nashville, Tennessee to Seattle?"""
atis_airfare,"""How can I reach Seattle from Nashville, Tennessee?"""
atis_airfare,"Can you help me get transportation from Nashville, TN to Seattle?"
atis_airfare,I'm looking for a way to travel between Nashville and Seattle - any suggestions?
atis_airfare,What are my options for getting from Nashville in Tennessee to Seattle?
atis_airfare,Can you provide a roster of the monetary value for travel between Washington DC and Boston?
atis_airfare,What is the enumeration of charges associated with transportation from Washington DC to Boston?
atis_airfare,Could you furnish a table exhibiting the cost for voyaging from Washington DC to Boston?
atis_airfare,Can you provide a roster of the costs for travel from Washington DC to Boston?
atis_airfare,What are the charges for a trip between Washington DC and Boston?
atis_airfare,How much does it cost to journey from Washington DC to Boston?
atis_airfare,Is it possible to travel from Pittsburgh to Cleveland for less than 200 dollars?
atis_airfare,Are there any affordable options to journey between Pittsburgh and Cleveland with a budget of 200 dollars or less?
atis_airfare,Can one go from Pittsburgh to Cleveland without spending more than $200?
atis_airfare,Can I find a way to travel from Pittsburgh to Cleveland for less than $200?
atis_airfare,Is it possible to go from Pittsburgh to Cleveland without spending over $200?
atis_airfare,What is the cheapest way to travel between Pittsburgh and Cleveland?
atis_airfare,What is the cost for a trip from Washington to Toronto departing on Saturday?
atis_airfare,How much should one budget for traveling to Toronto from Washington on a Saturday?
atis_airfare,What amount of money is required to journey from Washington to Toronto on a Saturday?
atis_airfare,What is the cost for a Saturday trip from Washington to Toronto?
atis_airfare,How much would it take to travel on a Saturday from Washington to Toronto?
atis_airfare,Can you let me know the amount needed to journey on a Saturday from Washington to Toronto?
atis_airfare,What are the charges for transportation from Washington DC to Toronto that would be reasonable?
atis_airfare,Can you mention the expenses involved in travelling from Washington DC to Toronto that are affordable?
atis_airfare,Please suggest some reasonably priced modes of travel from Washington DC to Toronto?
atis_airfare,Enumerate Washington DC to Toronto costs that are acceptable.
atis_airfare,Provide a roster of reasonable rates for travel from Washington DC to Toronto.
atis_airfare,Can you furnish a record of economical charges for voyages between Washington DC and Toronto?
atis_airfare,Can you display the most economical round trip transportation options from San Francisco to Houston?
atis_airfare,What are some examples of cost-efficient round trip travel arrangements from San Francisco to Houston that I can view?
atis_airfare,Is there a way for me to explore affordable round trips between San Francisco and Houston?
atis_airfare,Can you provide me with the least expensive round-trip travel rates between San Francisco and Houston?
atis_airfare,"I'm looking for economical options for a round trip journey between San Francisco and Houston, could you guide me?"
atis_airfare,What are the most budget-friendly choices to travel back and forth between San Francisco and Houston?
atis_airfare,Can you tell me the cost of travel from Washington to Columbus for all available flights?
atis_airfare,What are the charges applicable on travels between Washington and Columbus for each flight option?
atis_airfare,I am inquiring about the expenses involved in journeying from Washington to Columbus by air across all flight schedules.
atis_airfare,What is the cost of commuting on any flight between Washington and Columbus?
atis_airfare,How much does it require to travel from Washington to Columbus via air routes?
atis_airfare,Could you give me an estimate of the expenses involved in flying from Washington to Columbus?
atis_airfare,"Provide me with details regarding the least expensive round journey from San Francisco to Houston on February 28th, 1994."
atis_airfare,"What's the most affordable circulation return excursion deal available from San Fransisco to Houston on February 28, 1994?"
atis_airfare,"Can you inform me of the lowest-priced round-trip travel arrangement that goes from San Francisco to Houston and back on February 28, 1994?"
atis_airfare,"What is the cost of round-trip travel from San Francisco to Houston on February 28th, 1994 that is budget-friendly?"
atis_airfare,Could you provide information regarding economical total price of returning to San Francisco from Houston on the twenty-eighth day of February in the year nineteen ninety-four?
atis_airfare,"Is it possible for you to present me with a less expensive way of completing a round trip between San Francisco and Houston dated February 28, 1994?"
atis_airfare,What does it cost to travel from Washington to Toronto on a Saturday by airplane?
atis_airfare,How much money should I prepare for a trip from Washington to Toronto on a Saturday through the airways?
atis_airfare,Can you tell me the financial aspect of flying from Washington to Toronto on a Saturday?
atis_airfare,What are the costs of flying from Washington to Toronto on a Saturday?
atis_airfare,Could you tell me the expenses for traveling from Washington to Toronto on a Saturday?
atis_airfare,"How much does it cost for a journey from Washington to Toronto, if traveled on a Saturday?"
atis_airfare,Provide details of the round trip itinerary for first class travel between Detroit and St. Petersburg.
atis_airfare,What are the costs associated with a premium quality return flight from Detroit to St. Petersburg?
atis_airfare,Can you compile a rundown of the expenses involved in securing deluxe class air transportation to and from Detroit and St. Petersburg?
atis_airfare,Provide the cost of a premium round-trip flight from Detroit to St. Petersburg.
atis_airfare,"List the expenses associated with a first-class journey from Detroit to St. Petersburg, both ways."
atis_airfare,"Share the charges involved in securing top-notch travel arrangements for the Detroit-St. Petersburg route, round trip."
atis_airfare,What is the cheapest way to fly from Washington DC to Salt Lake City?
atis_airfare,Can you suggest a budget-friendly travel option for getting from DC to Salt Lake?
atis_airfare,How can I find economical transportation from Washington DC to Salt Lake City?
atis_airfare,What is the cheapest cost to travel from Washington DC to Salt Lake City?
atis_airfare,Could you let me know the most affordable rates to go to Salt Lake City from Washington DC?
atis_airfare,How much money do I need to spend for a trip from Washington DC to Salt Lake City that won't cost me much?
atis_airfare,What is the cost of a return journey from Cleveland to Miami on Wednesday next week?
atis_airfare,Provide me with the expenses for traveling back and forth between Cleveland and Miami scheduled for the upcoming Wednesday.
atis_airfare,Could you please tell me the amount I'd need to pay for going and coming back to Miami from Cleveland just for next Wednesday?
atis_airfare,What are the costs for a trip from Cleveland to Miami and back on the next Wednesday?
atis_airfare,Can you let me know how much it'll cost to travel round trip to Miami from Cleveland next week?
atis_airfare,I'm seeking information regarding the expenditure of traveling round trip from Cleveland to Miami on the upcoming Wednesday.
atis_airfare,What is the coach flight fee from Pittsburgh to Atlanta?
atis_airfare,How much does it cost for a coach trip traveling from Pittsburgh to Atlanta?
atis_airfare,I'm curious about the expense of a coach flight that goes from Pittsburgh to Atlanta.
atis_airfare,What is the cost for a coach trip from Pittsburgh to Atlanta?
atis_airfare,How much does it take to secure a coach journey between Pittsburgh and Atlanta?
atis_airfare,Can you tell me the value of a coach ride spanning Pittsburgh and Atlanta?
atis_airfare,What is the most economical way to travel from Charlotte to Las Vegas?
atis_airfare,Can you provide me with the least expensive mode of transportation from Charlotte to Las Vegas?
atis_airfare,What are my options for cost-effective travel between Charlotte and Las Vegas?
