intent,text,no_taboo_words
atis_ground_service,Does St. Louis offer means of transport options that are not aerial or railway?,True
atis_ground_service,"To get around in Washington DC, I will have to lease a vehicle.",True
atis_airline,"""What is the identification code for DL?""",True
atis_airfare,"What are the estimated prices of a return voyage from Toronto to Detroit through Delta, Northwest US Air and United Airlines?",True
atis_flight,"I need to know all the possible ways to get from L.A. to Pittsburgh on a Tuesday, can you assist me with that information?",True
atis_airline,Is there any service provider that provides transportation options for traveling from Toronto to St. Louis with stops in Detroit?,True
atis_flight,"Kindly provide the details of all departure times for trips originating in NY and arriving in Miami, regardless of seating category.",True
atis_abbreviation,Can you provide information regarding the significance of fare code bn? ,True
atis_airfare,Enumerate the most budget-friendly option to journey from Charlotte up to Las Vegas.,True
atis_flight,"My plan is to journey from San Francisco to Milwaukee, and then on to Denver by air travel.",True
atis_flight,Provide Delta Airlines itinerary for a voyage from Toronto to San Diego.,True
atis_abbreviation,Can you provide information about the meal code sb?,True
atis_ground_service,How can I reach my destination from Salt Lake City Airport?,True
atis_airline,Which companies operate flights between Baltimore and San Francisco?,True
atis_airfare,Can you display the most economical cost for a round-trip coach journey from Las Vegas to Detroit?,True
atis_abbreviation,Could you provide some information about the significance of ap 57?,True
atis_airfare,Seeking suggestions for a reliable transport mode to get me from Tacoma to San Jose early morning on April Fools' Day?,True
atis_ground_service,What are the options for traveling over land in Westchester County?,True
atis_ground_service,"""I require a vehicle rental in Milwaukee.""",True
atis_abbreviation,Can you elucidate the significance of sa's absence?,True
atis_ground_service,How can one commute from Pittsburgh airport to the city center?,True
atis_abbreviation,Can you provide information about fare code QO?,True
atis_abbreviation,Can you tell me what meal code SB stands for?,True
atis_flight,Requesting information for a trip departing from Charlotte to Minneapolis on Monday costing $1500. ,True
atis_airline,Can you name the different aviation firms offering Seattle to Salt Lake City routes?,True
atis_airline,What are the different choices of flights that go to Denver?,True
atis_aircraft,Figure out the sort of airborne means of transport utilized for a voyage commencing from Cleveland and reaching Dallas ahead of midday.,True
atis_airfare,What is the cheapest price for a trip from BWI to Salt Lake City?,True
atis_ground_service,Is it possible to get a taxi ride from the Ontario Airport?,True
atis_ground_service,How can one move about in the city of Denver?,True
atis_flight,Is there any chance of arriving in Dallas from Houston before midnight by any means of transportation?,True
atis_aircraft,Can you give me some information about the M80 model? ,True
atis_flight,Enumerate the details of the travel that occurred on the previous Wednesday route originating from Oakland and ending at Salt Lake City. ,True
atis_abbreviation,How do you expand the abbreviation HP?,True
atis_airline,How can one reach San Francisco from Baltimore via air transport?,True
atis_airfare,What is the price of a premium-class return journey between Detroit and St. Petersburg?,True
atis_abbreviation,What is the significance of m?,True
atis_airfare,What's the expense of taking a round trip from Columbus to St. Louis via TWA?,True
atis_airline,What is AA's operating carrier?,True
atis_ground_service,What modes of conveyance are available in Westchester County?,True
atis_abbreviation,Which type of fare is denoted by the code q?,True
atis_ground_service,Which means of mobility can one opt for in Denver?,True
atis_airline,What are the options for traveling from Baltimore to San Francisco by plane?,True
atis_ground_service,Is there a means to get from Tacoma airport to the heart of the city?,True
atis_airline,"Is there a single flight option available for me to travel between Burbank, Milwaukee, and St. Louis without switching airlines?",True
atis_flight,"I'm in need of transportation from Los Angeles to Charlotte at sunrise, would that be feasible?",True
atis_flight,What modes of transportation are available for traveling from Montreal to Orlando?,True
atis_abbreviation,Can you provide the significance of fare code m?,True
atis_abbreviation,How would you describe the details of fare code m?,True
atis_airline,Which company operates with the code name kw in air transportation?,True
atis_airfare,Provide a catalog of the prices for travel from Washington DC to Boston.,True
atis_abbreviation,How would you describe MCI?,True
atis_flight,"I'd like a catalogue of all transportation services leaving from New York and arriving in Miami, no limitations on luxury or budget.",True
atis_airline,What is the identity of kw in the aviation industry?,True
atis_airfare,Please indicate the rates for passage from Washington DC to Boston.,True
atis_flight,What is the departing schedule for the final travel option from Oakland to Salt Lake City on Wednesday?,True
atis_airfare,What is the cost for a round trip first class air journey from India to Memphis via Indianapolis?,True
atis_airfare,"Can you provide me with the most economical one-way flight from San Francisco to Houston on February 28th, 1994?",True
atis_flight,"What are the departure times for travel from Cincinnati to San Jose, California after 6 pm?",True
atis_airfare,How much do I need to spend for traveling back and forth from Columbus to St. Louis with TWA?,True
atis_aircraft,What is the variety of aerial transportation options available for US air passengers at the Charlotte airport?,True
atis_abbreviation,"How would you interpret the absence of ""SA""?",True
atis_airline,Which carrier is known as AA?,True
atis_flight,Would it be possible for you to arrange for my travel booking to include both the departure and return journey from Kansas City to Chicago?,True
atis_airline,"From Toronto to San Diego, what are some examples of service providers that offer air transportation?",True
atis_airline,What are the carriers that provide flights from Baltimore to San Francisco?,True
atis_abbreviation,Can you provide some information on TPA?,True
atis_ground_service,Can you give me a list of options for navigating through Fort Worth without taking to the air?,True
atis_ground_service,Will it be possible to commute from Memphis airport to the town when my arrival time is 8:42 in the morning?,True
atis_flight,What are the departures from Newark that will land in Los Angeles after noon on Saturday?,True
atis_airfare,What is the least expensive cost for traveling to and from Indianapolis and Orlando on December 27th?,True
atis_ground_service,"""It is necessary for me to acquire a car rental within Milwaukee.""",True
atis_airfare,What is the cost of a trip on a Saturday between Washington and Boston?,True
atis_airfare,"I am in need of transportation from Milwaukee to Orlando, would it be possible for me to travel on Wednesday evening or Thursday morning?",True
atis_abbreviation,"What is the full form of the acronym ""us""?",True
atis_flight,"I'm interested in knowing about the evening departure schedule for travel between Cincinnati and San Jose, can you help me?",True
atis_ground_service,What is the means of commuting on land in Westchester County?,True
atis_flight,Is it possible to commute by air between Charlotte and St. Petersburg?,True
atis_airline,What company flies in America?,True
atis_airfare,Can you display the most cost-effective round-trip options for travel between San Francisco and Houston?,True
atis_aircraft,How many distinct models of flying machines are available at Charlotte Airport for US Air?,True
atis_abbreviation,What purpose does fare code f serve?,True
atis_airfare,"How much is it going to cost me for a one-way journey from Indianapolis to Orlando on December 27th, considering the budget-friendly options available?",True
atis_aircraft,Give me some information about the M80 variety of flying machine.,True
atis_airfare,"What is the least expensive way to travel from San Francisco to Houston on February 28, 1994, with a one-way ticket?",True
atis_ground_service,What is the mode of travel in Denver besides flying?,True
atis_flight,Please enlist the departure and arrival options for travelling from Toronto to San Diego.,True
atis_airline,Which companies provide flights departing from Love Field during 6-10 am on June sixth?,True
atis_ground_service,How can one commute within Fort Worth?,True
atis_flight,Is there a way to reach Charlotte from St. Petersburg?,True
atis_airline,"Are there carriers that provide flights from Burbank to Milwaukee, followed by Milwaukee to St. Louis and finally, St. Louis to Burbank?",True
atis_airfare,"""Which one-way trip from Detroit to Westchester County costs the most money?""",True
atis_abbreviation,Can you describe the concept represented by the character q?,True
atis_ground_service,"I'm looking for a mode of travel that's available in the wee hours of the night, can you recommend any?",True
atis_flight,"I'm looking to travel from Ontario to Memphis, is there any way to get there?",True
atis_ground_service,My requirement is for a vehicle rental in Milwaukee.,True
atis_airfare,What is the total price of a coach flight that covers the distance between Pittsburgh and Atlanta?,True
atis_airfare,What are some recommended costs for a trip between Washington DC and Toronto?,True
atis_abbreviation,What is the definition of ap 57?,True
atis_flight,Can you provide a list of departing planes from Oakland to Salt Lake City?,True
atis_flight,Can one reach Dallas from Houston prior to the clock striking twelve at night?,True
atis_flight,I need information on the air travel that operated between Oakland and Salt Lake City on the Wednesday prior.,True
atis_airfare,Could you tell me the cost for a premium round trip between Detroit and St. Petersburg?,True
atis_airfare,I am inquiring about the price comparison of return trips through TWA between Las Vegas and Detroit that is affordable.,True
atis_ground_service,What modes of travel exist for traversing Denver's terrain?,True
atis_flight,Can one reach Columbus from Long Beach on Wednesday April sixth?,True
atis_flight,Can you provide me with a means of transportation on Friday afternoon this coming June from New York to Cleveland?,True
atis_aircraft,Ascertain the category of vehicle deployed on a Cleveland-Dallas journey that departs before midday.,True
atis_flight,"For June sixth, what flight itineraries exist for travel to Westchester County from Cincinnati?",True
atis_abbreviation,Could you provide an interpretation of meal code SB?,True
atis_ground_service,Can you mention ways to get around Baltimore via public means?,True
atis_airfare,What is the most budget-friendly cost to travel from Boston to Salt Lake City?,True
atis_airfare,How much is the most affordable way to travel from Washington DC to Boston by plane?,True
atis_abbreviation,"Can you provide information on the definition of ""ua""?",True
atis_flight,What are the departures from Tampa that arrive in Cincinnati during twilight?,True
atis_flight,Can you give me details on the Wednesday schedule for flying out of Indianapolis and arriving in Montreal during the AM hours of April 13th? ,True
atis_ground_service,Are there any options for getting to and from Salt Lake City Airport by land?,True
atis_flight,What flight options do I have to travel from Charlotte to Minneapolis if departing on a Tuesday morning?,True
atis_flight,What means of transportation are available for a Sunday afternoon trip from New York to Las Vegas?,True
atis_flight,Could you give details on Delta Airlines route from Toronto to San Diego?,True
atis_ground_service,How can I reach my desired destination after arriving at Phoenix airport?,True
atis_flight,Are there any available departures from Cincinnati to San Jose California that happen after 6 pm?,True
atis_airfare,How much does it cost for a journey between BWI and Salt Lake City?,True
atis_airfare,Can you provide a record of the coach flights going to and fro Detroit-St. Petersburg?,True
atis_abbreviation,"How would you elucidate or clarify the concept behind ""ua""?",True
atis_airfare,"What is the cost of a return journey by airplane, featuring premium-ticket accommodations, departing from Indianapolis and arriving at Memphis?",True
atis_airfare,Could you showcase the economical round journey possibilities from Houston to Boston?,True
atis_airfare,Can you give me a quotation for travel from Milwaukee to Orlando on either Wednesday night or Thursday morning?,True
atis_abbreviation,How does fare code f function?,True
atis_airfare,Can you enumerate the charges for transportation between Washington DC and Boston?,True
atis_abbreviation,I'm curious about the implication of fare code f. Can you rephrase it in simpler terms?,True
atis_airline,Enumerate all the carriers that operate flights between Seattle and Salt Lake City. ,True
atis_airfare,"Please give me a rundown of the air travel cost for round trips, from Detroit to St. Petersburg.",True
atis_airline,What flight companies have departures scheduled in Baltimore?,True
atis_ground_service,What are the options to commute across the city of Denver?,True
atis_flight,Can you provide me with a Delta Airlines itinerary from Toronto to San Diego?,True
atis_flight,What is the destination city for the trip from St. Paul on Friday night?,True
atis_flight,What are the morning departure options for traveling between Cleveland and Indianapolis on April twenty-first?,True
atis_flight,Can you help me find a departure from L.A to Charlotte during the early hours of the day?,True
atis_abbreviation,Can you tell me about ap 20?,True
atis_abbreviation,How is fare code Y relevant to ticket pricing and availability?,True
atis_aircraft,"What information can you provide about M80, which belongs to a certain kind of flying machine?",True
atis_abbreviation,Could you shed some light on the significance of fare code f?,True
atis_abbreviation,What information can you provide regarding ap 20?,True
atis_flight,Identify a route to commute from Memphis to Cincinnati scheduled for Sunday.,True
atis_airfare,What is the expense of taking a TWA trip from Columbus to Milwaukee? ,True
atis_airfare,"I am looking for the most budget-friendly choice offered by TWA for a round-trip economy-class trip from Las Vegas to Detroit, could you please present it to me?",True
atis_airline,What are the options for flying between Baltimore and San Francisco?,True
atis_flight,Can you provide a roster of air departures leaving Charlotte airport on Saturday at approximately 1 pm?,True
atis_ground_service,I have to hire an automobile in Milwaukee.,True
atis_aircraft,What details can you share about the m80 airborne transportation?,True
atis_ground_service,Can you suggest options to get around Boston during nighttime?,True
atis_ground_service,What are the available means of getting from LGA to New York City?,True
atis_flight,Can you provide the timing details for a trip from Chicago to Indianapolis arriving in the morning of April 12th?,True
atis_ground_service,What sorts of travel alternatives are accessible upon landing at the airport in Phoenix?,True
atis_airline,Name some air service providers that connect Seattle with Salt Lake City?,True
atis_flight,"Do you happen to know which flights, departing from Tampa, arrive at Cincinnati in the evening?",True
atis_flight,Enumerate the available departures offered by the Alaska airline starting from Burbank.,True
atis_airfare,How much does it cost to travel to Boston from Washington on a weekend?,True
atis_flight,"""I wish to travel from San Francisco to Milwaukee and later continue to Denver.""",True
atis_aircraft,What kind of aerial vehicle is utilized for the American flight that's departing at 4:19 in the afternoon?,True
atis_abbreviation,How would you define the letter m?,True
atis_airfare,Can you provide me with the prices for air trips from Washington to Toronto scheduled on a Saturday?,True
atis_flight,I need a list of all possible ways to travel by plane from Dallas to San Francisco.,True
atis_ground_service,What modes of commuting does Las Vegas offer for navigating the city?,True
atis_flight,"On Friday night, from St. Paul to which city will the journey be?",True
atis_airline,Who offers travel services between Boston and San Diego?,True
atis_airfare,"Can you provide the price for a round-trip flight from Indianapolis to Memphis, with first-class seating?",True
atis_airline,Can you tell me which aviation company performs similarly?,True
atis_airline,Which aviation company goes by the initials AA?,True
atis_flight,What are the options for air travel from St. Petersburg to Charlotte?,True
atis_airfare,My travel plans involve journeying from Nashville to Seattle.,True
atis_flight,I am searching for a compilation of all departures and arrivals originating from Oakland to Salt Lake City.,True
atis_airfare,Could you tell me how expensive it would be to get a first-rate plane reservation to and from Las Vegas and Detroit?,True
atis_flight,What are the flight schedules for morning departures out of Cincinnati and arrivals in Tampa?,True
atis_airfare,"I'm looking for the most economical option for a round trip journey departing San Francisco to Houston on February 28th, 1994, could you please show me?",True
atis_abbreviation,"In what context is ""not SA"" applicable?",True
atis_airfare,"Looking to travel from Milwaukee to Orlando, is there a mode of transport available for a specific time on either Wednesday evening or Thursday morning?",True
atis_flight,Provide a list of plane schedules going from Burbank en route to St. Louis on a Monday.,True
atis_flight,Discover availability of air travel from Cincinnati to San Jose for Monday.,True
atis_flight,What is the roster of airplanes departing or arriving at Denver airport between 8 and 9 in the evening?,True
atis_abbreviation,"How would you describe the connotation of the symbol ""m""?",True
atis_airline,"What is the identity of a particular air transportation business that has a corresponding letter to ""S""?",True
atis_flight,"Can you suggest some options for traveling from Cincinnati to San Jose, California with a departure time of six o'clock or later?",True
atis_airfare,What is the cost of a trip from Washington to Toronto on a Saturday?,True
atis_airline,What are the flight options available to Denver?,True
atis_abbreviation,"What does ""cvg"" stand for?",True
atis_airfare,How much does it cost to book a first-class round trip from Detroit to St. Petersburg?,True
atis_airfare,Can you provide information on the expenses to travel from Washington DC to Boston?,True
atis_airfare,What is the least expensive price for a return coach trip from Las Vegas to Detroit?,True
atis_airfare,Could you tell me the most affordable cost for a trip between Toronto and Washington D.C?,True
atis_ground_service,How can one commute from Milwaukee airport to downtown Milwaukee?,True
atis_abbreviation,How does fare code Y differ from other codes?,True
atis_abbreviation,Could you shed some light on the significance of ap58 constraint?,True
atis_ground_service,What are my options for traveling on land when I am in Houston on Monday afternoon?,True
atis_airline,"What are the companies that offer flight services from Toronto to Detroit, Detroit to St. Louis, and St. Louis back to Toronto?",True
atis_airfare,Can you tell me the least expensive price for a round-trip between Indianapolis and Orlando on December 25th?,True
atis_airline,Can you tell me which aviation entity belongs to the USA?,True
atis_flight,Are there any means of reaching Los Angeles departing from Newark on Wednesday mornings?,True
atis_flight,Is travel between Dallas and Houston possible post-midnight?,True
atis_airfare,How much is it to fly from Washington DC to Boston at the cheapest rate?,True
atis_airfare,"""It is essential for me to obtain a means of transportation going from Nashville to Seattle.""",True
atis_airline,Which carriers are leaving Baltimore?,True
atis_airfare,Can you tell me the least expensive option for traveling from BWI to Salt Lake City?,True
atis_airfare,"""What are the prices of flight options from Washington to Columbus?""",True
atis_flight,Are there any available departures from Long Beach to Columbus on the sixth of April?,True
atis_abbreviation,How do AP 57 restrictions affect a particular situation?,True
atis_aircraft,Enumerate the different types of flying vehicles utilized for trips originating in Charlotte.,True
atis_airfare,What is the price range for a return journey in first class from Detroit to St. Petersburg via flight?,True
atis_ground_service,What are the modes of commuting available in Baltimore?,True
atis_aircraft,Which flying transport is deployed for the American departure scheduled at 4:19 pm?,True
atis_aircraft,Can you tell me how many distinct categories of aviation conveyance can be found in Charlotte airport belonging to US air?,True
atis_airfare,What are the costs associated with transportation from Miami to Cleveland scheduled for next Sunday?,True
atis_flight,What are the departure times for Newark airport going to Los Angeles in the afternoon of next Saturday?,True
atis_flight,Is there an available trip schedule on a specific date in June that will take me from New York to Cleveland on a Friday afternoon?,True
atis_airline,Which carriers are taking off from Baltimore?,True
atis_flight,"Is there any air travel from Long Beach to Columbus on Wednesday, April 6th?",True
atis_airfare,What is the most affordable amount one can spend on traveling between Washington DC and Montreal?,True
atis_ground_service,Is there a way to get to downtown Charlotte from the Charlotte International Airport without using air or rail transport?,True
atis_airfare,Which one-way route has the steepest price tag between Detroit and Westchester County?,True
atis_abbreviation,Could you shed some light on fare code H?,True
atis_airline,Can you name a few various carriers that have routes connecting Las Vegas and New York City?,True
atis_airfare,Can you tell me how much it would cost to travel from Washington to Montreal on a Saturday?,True
atis_airline,Could you explain the meaning behind the two-letter identifier used by the carrier within the aviation industry?,True
atis_ground_service,What are the available commuting options from LGA to NYC?,True
atis_airfare,What is the most affordable option to travel from Boston to Salt Lake City?,True
atis_airfare,What is the cost of a return trip from Indianapolis to Memphis on a premium flight?,True
atis_ground_service,Are there any options for moving around after arriving at Phoenix airport that are not via the air?,True
atis_flight,"Is there a way to get from Pittsburgh to Newark on Mondays, enjoying luxury and premium services en route?",True
atis_ground_service,How can I travel within Houston on Monday afternoon?,True
atis_flight,Discover a means to travel from Memphis to Cincinnati on Sunday.,True
atis_flight,Can you provide a rundown of all the departing and arriving trips between Newark and Los Angeles?,True
atis_flight,Can you display all the available departures from Charlotte to Minneapolis for Tuesday mornings?,True
atis_aircraft,Can you specify the model of D9s?,True
atis_flight,"This week's Wednesday, my intention is to leave Kansas City for a voyage to Chicago with an arrival time of around 7pm.",True
atis_airline,"From Baltimore to San Francisco, what are the available flight services?",True
atis_ground_service,"I will require a vehicle rental in the city of Washington, D.C.",True
atis_airfare,Is there a cost-effective means of transportation for a round-trip journey from Indianapolis to Orlando scheduled for December 25th?,True
atis_airfare,How can I find a low-priced mode of transportation from Indianapolis to Orlando around December 27th?,True
atis_ground_service,Can you compile a roster of ways to move around Baltimore?,True
atis_flight,Which airline routes fly out of Tampa and reach Cincinnati after sunset?,True
atis_airfare,What is the total expense for a premium seat to travel round trip between Detroit and Las Vegas?,True
atis_airfare,What is the expense of traveling premier class round trip from Detroit to St. Petersburg?,True
atis_flight,I need assistance in scheduling a two-way trip between Kansas City and Chicago.,True
atis_ground_service,What are the options for commuting from Las Vegas airport?,True
atis_abbreviation,"Provide a definition for ""cvg"".",True
atis_abbreviation,Could you provide information about fare code H? ,True
atis_airline,Is there any carrier that operates flights taking off from Love Field between 6 and 10 in the morning of June sixth?,True
atis_flight,What are my options for traveling from Ontario to Memphis?,True
atis_ground_service,Which options exist for moving around Denver's terrain using vehicles?,True
atis_airfare,What are the costs for traveling from Washington to Boston on a Saturday?,True
atis_flight,What are my options for getting to Atlanta from Phoenix?,True
atis_airline,"Can you name a flying company that has the letter S in common with ""as""?",True
atis_abbreviation,What purpose does fare code m serve? ,True
atis_airfare,What are the costs associated with a journey from Washington DC to Montreal?,True
atis_ground_service,What are some means of commuting to Milwaukee on the surface level?,True
atis_abbreviation,Could you provide some information about the significance of 73s?,True
atis_flight,How can you reach Newark in extreme comfort and sophistication from Pittsburgh on Monday mornings?,True
atis_flight,Can I reserve a two-way air travel from Kansas City to Chicago?,True
atis_flight,What are my travel options to get from Ontario to Memphis?,True
atis_ground_service,How can one navigate through Denver using land-based vehicles?,True
atis_airfare,"""How much does it take to go from Washington to Montreal?""",True
atis_airline,Which carrier is comparable to this one?,True
atis_abbreviation,Could you provide information regarding fare code f? ,True
atis_airfare,Present the most economical package available for returning from San Francisco to Houston on the 28th of February in '94.,True
atis_airfare,Can I know the prices for traveling on Saturday from Washington to Boston?,True
atis_abbreviation,Could you enlighten me about the significance of 73s?,True
atis_ground_service,Are there any commuting options obtainable from the Phoenix airport?,True
atis_airfare,How much does it cost for a one-way trip from Detroit to Westchester County at its most expensive rate?,True
atis_flight,I need information on the US air departures leaving Charlotte airport at approximately 1 pm on Saturday.,True
atis_flight,Is there any flight available departing from Cleveland and heading towards Indianapolis during the morning hours of April 21st?,True
atis_flight,"Can you provide me with a list of Wednesday, April 13th departures from Indianapolis that will arrive in Montreal during the morning?",True
atis_airline,"Identifying the two-character code, which company is referred to as AA?",True
atis_ground_service,How can I get from La Guardia airport to New York City without taking a flight?,True
atis_airline,"Which carrier provides flights from Burbank to Milwaukee, Milwaukee to St. Louis and St. Louis back to Burbank?",True
atis_abbreviation,What is the significance of fare code f?,True
atis_abbreviation,"How do you expand the shorthand ""us""? ",True
atis_ground_service,Can you share some details on getting around after landing at Nashville airport?,True
atis_flight,How can I reach Charlotte before dawn if I am starting from Los Angeles?,True
atis_ground_service,Are there any means of conveyance present at the Denver airport?,True
atis_abbreviation,"Do you have any knowledge about the context in which ""73s"" is used?",True
atis_ground_service,What are the commuting options for travel between Milwaukee's airport and downtown Milwaukee?,True
atis_ground_service,"At 8:42 AM, how can one travel from the Memphis airport to the city?",True
atis_flight,"I'm looking for transportation options from Orlando to Salt Lake City via Delta Airlines on the first of April, can you assist me with that?",True
atis_airfare,I require transportation from Nashville to Seattle.,True
atis_flight,What are the available options to travel from Milwaukee to DTW?,True
atis_abbreviation,"What is the interpretation behind utilizing the character ""m""?",True
atis_airfare,What would be some appropriate rates for traveling between Washington DC and Toronto?,True
atis_flight,"""Can you provide a catalog of available journeys traveling from Houston to Milwaukee?""",True
atis_airfare,What is the cost of traveling from Boston to Washington DC by air?,True
atis_airline,"I'm looking for options of flights connecting Toronto, Detroit, and St. Louis - what are some possibilities worth considering?",True
atis_abbreviation,"""What is the full form of cvg?""",True
atis_airline,Which carriers operate flights from Detroit to Westchester County?,True
atis_ground_service,Is there a means of commuting during the late night hours in Boston that you can suggest?,True
atis_abbreviation,"""What does cvg stand for?""",True
atis_ground_service,Can one find conveyance options from Tacoma airport to the central zone?,True
atis_ground_service,How can one reach the city center from Charlotte airport?,True
atis_abbreviation,Can you provide information on the significance of fare code Y?,True
atis_ground_service,Are there any taxi facilities available at the airport in Ontario?,True
atis_airfare,Can you provide the prices for a round trip journey from Cleveland to Miami on next Wednesday?,True
atis_abbreviation,Can you provide some information regarding the term phl?,True
atis_airfare,Please provide me with information concerning the most budget-friendly round-trip coach travel from Las Vegas going to Detroit?,True
atis_airfare,How much would it cost to travel from Washington DC to Montreal?,True
atis_ground_service,Can you provide a rundown of the modes of travel available from LGA to New York City?,True
atis_abbreviation,What does HP refer to in its acronym form?,True
atis_flight,How can one book a journey between Charlotte and St. Petersburg by air?,True
atis_ground_service,What options do I have for traveling from Dallas Fort Worth Airport to Downtown Dallas by land?,True
atis_abbreviation,How does the omission of sa impact the content?,True
atis_flight,Can you provide me with a roster of available air travel options from Dallas to San Francisco?,True
atis_aircraft,Which types of aviation vehicles are taking off from Cleveland and landing in Dallas before midday?,True
atis_airfare,"Can you show me the estimated expenses of a round-trip itinerary originating from Toronto and terminating in Detroit via Delta, Northwest US Air and United Airlines?",True
atis_ground_service,Can you display the modes of travel available in Houston on Monday afternoon?,True
atis_ground_service,What are the available means of moving around Fort Worth on land?,True
atis_airfare,What is the price for a return journey by plane from Detroit to St. Petersburg in premium seating?,True
atis_flight,What modes of transportation are available for traveling from New York to Las Vegas on a Sunday afternoon?,True
atis_aircraft,What kind of flying vehicle is a D9S?,True
atis_airline,Identify the companies that operate flights between Seattle and Salt Lake City.,True
atis_ground_service,How can one travel between LGA and New York City?,True
atis_airline,what is the identity of the flight operator having YX as its designated code?,True
atis_ground_service,My plan for getting around while in Washington DC involves renting a car.,True
atis_airfare,How much would it cost to go from Washington DC to Salt Lake City on a budget-friendly option?,True
atis_airfare,Can you tell me the cheapest way to get from Washington DC to Salt Lake City?,True
atis_ground_service,Please provide information on the different ways to travel by road within Fort Worth.,True
atis_airfare,What are the rates for traveling from Washington to Montreal on a Saturday?,True
atis_airline,What flights are departing from Baltimore?,True
atis_airfare,How much does it amount to for a coach flight from Pittsburgh to Atlanta?,True
atis_abbreviation,Could you shed some light on Fare Code BH?,True
atis_flight,Where will one land by traveling from St. Paul to a particular city on Friday night?,True
atis_flight,Can you provide a catalog of available Toronto to San Diego travel routes?,True
atis_ground_service,How does one travel from the airport in Tacoma to the town center without their car?,True
atis_abbreviation,What is the interpretation of AP 20?,True
atis_airfare,Is there any low-priced option to take a round trip from Indianapolis to Orlando on December 27th?,True
atis_airfare,Can you exhibit the least expensive option available for a TWA non-stop journey between Las Vegas and Detroit?,True
atis_airfare,What is the expense involved in traveling by plane from Washington to Toronto when the journey falls on a Saturday?,True
atis_flight,What is the Friday night itinerary from St. Paul to Kansas City?,True
atis_ground_service,What are the modes of transfer from Las Vegas airport?,True
atis_airfare,What would be the amount you need to pay for taking a flight from Columbus to Milwaukee with TWA?,True
