intent,text,no_taboo_words
traffic,"How long will it take me to reach Newark, New Jersey from Philadelphia avoiding bottlenecks?",True
text,My intention is to inform Susan that the scheduled gathering has been called off.,True
distance,What's the duration required to arrive at Yankee Stadium that is situated in The Bronx?,True
travel_notification,Kindly notify the institution where I keep my money that I will be absent from my usual location for a certain period.,True
accept_reservations,Can one make advance arrangements for dining at the eatery in New York City?,True
next_holiday,At what point will I have another opportunity to take a vacation?,True
pto_request_status,Have you received confirmation regarding the status of your planned absence?,True
traffic,Will I face any delays while traveling to my job?,True
thank_you,"That was an incredibly useful response, I am indebted to you.",True
whisper_mode,Regain the usual conversational voice.,True
change_accent,It is my desire to only hear a specific type of vocal tone starting today.,True
lost_luggage,Can anyone assist me in locating my personal belongings?,True
change_language,"Would you mind if I communicate with you using the Spanish language, pal?",True
repeat,"I didn't catch what you said, can you elaborate?",True
taxes,How does my contribution to the country's treasury appear?,True
food_last,What is the time frame for honey to remain consumable?,True
meal_suggestion,an you suggest a delicious Italian dish for me to try?,True
min_payment,"""What is the smallest amount that I can pay on my Verizon bill?"" ",True
taxes,Can you describe how my payments to the federal authorities are depicted in their records?,True
transactions,"""What was my latest expense?""",True
traffic,"What kind of delays should I anticipate during the journey from Philadelphia to Newark, New Jersey?",True
tire_change,What factors determine when it's necessary to shift my car's used-up wheels?,True
weather,What's the status of the heavenly arrangements at present?,True
transactions,What purchases did I make for electronic items past 6am today?,True
gas,"""What capacity does the tank currently have?""",True
change_accent,Can you provide me with a voice that sounds like a woman?,True
text,Notify Courtney via phone about the alternate route.,True
are_you_a_bot,Is your origin traceable to the primordial soup that gave rise to homo sapiens?,True
traffic,"""Is the commute to my office running smoothly?""",True
carry_on,Would I face any restriction regarding the carrying of sunburn cream while boarding a plane?,True
gas_type,What type of energy does your vehicle consume?,True
change_language,Would it be possible to converse in Spanish?,True
are_you_a_bot,Is your identity that of an individual or a programmed entity?,True
gas,What is the measurement of the tank's capacity?,True
repeat,Could you kindly vocalize that one more time?,True
pto_request_status,Can you provide me with an update on my time away from work?,True
gas,Will the remaining driving range be enough to take me to my intended arrival point?,True
gas,Is there enough energy in my automobile to get me to Atlantic City?,True
payday,When will the next salary be credited to my account?,True
make_call,My desire is to engage in a conversation via my cellular device.,True
report_fraud,I have an unauthorized transaction from Dave's Video showing up under my account details.,True
text,Advise Courtney by phone with regards to the changed path.,True
tire_change,How much time would it take to replace the rubber part of my car's wheels?,True
accept_reservations,Can one schedule a table in advance at Bill's House of Chop Suey?,True
ingredients_list,What is required to bake a batch of brownies?,True
thank_you,Your help was very beneficial.,True
distance,What direction leads to the Sears Tower in Chicago and what is the estimated duration of the journey?,True
whisper_mode,Deactivate the hushed feature.,True
repeat,Can I request you to express that one more time?,True
carry_on,What is the limit of hand luggage allowed to take onboard a flight with American Airlines to Japan?,True
pto_balance,What is the duration of my leisure trip?,True
payday,"""When was the most recent time I received payment for my work?""",True
pto_request_status,Is there any update on the status of my leave application?,True
whisper_mode,Disable the feature that reduces the intensity of noise produced from the gadget.,True
how_old_are_you,What is the duration of years you have lived on this planet?,True
accept_reservations,Would it be feasible for me to make arrangements for a table at the Olive Garden?,True
report_fraud,There seems to be substandard activity on my account due to a transaction made by Guitar Center.,True
accept_reservations,Do you know if central requires advance arrangement?,True
pin_change,"""The numerical sequence required for me to use my card eludes my memory.""",True
accept_reservations,Can one secure a table at White Castle beforehand?,True
report_fraud,"There's a transaction recorded for Payless Shoes on my bill, despite having no memory of making such a purchase.",True
mpg,Is there a measurement for how far my car can go on a gallon of gas?,True
thank_you,Give a whole lot of gratitude,True
repeat,Could you rephrase that for me one more time?,True
traffic,Will I encounter any obstructions during my journey?,True
are_you_a_bot,Do you exist in reality?,True
bill_balance,What is the amount I pay for my water and electricity usage?,True
pay_bill,Can you assist me in settling my gas bill?,True
meal_suggestion,I am thinking of cooking something from Ethiopia to have in the evening.,True
nutrition_info,Can you give me stats on what an egg contains?,True
payday,When will I get paid for the job done?,True
carry_on,How many pieces of baggage am I permitted to take with me onto the plane?,True
mpg,What's the amount of fuel required for a round trip?,True
repeat,Could you reiterate what you just said?,True
mpg,"On the highway, how much fuel does this car consume for a certain distance traveled?",True
directions,Can you tell me how to walk to the metro station?,True
weather,Can you provide updates on Austin's environmental elements?,True
taxes,How much of my income is due to be deducted by the authorities?,True
lost_luggage,Is there anybody available to help me retrieve my possessions at the arrival point?,True
directions,Is there any hospital located close to me that you know of?,True
are_you_a_bot,Can I be assured that you exist as a tangible entity?,True
recipe,Could you please share a way to cook pasta?,True
nutrition_info,What are the dietary details of fish?,True
how_old_are_you,Which numeric figure do you prefer to signify your lifespan experience?,True
travel_notification,"Inform the department responsible for preventing fraudulent activities about my intended destination, which lies south of the United States.",True
plug_type,What kind of electrical connector does z utilize?,True
nutrition_info,What are the essential nutrients present in the ramen dish?,True
food_last,What is the shelf life of honey?,True
bill_balance,What is the payment due for this month?,True
next_holiday,"I am curious about the upcoming day of observance, could you provide information on it?",True
change_accent,Modify the auditory pitch to represent a feminine attribute.,True
nutrition_info,"I am curious about the nutritional content of ramen, can you help me with that information?",True
pin_change,Can you alter the security code of my savings account to something I can easily remember?,True
change_language,Speaking using the English vocabulary is a must.,True
mpg,Can you tell me how far the car can travel on a single tank of gas?,True
how_old_are_you,What was your last completed cycle around the sun?,True
plug_type,What is the commonly used electrical socket format around the globe?,True
report_fraud,"The charge on my bill is from Payless Shoes, but I never made a purchase there.",True
calories,Is it possible to verify the nutritional value of a chicken sandwich?,True
weather,Can you tell me the current atmospheric conditions out there?,True
pay_bill,Is it possible to utilize my checking account to cover the cost of my gas bill?,True
directions,In what area can I find a gas station near Glendale?,True
food_last,"""Until when is a burrito still safe to consume after being frozen for a while?""",True
plug_type,Do I have to make arrangements for any electrical adjustments when I go to Guam?,True
nutrition_info,Can you provide me with information on fish's nourishment?,True
next_holiday,Can you tell me when the next time we gather together to observe a special event at this venue?,True
change_accent,Is it possible to utilize the masculine vocal?,True
directions,Is there a way to get to the subway by walking?,True
traffic,"When commuting to work, do you encounter any delays?",True
gas,Will I succeed in getting to my current goal relying on the existing liquid supply?,True
lost_luggage,I require assistance in locating my possessions.,True
recipe,Can you describe the steps to prepare a flavorful omelet?,True
pto_balance,What is the longest stretch of time that I am allowed to stay away from work?,True
tire_change,At what interval should I replace the rubber on my wheels?,True
recipe,Can you provide a method for making tuna salad?,True
pay_bill,Someone needs to aid me in compensating for my rental dues.,True
pto_balance,"What's the duration of my trip, in terms of free days?",True
travel_notification,Advise my fiscal organization about my current location within Brazil.,True
pto_balance,How many days off do I have left?,True
thank_you,"I found your answer to be of great utility, so grateful for it.",True
food_last,"""How much time can a burrito last in the freezer before it is no longer fit for eating?""",True
text,Would you please send a communication to Mary stating how wonderful she is?,True
next_holiday,What is the next big event and when will it occur?,True
pto_balance,Is there a limit as to how many continuous days I can take off from my job?,True
change_language,"May I use the Spanish dialect to talk to you, compadre?",True
change_accent,Would it be possible to alter the pitch so that it sounds like a man's voice?,True
change_accent,Would it be feasible for you to alter the voice to sound like a man's?,True
plug_type,"""Do the electrical outlets have uniformity in that region?""",True
pto_balance,How much longer can I take breaks from work?,True
distance,How distant are we from the place where we intend to go?,True
lost_luggage,It appears that my belongings have disappeared! How can I proceed from here?,True
calories,How many energy units does a chicken nugget contain?,True
meal_suggestion,Do you have any clue about the edibles that will be served tonight?,True
plug_type,Would it be possible to utilize electronic gadgets in Mexico without a require for an electrical outlet converter?,True
ingredients_list,Please list down all the necessary items involved in preparing tom yum dish.,True
meal_suggestion,Which type of Indian food do you think is worth trying out?,True
mpg,What is the distance covered by a unit of fuel in this vehicle?,True
recipe,Can you give me some suggestions on how to make a delicious hamburger?,True
text,Advise Jim that I'm headed home in a little while.,True
thank_you,Your aid is much obliged.,True
whisper_mode,Disable the feature that promotes quiet speech.,True
thank_you,Express a great deal of thankfulness,True
distance,Can you tell me how much more traveling I have to do to reach Orlando?,True
next_holiday,"""What's the next day I don't have to go to my job?""",True
recipe,Could you provide me with instructions for preparing roasted vegetables?,True
travel_notification,Can you convey to my finance organization that I'll be absent from here for a few days to visit an exotic location in the Atlantic Ocean?,True
lost_luggage,Could anyone aid me in recovering my personal items after a trip?,True
weather,How is the state of the sky at this moment?,True
directions,Can you inform me of the closest gas station to Glendale?,True
mpg,How far can my car go with one gallon of fuel?,True
report_fraud,"""There seems to be an error in one of the transactions on my account from McDonald's.""",True
nutrition_info,Can you look up the nutritional value of cheese fries on my behalf?,True
gas_type,What is the kind of substance that powers your car?,True
directions,Can you tell me the location of a gas station near Glendale?,True
report_fraud,There are some things on my online bill that I didn't buy from Penneys.,True
gas_type,Which type of energy source is suitable for powering this vehicle?,True
min_payment,What is the smallest amount of payment I am required to make on my insurance bill? ,True
repeat,Could you please reiterate what you just said?,True
report_fraud,The bill for my online purchase has a few things from Penneys that I didn't actually acquire.,True
change_language,"Is it alright if I converse with you in the Spanish tongue, hombre?",True
who_do_you_work_for,"Can you direct me to someone who has greater authority than yourself, for me to discuss my concerns with?",True
nutrition_info,What are the constituent elements of one cup of yogurt from a macronutrient standpoint?,True
who_do_you_work_for,Who do you answer to for your job duties?,True
transactions,How much did I shell out in my latest acquisition?,True
nutrition_info,What are the dietary values of broccoli?,True
gas_type,"I require a specific sort of substance for my car to run, will you tell me which one?",True
taxes,How much of my income goes to the government?,True
traffic,Are there any delays during your morning travel to work? ,True
min_payment,What is the lowest amount I can pay for my Verizon bill?,True
pto_balance,How many days have I been granted for my personal trip?,True
repeat,Can you kindly restate what you just said?,True
distance,Can you provide an estimate on the distance still needing to be traveled to arrive where we're headed? ,True
pto_request_status,Have you received any information on the approval of your planned absence?,True
thank_you,"I am overwhelmed by the wealth of knowledge that you have imparted unto me, I express my profound gratitude.",True
thank_you,"Excellent, much obliged!",True
whisper_mode,Deactivate the function that allows you to speak softly.,True
ingredients_list,How can I produce an authentic Kimchi on my own?,True
recipe,What is the way to prepare pasta?,True
gas,How much oil do I have remaining in my tank?,True
pay_bill,I will require assistance with settling my rent expenses.,True
report_fraud,"I see an item on my receipt that indicates a transaction at Payless Shoes, yet I didn't make any purchases at that store.",True
gas,What quantity of petrol is still present inside my automobile?,True
food_last,When does milk start to go bad?,True
meal_suggestion,Do you happen to have any recommendations for traditional Roman dishes?,True
report_fraud,Some of the things on my Penneys online bill were not purchased by me.,True
gas,Is there enough potential in my car to make it all the way to Washington DC?,True
pto_request_status,Can you tell me if there are any updates regarding my leave approval? ,True
repeat,Kindly echo back the last thing we discussed.,True
report_fraud,Has someone made an illegitimate purchase using my account?,True
report_fraud,I need to alert Bank of the West regarding unauthorized transactions on my card.,True
food_last,What is the maximum duration to store a frozen burrito without spoiling its quality?,True
nutrition_info,Can you provide me with the nutritional breakdown of a serving of yogurt?,True
how_old_are_you,Can you choose a numerical symbol that indicates the amount of time since your birth?,True
gas,How much capacity remains in the tank of my automobile?,True
tire_change,Is it time for me to reconsider the alterations made to my vehicle in September?,True
travel_notification,Could you relay a message to the entity handling my finances that I'll be out of town in Mexico for seven days beginning next Wednesday?,True
ingredients_list,What all is required to prepare spaghetti?,True
weather,Can you inform me of the atmospheric conditions for today?,True
meal_suggestion,Have you been informed about the edible items that will be offered as part of the nocturnal repast?,True
tire_change,At what moment should I consider renewing the rubber components of my vehicle's rims?,True
accept_reservations,Are there any requirements for accessing central?,True
travel_notification,Inform my financial institution that I am currently in Brazil.,True
tire_change,In how long will my wheels require maintenance?,True
next_holiday,Do you know when I'll have the next chance to take a breather from work?,True
repeat,"I'm sorry, could you say that once more?",True
are_you_a_bot,Is your voice generated by a machine?,True
traffic,"At what time can I arrive in Newark, New Jersey from Philadelphia using I-95 without facing significant delay?",True
plug_type,In what way should I attach my devices in France?,True
calories,Could you verify the nutritional content of a sandwich with chicken?,True
who_do_you_work_for,Does someone have authority over your actions and decisions?,True
make_call,I would like to connect with Sal via the phone.,True
food_last,When is the honey no longer considered fresh?,True
traffic,Can you provide an update on the current situation of transportation from New Jersey Turnpike towards Lincoln Tunnel?,True
mpg,How many miles can this car travel per gallon of gas while driving on the highway?,True
are_you_a_bot,Do you exist as a tangible being?,True
plug_type,What type of electrical connector is utilized in the Caribbean?,True
directions,Is there any gas station in proximity to Glendale?,True
taxes,What is the total sum I need to pay for state levies?,True
payday,What's the time frame for the upcoming compensation payout?,True
pto_request_status,Has my proposed leave been authorized?,True
are_you_a_bot,Can you confirm that you are not a bot or AI?,True
directions,What is the hospital that's in closest proximity to my current location?,True
meal_suggestion,"I'm looking for food inspiration from Italy, any recommendations?",True
traffic,Will there be a rush hour as I head to work?,True
min_payment,What is the smallest amount that I can contribute towards my heating bill?,True
payday,On what day will I receive my salary?,True
who_do_you_work_for,Who do you work for?,True
meal_suggestion,Can you recommend an Indian dish that would be perfect for me?,True
payday,Can you provide me with information on when my salary will be credited?,True
taxes,What is the amount I am obliged to pay for my earnings?,True
meal_suggestion,Can you recommend some Roman culinary options to me?,True
report_fraud,I seem to have an unexpected payment display on my account history originating from Dave's Video.,True
make_call,Contact your mother.,True
ingredients_list,Can you provide a comprehensive list of everything necessary to prepare pasta?,True
distance,What's the pathway that would guide us towards the Sears tower in Chicago and the approximate duration of travel?,True
change_language,It would be great if the entire communication could be using the Spanish dialect.,True
who_do_you_work_for,Are there any individuals who have authority over you in terms of issuing commands?,True
meal_suggestion,Can you recommend a dish that originates from an Asian culinary tradition?,True
how_old_are_you,When is your special day of celebration?,True
tire_change,How can I determine if it's the right time to upgrade my rubber discs? ,True
transactions,Can you provide me with details regarding my most recent financial activity?,True
calories,What is the energy content of fries?,True
plug_type,Which variety of power connection is typically implemented in the Caribbean region?,True
pin_change,Alter the code of my savings account to a unique combination.,True
pto_balance,Can you inform me about the period limit for a time off?,True
next_holiday,What is the date for our next collective festivity held in this location?,True
meal_suggestion,Do you have any idea about the type of cuisine planned for tonight's eating occasion?,True
mpg,Can you tell me how fuel efficient my vehicle is?,True
gas_type,Which octane rating should be used?,True
how_old_are_you,What is your upcoming birthday? ,True
repeat,Can you please reiterate what you just said?,True
mpg,How many miles can my vehicle cover with a full tank of gas?,True
directions,Can you provide me with directions to Phoenix?,True
food_last,What is the duration of milk's freshness?,True
next_holiday,Identify the next occasion for relaxation.,True
thank_you,I acknowledge the help you offered me.,True
who_do_you_work_for,To whom are you accountable in your employment?,True
travel_notification,Notify my financial institution about my trip schedule to Peru between February 19th and 26th.,True
pin_change,Alter the existing password on my bank savings to enhance security measures.,True
ingredients_list,Which elements must one have to cook lasagna?,True
pin_change,"""What is the security measure used to safeguard my checking account?""",True
calories,What is the amount of sustenance a cheeseburger contains?,True
gas,Do you have knowledge about the quantity of flammable substance present in my car's compartment?,True
whisper_mode,Disabling the feature which allows for hushed audio levels must be avoided.,True
traffic,Will I experience any delay on my commute to work?,True
ingredients_list,"""What is required for preparing macaroni?""",True
text,Let Courtney know through a call regarding the diversion.,True
payday,Can you tell me the date of my most recent payment notification?,True
traffic,Are there any obstructions on your daily drive to the office?,True
pay_bill,My visa payments are pending and need to be resolved urgently.,True
distance,"How much time is required to reach my destination, Walmart?",True
recipe,Can you suggest a way to make pasta from scratch?,True
repeat,Could you kindly echo what you just said?,True
report_fraud,There is a purchase appearing in my account from Dave's video that seems suspicious.,True
payday,On what date can I expect my next compensation?,True
report_fraud,It seems like there might have been some illicit transactions made on my Bank of the West credit card and I have to take action.,True
carry_on,Is there any restriction on the amount or type of luggage that passengers can bring onto JetBlue flights?,True
repeat,"May I have you enunciate that again, please?",True
pin_change,Would you mind disclosing the combination of digits needed to unlock my checking account?,True
calories,What is the nutritional value of chicken tenders?,True
recipe,Can you suggest an excellent way to make flavorful chili?,True
how_old_are_you,What was the number of your most recent birthday?,True
thank_you,"AI, your contributions are highly valuable to us.",True
text,Could you let Mary know that she is magnificent through a written correspondence?,True
meal_suggestion,o you have any recommendations for an Italian menu item that will satisfy my hunger?,True
make_call,It's necessary to get in touch with Stefan Larson through your mobile device.,True
carry_on,What are the regulations regarding luggage on my upcoming flight?,True
bill_balance,What amount is due for using electricity and water?,True
whisper_mode,Activate the low-volume setting.,True
food_last,How long can milk be consumed after being opened?,True
nutrition_info,How do blueberries contribute to overall well-being?,True
weather,Could you tell me if it will be hot or cold out there?,True
carry_on,"How much baggage can be brought on JetBlue flights, and what are the regulations surrounding it?",True
who_do_you_work_for,Who is the person in charge that I can speak with beyond you?,True
change_accent,"""Can we hear a different pitch or tone?""",True
recipe,How can one prepare a plate of delicious pasta?,True
bill_balance,How much do I need to budget for my water and power expenses?,True
pay_bill,"""My water bill requires a payment of $4735 to be made.""",True
next_holiday,"When is my next day of rest scheduled, and how far away is it?",True
transactions,Can you tell me how much money has been debited from my card since the last time I made a payment?,True
make_call,Could you assist me in placing a telephone conversation?,True
min_payment,How much is the smallest possible sum that I need to pay for my rent bill for this month?,True
pay_bill,Can I settle my gas bill via my checking account?,True
gas,Can you tell me how much gasoline do I still possess in my car?,True
payday,On which day will I receive my salary?,True
meal_suggestion,"I need some inspiration for a food item to prepare tonight, could you give me a recommendation?",True
recipe,What is the process of making homemade pizza dough from scratch?,True
bill_balance,Can you tell me the cost of my monthly car payments and insurance?,True
directions,Could you direct me to the gasoline station that is in proximity to Glendale?,True
ingredients_list,Which materials are essential to cook a delectable lasagna?,True
food_last,What is the time frame for milk becoming unusable?,True
ingredients_list,Could you enlighten me on the components required to cook tom yum?,True
weather,How's the sky looking today?,True
gas_type,Which substance should be filled in the car to make it run?,True
next_holiday,What is the date of the upcoming event we organize here?,True
who_do_you_work_for,Can you inform me about the person in charge of your work responsibilities?,True
directions,What is the best way for me to reach the train station on foot?,True
calories,How much energy can one derive from consuming a banana?,True
tire_change,What is the reliable indication that tells me when it's time to update my vehicle's wheel components?,True
calories,How much energy does an orange provide?,True
food_last,"""Until what point in time can milk be safely consumed?""",True
report_fraud,The cost for this is unreasonable.,True
calories,What is the nutritional value of chicken nuggets?,True
bill_balance,What is the outstanding amount I need to pay for my Visa account?,True
distance,At what hour should I plan to arrive at the airport?,True
lost_luggage,The items I was carrying are in an unknown location.,True
nutrition_info,Can you disclose the nourishing components present in broccoli?,True
next_holiday,Discover the upcoming leisure time.,True
text,Inform Dave of my imminent arrival.,True
pto_balance,What is the allotted time off I have left?,True
distance,What is the typical duration of a trip to Boston using a bus?,True
how_old_are_you,During which era was your creation carried out?,True
whisper_mode,Switch back to normal speaking tone.,True
bill_balance,Could you inform me of how much I owe for my water consumption?,True
accept_reservations,Can you tell me whether or not Taco Bell accommodates pre-arrangements for dine-in guests?,True
nutrition_info,What are the different components of fish that can contribute to a balanced diet?,True
report_fraud,The transaction made by Guitar Center on my account appears to be of poor quality.,True
travel_notification,It is necessary that I inform the financial institution that I will be in London shortly.,True
gas,What is the current level of liquid in my vehicle's tank?,True
plug_type,What is the worldwide standard for electricity connection?,True
thank_you,Show high levels of appreciation,True
pay_bill,"""The amount of $4735 is needed to clear my water bill.""",True
pin_change,Can you aid me in altering the name associated with my personal checking account?,True
lost_luggage,My belongings are not in my possession.,True
travel_notification,Inform my money management provider about my vacation timeframe in Peru from February 19th through 26th.,True
pay_bill,How can I make a payment for my electricity usage invoice?,True
weather,What's the current state of climatic conditions in Austin?,True
repeat,Could you kindly echo it one more time?,True
travel_notification,"I'll be out of town in Mexico for two days, would you mind notifying my monetary provider?",True
are_you_a_bot,Are you made of flesh and bones or wires and circuits?,True
meal_suggestion,"If I'm in the mood for some Indian food, what do you suggest?",True
pto_balance,What's the count of unused days off I have?,True
taxes,Kindly let me know the sum of my federal fiscal obligations.,True
recipe,Can you suggest a delicious way to prepare chili? ,True
who_do_you_work_for,What is the name of the business that you work at?,True
pto_balance,How many days do I still have for personal leave?,True
who_do_you_work_for,Do you have to comply with another person's directives?,True
travel_notification,"I must inform the financial institution of my whereabouts as soon as possible, specifically in London within the next few hours.",True
mpg,What is the maximum distance that can be covered by this car on a single fuel refill?,True
plug_type,Would I require an adapter for my electronics while traveling to Costa Rica?,True
payday,When is my succeeding remuneration expected to arrive?,True
taxes,What is the visual representation of my obligation to the federal government?,True
payday,What is the anticipated date for receiving my compensation for the recent tasks accomplished?,True
transactions,Can you tell me when I last spent my money on something?,True
ingredients_list,What are the necessary components to cook a lasagna?,True
are_you_a_bot,Is there corporeal substance to your presence?,True
calories,How much nutritional value does an orange provide?,True
food_last,What is the duration of time that the milk can be stored?,True
calories,Can you tell me the amount of food energy in chicken nuggets?,True
calories,How many units of nutritional power does a banana contain?,True
plug_type,"In France, do electrical outlets require a converter?",True
taxes,What is the sum I am required to pay for the state's fiscal responsibilities?,True
payday,At what time do I usually receive my earnings?,True
accept_reservations,Is it possible to book a table at Taco Bell beforehand?,True
change_accent,Modify the vocal pitch to convey a woman's voice.,True
travel_notification,Advise the establishment holding my finances that I'll be out of country on dates from Feb 23 through Feb 25.,True
pin_change,I need to alter the personal identification number used for accessing my savings account.,True
lost_luggage,It appears as though I am currently without possessions that were previously in my possession.,True
pto_request_status,Could you provide me with an update on the status of my approved break application?,True
change_language,"Can you communicate using the French tongue, please? ",True
how_old_are_you,What is the duration of your existence thus far?,True
plug_type,Is the electric power supply configuration consistent across countries?,True
lost_luggage,There appears to be a lack of assurance that my travel items are in their designated place.,True
food_last,What is the maximum duration that tofu can remain in the freezer without spoiling?,True
ingredients_list,Bring together everything I require to cook a pasta meal.,True
pay_bill,Would I be able to make a settlement for my gas service using funds from my checking account?,True
travel_notification,Notify my financial institution about my trip to Dubai from April 14 to April 22.,True
payday,On which date will my work payment be processed?,True
food_last,What is the duration of milk's shelf life?,True
pin_change,What is the combination required to unlock my checking account access?,True
bill_balance,What is the cost I need to pay off in this current month?,True
who_do_you_work_for,With whom do you have reporting obligations regarding your work?,True
gas,Could you tell me how extensive my diesel inventory is?,True
are_you_a_bot,Are you composed of organic or artificial components?,True
whisper_mode,Enable the hushed function.,True
weather,Is it sunny or cloudy outside?,True
traffic,Is the road clear for me to reach my workplace?,True
repeat,Would you mind restating what was just said?,True
change_accent,Is there an option to alter the timbre of the current audio output?,True
nutrition_info,In what ways can blueberries positively impact one's health?,True
traffic,Are there any delays expected on the road?,True
pto_balance,How many paid time-off days do I still have for the year?,True
calories,How many units of food energy are present in a banana?,True
lost_luggage,My possessions seem to have vanished into the unknown.,True
gas_type,What type of petroleum substance is required for fueling this recently purchased car?,True
gas_type,What type of energy does your car require?,True
nutrition_info,Could you provide me with the details regarding the ingredients present in cheese fries?,True
distance,Inform me of the remaining distance left to cover before we arrive at our destination. ,True
pay_bill,My obligation to settle the vehicle dues must be met.,True
nutrition_info,Kindly provide me with an overview of the nutritional value of one cup of milk?,True
food_last,How many days can milk be maintained in its consumable state?,True
pay_bill,I want to settle my water bill with a sum of $4735.,True
min_payment,What is the smallest possible payment that I can make towards my insurance bill?,True
taxes,Do you have an idea about what I need to pay for my earnings declaration?,True
how_old_are_you,When is your date of birth?,True
food_last,At what point does frozen tofu start to deteriorate and become unfit for consumption?,True
mpg,Can you tell me how far can one go with one full tank in this automobile?,True
meal_suggestion,What's a good food item from the Indian menu that you think would suit my taste?,True
change_accent,"From this point forward, I'd prefer to listen to a voice that reflects the gender.",True
taxes,Are you aware of the cost for computing my income duties?,True
meal_suggestion,Can you suggest any Thai cuisine?,True
next_holiday,When will we celebrate the upcoming festive occasion at this place again?,True
calories,What is the quantum of nutritional value found in a pizza?,True
text,Notify Samantha of my arrival in ten minutes.,True
pin_change,Would the financial institution allow me to alter the name associated with my bank account?,True
nutrition_info,Can you provide information on the dietary benefits of consuming fish?,True
recipe,What are some savory ingredients that make for a tasty chili?,True
food_last,How long can I keep milk in my household before it goes bad?,True
pin_change,Could you provide me with the numeric code to access funds in my checking account?,True
taxes,How much do I owe to comply with state financial obligations?,True
distance,Which path do we follow to reach the Sears Tower in Chicago and what is the approximate time required for the trip?,True
payday,When will my wages be deposited again?,True
meal_suggestion,What's a good Thai cuisine that you can suggest?,True
ingredients_list,"""What items are necessary for cooking macaroni?""",True
whisper_mode,Is it possible to transition away from a quiet setting?,True
who_do_you_work_for,Who oversees the progress of your work?,True
food_last,At what point does a burrito lose its freshness while being kept in the freezer?,True
calories,How many units of energy should I consume in a day?,True
change_language,"A Spanish version would be preferable, if possible.",True
nutrition_info,Can you provide me details on the composition of a cup of milk?,True
change_language,Can we communicate using español?,True
carry_on,What are the limitations on the things allowed to be taken aboard American Airlines flights?,True
accept_reservations,Can you give me an idea if Taco Bell accepts advanced booking?,True
gas_type,What type of energy is needed for this automobile to operate?,True
meal_suggestion,"I'm in the mood to try some Indian cuisine, what would you suggest?",True
text,Would you reach out to Mary and convey that she is impressive?,True
report_fraud,I suspect a transaction on my account is not legitimate.,True
pin_change,Can you share the numerical password assigned to my checking account for verification purposes?,True
carry_on,What is the limit for the number of luggage that I can bring with me on board?,True
gas,Inform me about the amount of petrol left in my vehicle's tank.,True
pto_balance,How many consecutive days can I be absent from work?,True
text,"""How can one communicate a greeting with only a writing utensil?""",True
distance,What is the duration of travel to reach the Empire State Building in Manhattan? ,True
plug_type,Which type of power socket is utilized by z?,True
travel_notification,Can you inform the financial institution that manages my finances that I'll be away for a couple of days starting from Thursday?,True
change_accent,Can the voice be modified to sound like a man's?,True
directions,"""Do you know where I can find a Fry's outlet around here?""",True
pay_bill,There's an outstanding amount that I need to remit towards my vehicle.,True
next_holiday,Any plans for celebration coming up and what's the date?,True
gas,How much space remains in the container for storage?,True
lost_luggage,"""I feel like my travel belongings have gone missing.""",True
transactions,Could you specify the latest activity on record?,True
