intent,text
get_distance,What is the distance between New York and Boston?
get_info_traffic,Is I-55 experiencing any accidents?
get_distance,How many miles away is the Wine and Food Festival in Orlando?
get_estimated_duration,How much travel time can I expect if I depart for Shreveport presently?
get_estimated_departure,What is the right time for me to embark on my journey towards Cairo festival so as to get there at exactly 9 PM?
get_info_traffic,How congested is the traffic on I-10?
get_estimated_duration,How many hours of travelling are required to get to Destin from Orlando?
get_estimated_duration,How much time should I allocate for driving from Tacoma to Seattle?
get_estimated_duration,What is the estimated driving time from Miami to Key West?
get_info_traffic,Which routes have been barred?
update_directions,Is there a detour that I can take to avoid the traffic from where I am currently located?
get_location,"""Does Brian reside near the H1 Freeway?"""
update_directions,Can you suggest alternate pathways that have minimal traffic?
update_directions,Could you suggest an alternate route that has lighter traffic?
get_info_road_condition,"""Is it possible that the route to my grandma's place will have snow accumulation?"""
get_estimated_arrival,"Assuming I take the I - 90 route at 8 am, when can I expect to arrive at work?"
get_distance,"""Can you tell me the length of the journey between Seattle and Chicago?"""
get_estimated_arrival,Would it be possible for me to arrive at work on time given this traffic?
get_directions,"""I need help finding a fast and efficient way to get to International Drive in Orlando without experiencing any detours or traffic jams, can you assist me with providing accurate driving directions?"""
get_estimated_duration,"""How much time do I need to commute to my job?"""
get_distance,"What is the distance between Moab, UT and Provo, UT?"
get_estimated_duration,Could you tell me the duration of the flight from Orlando to Louisville?
get_distance,How far apart are Alabama and Georgia when traveling by car?
get_directions,"""Which path guarantees the quickest ride to West Chester University on Sunday nights?"""
get_estimated_duration,Can you give me an approximation of the time it would take me to travel across town?
get_estimated_arrival,Is there any possibility of me getting late if I leave at 8 in the morning for reaching Kearney by 11?
get_info_road_condition,"""Does my street have icy conditions?"""
update_directions,"""Are there any alternate routes available that I haven't yet considered to avoid congestion during my commute?"""
get_estimated_arrival,At what time will I reach my workplace by taking I-90 at 8 am?
update_directions,Can you provide me with a different path to reach our destination?
get_estimated_departure,Is it necessary for me to depart the festival early to reach home before sunset?
get_info_route,Locate an ATM en route to Stephanie's office.
get_info_traffic,"""Can you tell me if there is a lot of traffic on the highway 10?"""
get_estimated_arrival,"If I depart at 8 am, will there be a delay in arriving at Kearney before 11? "
get_directions,"""Can you recommend the most secure way for me to reach San Antonio Airport early morning tomorrow?"""
update_directions,Is it possible for you to demonstrate an array of detours to bypass any potential roadblocks?
get_estimated_departure,At what time should I depart in the morning to avoid traffic and arrive at work by 8 AM?
get_estimated_departure,When do I need to leave this location to arrive at the nearest cinema around 8:00 pm?
get_distance,How far is the distance between Orlando and Sanford?
get_directions,Could you guide me on how to reach the Walmart store that is close to downtown?
get_estimated_departure,What is the departure time from work required to arrive at Taylor's residence by 10 pm?
get_info_route,Is the turnpike a route that requires payment of tolls?
get_estimated_departure,At what hour should I vacate my workplace so that I can arrive at the physician's establishment before 5 pm?
get_distance,How far apart are New York and Los Angeles?
get_estimated_departure,"To get to the Grand Blvd Movies by 7 pm, when do I need to start my journey from my residence?"
get_info_road_condition,
get_info_traffic,Has there been any occurrence of incidents on I-55?
get_estimated_duration,What's the estimated period for me to be delayed by the traffic?
get_estimated_duration,Calculate your estimated arrival time to Walmart by taking Jabaquara Street route.
get_directions,"""Can you suggest a safe and reliable route to follow when heading to the San Antonio Airport tomorrow morning?"""
get_info_traffic,How's the current traffic situation?
get_directions,Is there a route that I can take to arrive at the mall?
get_info_traffic,How heavy is the traffic flow in San Diego at the moment?
get_directions,"""What is the quickest route to get to the U2 concert?"""
get_estimated_duration,"""What's the approximate travel time to Atlanta considering the ongoing construction on I-95?"""
get_estimated_duration,What is the estimated time of arrival for a flight departing from Orlando and arriving in Louisville?
get_info_traffic,What is the present state of traffic in San Diego?
get_distance,What's the geographical span between New York and Boston?
get_location,What's the nearest Six Flags theme park and where can I find it?
get_directions,Can you tell me the location of the closest exit with minimal traffic?
get_directions,What is the quickest way to get from Ocala to Gainesville?
get_info_road_condition,Is there still any flooding on the roads around the ball diamonds in Watseka?
get_estimated_duration,What's the estimated duration of travelling to the game tonight?
get_estimated_duration,What is the estimated time for me to reach the other side of the city?
get_estimated_departure,Could you advise me on the exact departure hour to target as a means to get to the theater by 8 pm?
get_distance,What is the gap between Miami and Orlando?
get_estimated_arrival,"If we leave now, at what time can we expect to arrive in Arkansas?"
get_estimated_arrival,Is it possible for me to arrive at Billy's house by 8:30 am if I depart from my house at 8 am?
update_directions,"I am looking for a way that will get me to the theatre faster, any ideas?"
get_distance,How long does it take to get to the Wine and Food Festival in Orlando?
get_distance,How many miles away is El Paso?
get_distance,"""What is the number of miles separating Atlanta and Nashville?"""
get_estimated_departure,When do I need to leave in order to get to work?
get_estimated_departure,What is the departure time that will get me to Irvine by 7 pm?
get_distance,"""Can you provide the measurement of the space from Chicago to Peoria in Illinois?"""
get_directions,Could you tell me which exit is the closest with minimal traffic flow?
get_estimated_arrival,What is the estimated time of my arrival?
get_info_traffic,Does traffic during peak hours seem worse than usual?
get_estimated_arrival,Would I be able to arrive at Billy's residence by half past eight if I depart from my home at 8 o'clock in the morning?
get_info_road_condition,Has the flooding on the street beside the football stadium subsided?
get_estimated_departure,What is the departure time necessary for me to reach the Atlanta airport by 6:30 am?
get_estimated_duration,Can you tell me the estimated time needed for me to get to the grocery store?
get_estimated_arrival,At what point will we reach Arkansas if we set off right away?
get_directions,"""Is it possible to obtain directions to downtown Atlanta while avoiding any construction zones along the way?"" "
get_estimated_duration,Calculate the time needed to arrive at Louveira's city center by taking the Bandeirantes Highway.
get_distance,What is the distance separating Portland and Seattle?
get_info_traffic,"I need to see the jams in vehicular movement around me, can you show that?"
get_info_road_condition,How are the road conditions along my route to work this morning?
get_distance,Can you tell me how far away Disney World is in terms of miles from here?
get_estimated_duration,
get_estimated_arrival,"If I depart via Nimitz before 5 pm, can I reach HNL airport in 15 minutes or less?"
get_info_traffic,"""Are there many cars on the road during this particular time?"""
get_info_traffic,"If I take the 696 route to get to the homebuilder show in Novi, will I encounter any constructions along the way?"
get_directions,Could you provide me with the route to reach Ikoyi from Building A at 2:44 PM today via Harvestrue?
get_info_traffic,Have there been any reports of accidents taking place on Route 85?
get_info_traffic,"Can you provide me with the present traffic situation in Foley, AL?"
get_distance,How many miles separate Los Angeles from New York? 
get_estimated_arrival,"""Can you provide me with an approximate arrival time?"""
get_info_road_condition,Are there any instances of water logging on the expressway en route from my residence to workplace?
get_estimated_duration,"If I plan to travel by car, what's the time it would take to reach Monterrey from San Francisco?"
get_estimated_duration,Find out the duration required for transportation via Bandeirantes Highway to get to downtown Louveira.
get_distance,What is the approximate distance from Boston to New York?
get_distance,"Is El Paso near or far away from here, and if so, how much distance should one expect to cover?"
get_info_traffic,Have there been any significant mishaps in Boston today?
update_directions,"""Could you propose a more time-efficient technique to work?"""
get_estimated_departure,What is the ideal time to depart from work for reaching Presidente Epitacio by 3 o'clock in the morning?
get_info_traffic,Is the traffic flow heavy or light on the LI Expressway currently?
get_estimated_departure,
get_estimated_duration,What is the distance from my home to the grocery store?
get_estimated_duration,
update_directions,Can we find a way to bypass this heavy traffic?
get_estimated_duration,I have recently arrived in Miami; do you know how much time it will take to reach Key West by car?
get_estimated_duration,"Upon reaching Miami, how long does it take to drive to Key West?"
get_info_traffic,What's the current status of traffic on I-10?
get_info_road_condition,
get_info_traffic,Can you tell me the current status of traffic in San Diego?
get_estimated_arrival,At what point in time will I reach my intended place? 
get_estimated_duration,What is the present duration of travel from Tacoma to Seattle?
get_info_route,Discover an ATM that lies en route to Stephanie's workplace 
get_info_route,"Between my abode and here, is there any fuel stop that can be found?"
get_distance,Can you tell me the proximity of the Wine and Food Festival in Orlando?
get_distance,What is the mileage between San Antonio and Houston?
get_distance,"""What is the gap between Phx and NY?"" "
get_distance,Can you tell me the number of miles from my residence to office?
get_estimated_arrival,"When would I reach Myrtle Beach, South Carolina if I depart from my house at 8:00 am?"
get_estimated_arrival,
get_estimated_duration,"If I depart now, what will be the duration of my travel to Shreveport?"
get_directions,Is it possible to travel by bus between Banning and Palm Springs on established routes?
get_info_traffic,How heavy or light is the traffic flow on I-84?
get_info_road_condition,How can the weather impact my daily travel?
get_info_route,Can you tell me where gas stations are situated along my journey?
get_estimated_arrival,When can we anticipate being in Arkansas if we leave from here?
get_info_traffic,How dense was the traffic on 217 throughout the day?
get_estimated_duration,"Assuming I commence my journey right away, how much time will it consume to reach Shreveport?"
get_location,Where can I find the closest alternative route exit?
get_estimated_duration,"""What is the travel time to downtown Louveira via Bandeirantes Highway?"""
get_info_road_condition,Are there any indications of ice on the roads this evening? 
update_directions,Can you suggest different pathways to bypass the congestion on 35 South?
get_info_road_condition,Do floods occur in the stretch of the freeway that connects my place of living and employment?
get_estimated_duration,Can you tell me the duration of a car trip from San Francisco to Monterrey?
get_info_road_condition,Are there any indications of black ice on the way to the campground based on reports this morning?
get_info_road_condition,Might there be a chance of road flooding this evening?
get_estimated_departure,When is the best moment for me to exit my home and reach the Bulls game tonight?
get_info_traffic,How bad is the rush hour today?
update_directions,Can you recommend some alternative ways to circumvent the heavy traffic?
get_distance,How far apart are Orlando and Sanford?
get_estimated_arrival,"Given the roadwork happening on I-90, leaving by 8:15 AM tomorrow, can I make it in time for my flight scheduled for 9 AM?"
get_estimated_arrival,What will be the time of my arrival?
get_estimated_duration,Please provide me with an estimate regarding the amount of time it would take me to reach Orlando if I use the 40 pathway.
update_directions,I request you to modify my current route while taking into account traffic congestions.
get_distance,"In terms of miles, how distant is New York from Los Angeles?"
get_info_traffic,"If I use 696, will there be any construction that may impede my journey to the homebuilder show in Novi?"
get_estimated_arrival,"Suppose I depart from Syracuse to New York City, what would be my estimated arrival time?"
update_directions,Can you suggest an alternative path for me to take in order to bypass traffic on my commute back home?
get_location,Which is the most nearby exit on a secondary road?
get_info_traffic,Can you tell me if there are any roadworks happening on I-696 which might affect my journey to the Novi home building show?
get_distance,What is the distance to the Wine and Food Festival in Orlando?
get_info_traffic,Is the current rush hour causing inconvenience for commuters?
get_info_road_condition,Is there still any flooding on the roads around the ball diamonds in Watseka?
update_directions,Can you suggest a quicker way to reach Phoenix Avenue?
update_directions,Could you show me some alternate routes that can help me avoid any traffic jams?
update_directions,"""Could you recommend a different way to go that isn't as crowded with vehicles?"""
get_info_route,Could you provide information regarding the availability of gas stations on my planned route?
get_distance,Can you tell me how many miles there are between New York and Seattle?
get_estimated_departure,"If I aim to be in New Jersey at 5, what is the appropriate time to board a train?"
get_estimated_duration,"Assuming I set off immediately, how much time will it take for me to get to the zoo?"
get_estimated_duration,Can you tell me how long it would take to drive from Miami to Key West?
get_info_route,Do motorists need to pay a toll fee when traveling on the turnpike?
get_distance,"""What is the mileage distance between Atlanta and Nashville?"""
get_info_road_condition,Is it possible that there might be inundation on the freeway stretching from my home to job location?
get_info_traffic,"""There appears to be a high volume of traffic presently."""
get_estimated_departure,At what time do I have to leave my house if I want to get to Bandelier Monument by 9 o'clock in the morning on Saturday?
get_estimated_duration,I'm wondering about the length of the drive from the shoe store to my home.
get_info_traffic,"""Are the roads congested on Route 10?"""
get_info_traffic,Can we expect any traffic disruption in Wrigleyville due to the Cubs game this evening?
get_estimated_duration,Utilize Jabaquara Street to determine the travel time to Walmart.
get_info_route,I would like to know the names of all the Shell fueling facilities that fall along the stretch of I-59 between our current location and Hattiesburg.
get_estimated_arrival,"Assuming I leave here at 8 am, what's the estimated arrival time in Miami?"
get_estimated_departure,
get_info_road_condition,Is there flood coverage in the 202 area?
get_estimated_arrival,Is it feasible to make it to Dallas before midnight if I depart from here at this moment?
get_estimated_departure,What is the ideal time for me to leave so I can arrive at the Dodger game by 5 pm?
get_estimated_arrival,"""When will I get there?"""
get_info_road_condition,"""Are there any instances of flooding along the freeway leading to my house?"""
get_info_road_condition,Can one access Ellen's house without facing any hindrances on the route?
get_estimated_arrival,"""When will my house receive the package?"""
get_info_traffic,Does the traffic flow smoothly between Spruce and Pine Streets?
get_estimated_arrival,Is it possible for me to arrive at the HNL airport within 15 minutes if I depart before 5 pm through Nimitz?
get_info_route,Is there a fee for using the turnpike?
get_estimated_arrival,"I intend to take I - 90 at 8 am, so what would be the estimated arrival time at my place of work?"
get_info_road_condition,Are the roads within close proximity to my dwelling slippery due to icy conditions this evening?
get_estimated_arrival,What is your estimated time of arrival to my residence?
get_location,Which water parks can be found in Minneapolis?
get_info_road_condition,Has anyone seen any reports about black ice on the road leading to the campground this morning?
get_estimated_arrival,"Leaving in 45 minutes, is it possible for me to arrive late for the 7 o'clock concert?"
update_directions,Can we find a way to bypass this congested traffic?
get_estimated_departure,What is the recommended departure time to ensure arrival at the Dodger game by 5 pm?
update_directions,"How can I express ""reroute"" in different words?"
get_directions,What would be the way to reach the shopping mall?
update_directions,Are there any alternate routes that can lead to a shorter travel time while going back home?
update_directions,Can you recommend a quicker path to reach Phoenix Avenue?
get_estimated_arrival,Can you tell me the estimated arrival time at my residence if I take this new route?
get_location,Can you tell me where the nearest on ramp is located?
get_directions,Can you tell me the bus that goes to Long Beach?
get_location,"From your knowledge, where can I find Iolani Palace situated?"
get_estimated_arrival,"""If I choose to use this unfamiliar way of commuting, what will be the approximate time of my arrival at home?"""
get_directions,"Can you provide me with the route to reach Ikoyi from Harvestrue, Building A today at 2:44 pm?"
update_directions,Can you suggest a road with comparatively less traffic than 1st avenue?
get_info_road_condition,Has anyone reported the presence of black ice on the way to the campground this morning?
get_estimated_arrival,At what point in time will we reach Arkansas if we depart presently?
get_info_traffic,"""What's the current state of traffic flow on Highway 202?"""
get_estimated_departure,When do I need to head out to get to the Dodger game at 5 pm?
get_directions,Provide instructions to the Concert Hall in Chicago through I - 494.
get_estimated_departure,When do I need to depart to make it to my nephew's game by 5 o'clock?
get_distance,Can you tell me the mileage between Los Angeles and New York?
get_estimated_arrival,What time would I arrive in Miami if I depart at 8 am?
get_estimated_duration,What amount of time should I allot for driving to Lake Wales?
get_info_road_condition,Is there any accumulation of snow on the 90 freeway?
get_directions,Which routes should I steer clear of in order to bypass heavy traffic while driving?
get_distance,What is the geographical span between the states of Florida and California?
get_info_road_condition,Does the weather have the potential to disrupt my commuting schedule?
get_location,Can you tell me where I can find Iolani Palace?
get_estimated_departure,When do I need to leave this place to make it on time to the nearest movie house by 8:00 p.m.?
get_info_road_condition,"""Is there any ice on the roads in my neighborhood tonight?"""
update_directions,How can I escape from getting stuck in this traffic?
get_estimated_departure,At what time should I depart in order to arrive at the airport by 9:00 am?
update_directions,Are there any faster ways to achieve the goal? 
get_estimated_arrival,Can you provide me with an estimate of my arrival time?
get_estimated_duration,What is the length of the journey when driving from Detroit to Atlanta?
get_info_traffic,Is there any blockage on the exits of Highway 50 currently due to roadwork?
get_distance,"""Can you tell me the length of the gap between my abode and Tacoma Dome?"""
get_info_traffic,Would the game of the Chicago Cubs tonight affect the traffic in Wrigleyville?
get_estimated_departure,Is there a recommended time for me to commute from work so that I can arrive at Presidente Epitacio by 3 am?
get_distance,How long does it take to travel by car between Houston and Vancouver?
get_estimated_departure,Can I only get home by sundown if I exit the festival prematurely?
update_directions,"""Discover a different pathway to your workplace."""
get_estimated_duration,How much time will I be stuck in traffic?
get_info_traffic,How busy are the roads in Downtown Phoenix?
get_info_road_condition,"""Has the Champaign ave. ice been cleared yet?"""
get_directions,Could you guide me on the quickest route that would take me to Walmart from my present location?
get_info_road_condition,
get_info_traffic,Is it possible to drive along Highway 80 in Truckee or is it currently closed?
get_info_road_condition,Is it now safe to traverse Champaign Ave. or has the ice been cleared?
get_estimated_duration,Calculate the estimated time of arrival to Louveira's central district while taking Bandeirantes Highway.
get_info_road_condition,Have the roads surrounding the Watseka ball diamonds cleared of floodwater?
get_distance,"What is the distance between my place of residence and workplace, in miles?"
get_estimated_duration,What is the duration of the journey to reach the local supermarket?
get_estimated_duration,"""What is the duration of my journey to reach Beatrice"""
get_info_route,Are there any roads with tolls from Pennsylvania leading to Kentucky?
get_info_traffic,This morning's traffic is moving at a very sluggish pace.
get_distance,How far is it from Indianapolis to San Antonio?
get_estimated_departure,Can you suggest the most ideal timing to depart from work in order to reach Presidente Epitacio by 3 am?
get_estimated_duration,"""In consideration of the traffic conditions, what is the typical duration of travel from here to Vacaville?"""
get_info_road_condition,At what time is the expected snowfall on highway 90?
update_directions,"""How can I find a route that has minimal traffic leading to my house?"" "
get_estimated_arrival,At what point in time can I expect to be back in my own abode?
get_info_road_condition,Are there any instances of water overflowing in the area between here and Georgetown?
get_estimated_arrival,"Leaving by 1:30 pm, will I be able to reach my meeting in Waco at 3 pm?"
get_estimated_arrival,"Leaving my work, can I expect to be at home by 9 pm?"
get_directions,Can you suggest a speedy route from my present location to Walmart?
get_info_traffic,Have any mishaps occurred on I-55?
get_info_road_condition,What is the condition of the streets like for my journey to work today?
get_location,What's the closest interstate around here?
get_estimated_arrival,"If I depart now, is it possible to reach Detroit by noon?"
get_info_road_condition,Has Black Bear cleared the flood from last night?
get_estimated_duration,Can you tell me how much time it usually takes to go from Orlando to Destin?
get_estimated_arrival,"If I depart from my house at 8:00 am, what would be the time of my scheduled arrival in Myrtle Beach, South Carolina?"
get_info_road_condition,Has the snow been cleared from Interstate 57 yet?
update_directions,Could you please suggest an alternative route?
get_estimated_arrival,Is it possible for me to arrive at my meeting in Waco on time if I depart at 1:30 pm?
get_estimated_duration,What is the duration of the commute to reach the supermarket?
get_estimated_duration,Can you tell me how long it takes to commute from Tacoma to Seattle currently?
get_location,Which interstate is in the immediate vicinity?
get_info_traffic,Is it expected that the Cubs game taking place tonight will cause congestion in traffic around Wrigleyville?
get_directions,"""Can you suggest a recommended way to reach St Louis while bypassing any ongoing constructions on Poplar Street Bridge?"" "
get_info_traffic,Have there been any incidents on Route 85?
get_info_traffic,Could you provide an update on the traffic situation surrounding the Essence Music Festival in Los Angeles?
get_directions,Are there any routes to take that will allow me to avoid the ongoing construction on my way to Detroit this evening?
get_estimated_departure,At what time do I need to depart if I desire to arrive at OMSI in Portland by 2:30?
get_estimated_arrival,Is it possible for me to reach HNL airport within 15 minutes by taking the Nimitz route before 5 pm?
get_estimated_duration,What is the estimated time of travel from Brooklyn Bridge to New Jersey by car?
get_estimated_duration,Can you tell me the length of time required for a car journey from Detroit to Atlanta?
get_info_road_condition,Can you tell me if the 90 highway has any snow on it?
get_estimated_departure,"""Do I need to exit the festival ahead of time to arrive at my house by sunset?"""
get_directions,I am looking for guidance on how to reach the Fargodome starting from Hwy75 in Minnesota; may I request your assistance in providing me with directions?
get_directions,"""Can you suggest a route to get to downtown Atlanta that does not require passing through any roadwork or maintenance sites?"""
get_estimated_duration,Could you tell me the estimated time required to travel from my place to Beatrice?
get_estimated_duration,What is the estimated time of arrival for tonight's game?
get_estimated_arrival,
get_info_traffic,Do you know which pathways are inaccessible due to roadblocks?
get_directions,"""What is the optimal path to get to St Louis without encountering Poplar Street bridge construction?"" "
get_info_traffic,"""Can you suggest some routes that experience less traffic than others?"""
get_distance,What is the travel distance separating Seattle and Reykjavik?
get_estimated_duration,"If I depart at 1 pm, how much time will it take me to reach my 2 pm visit?"
get_directions,Can you suggest an alternate course of travel to get to the Cherokee Casino from my residence while bypassing HWY 321? 
get_estimated_arrival,"If I start right now, is it possible for me to reach Dallas before midnight?"
get_estimated_arrival,What time can I anticipate arriving at work if I take I-90 at 8:00 in the morning?
get_info_road_condition,
get_info_road_condition,Can you provide me information about the quality of roads for my traveling to office this morning?
get_estimated_duration,
get_info_traffic,Is it possible to verify whether there are any mishaps or collisions along the way from here to Chapin on I-26 West?
update_directions,Steer clear of the rush hour traffic.
get_estimated_duration,Can you provide me with an approximation of the time it will take for me to reach the other end of the city?
get_distance,Could you tell me how far apart are New York and Seattle in miles?
get_estimated_arrival,"If I leave now, is it possible for me to reach Dallas before midnight?"
get_directions,Can you provide me with the fastest driving route to International Drive in Orlando that avoids any road construction or delays?
get_distance,Can you tell me the number of miles between New York and Los Angeles?
get_estimated_arrival,When will I get there?
get_estimated_duration,Can you tell me how far San Francisco and Monterrey are from each other if I were to drive there?
get_info_traffic,Did any significant accidents take place within Boston's limits today?
update_directions,Could you provide me with alternative pathways that I can take to escape the congested roads?
get_estimated_departure,What is the required time of my departure to ensure I reach the airport before 9:00 am?
get_estimated_duration,How much time do I need to allocate for a journey from Orlando to Destin?
get_estimated_duration,Could you tell me how far it is from the shoe outlet to my residence?
get_distance,What is the distance in miles between New York and Los Angeles?
get_directions,Is there a transportation service available to take me from Banning to Palm Springs via bus?
get_location,What's the nearest Target location?
get_directions,Can you provide me with directions to the Atlanta aquarium that I can follow while driving?
get_estimated_duration,How much time does it take to commute to Destin from Orlando?
get_estimated_departure,"""If I want to arrive an hour early for the concert that starts at 7 pm, what time should I leave home?"""
get_directions,Can you suggest any bus services that operate from Banning to Palm Springs?
get_directions,"""What is the quickest way to reach Gainesville from Ocala?"""
get_estimated_duration,How long does one usually take during rush hour to get to the heart of the metropolis?
get_estimated_departure,"""If my doctor's session starts at 5 pm, when should I exit my workplace to ensure that I won't be late?"""
get_info_traffic,"""What are the roads with minimal traffic flow?"""
get_estimated_duration,"""Taking traffic into account, how long does it usually take to reach Vacaville from this location?"""
get_location,Can you suggest a nearby grocery store?
get_distance,What is the span from Orlando to Sanford?
update_directions,
get_info_road_condition,Are there any flood-proof locations on the stretch of road known as Route 202?
get_info_traffic,
get_directions,"What is the most efficient route to Cherokee Casino from my residence, circumventing HWY 321?"
get_directions,"I need to know how to get to Nashville, TN by car. Could you give me some driving directions?"
update_directions,Are there any alternative routes that experience less congestion as compared to 1st Avenue?
get_info_traffic,Can you recommend some low-traffic streets to take?
get_estimated_arrival,How long will it take me to arrive at my destination using this fresh course?
get_estimated_departure,At what time do I need to depart to arrive at work by 9 am?
get_estimated_duration,Can you state the time it takes to commute to the grocery store?
get_estimated_duration,How many minutes does it take for me to travel from my location to the supermarket?
get_estimated_arrival,"Leaving now, will I make it downtown by 7:30?"
get_estimated_duration,How much time should I allocate for traveling via car from Brooklyn Bridge to New Jersey?
get_estimated_departure,"""At what time do I need to vacate my workspace if I want to arrive at the medical facility before 5 pm?"""
get_distance,What is the distance between my home and workplace in terms of miles?
get_estimated_arrival,Can I reach home before 9 pm if I leave my workplace now? 
update_directions,Are there any means for me to quicken my pace?
get_estimated_arrival,Will reaching my Waco meeting on time be possible if I set out for it at 1:30 pm sharp?
get_info_road_condition,"""Are the roads covered in ice or snow?"""
get_directions,Can you suggest the fastest route to West Chester University on a Sunday night?
update_directions,Can you explain the concept of route redirection?
get_info_road_condition,Is it likely that I will encounter snow on my morning commute at 5 a.m.?
get_estimated_arrival,Can I make it to the HNL airport in less than 15 minutes if I take Nimitz and leave before 5 pm?
get_estimated_arrival,Can I arrive on Broadway in time for a 6 pm showing of Hamilton if I take the freeway route? 
get_info_road_condition,Is the road that runs adjacent to the soccer field still inundated with water?
get_info_road_condition,Are there areas along 202 that are equipped to handle a potential flood? 
get_estimated_arrival,"Could I make it to New York City by 9 pm this evening, starting from my residence?"
get_estimated_departure,When would I have to leave my house so that I could reach Bandelier Monument by 9am come Saturday morning?
get_info_route,Is there any petrol pump located between this place and my residence?
get_info_route,Do I pass by any petrol stops if I go through this path?
get_estimated_duration,What is the duration of my time spent in traffic?
get_distance,What's the mileage from home to your place of employment?
update_directions,Unearth another course to take on your way to the workplace.
update_directions,Please display various roadway options that circumvent heavy traffic.
update_directions,Is it possible to take a different pathway today so as to bypass the traffic?
get_directions,How can one reach the Concert Hall in Chicago using I - 494?
get_directions,"What is the easiest way to reach Ikoyi from Harvestrue, Building A by 2:44pm today?"
get_info_traffic,Can you describe the flow of vehicles around 5 pm?
get_directions,Are there any available transportation services from Banning to Palm Springs by bus?
get_directions,Are there any available bus schedules between Banning and Palm Springs?
get_info_road_condition,Was the flooding last night washed away by a Black Bear?
update_directions,Is there any other road that we can take to evade the traffic congestion today?
get_estimated_duration,Discover the duration to reach downtown Louveira via Bandeirantes Highway.
get_directions,"""How can I arrive at the U2 concert in the shortest amount of time?"""
get_distance,What is the distance between Phx and NY?
get_info_traffic,Would you happen to know if there's a lot of traffic congestion along the route from Wilshire to 3rd Street in Los Angeles?
get_estimated_duration,What is the estimated duration of travel from Maria's to the beach?
update_directions,"""What is the way to get home with less traffic?"" "
update_directions,I'm currently stuck in traffic. Do you know of any detours or shortcuts that can help me avoid it?
get_distance,What is the distance separating Louisville and Lexington?
