intent,text
get_estimated_departure,Could you furnish me with an alternate departure schedule for the appointment appointed at 5 pm in Gardena that is presently delayed until 6 pm?
get_estimated_departure,What hour do I need to wind up work in order to show up on time for my checkup with the doctor on Monday?
get_directions,
get_estimated_arrival,Is it possible for me to arrive at work on schedule amidst this traffic?
get_estimated_duration,What's the duration of my journey to work?
get_estimated_departure,By what time should I head to my workplace?
update_directions,Locate diversified routes back to your place of residence.
get_distance,How much ground separates San Antonio from Houston?
get_directions,Can you suggest the speediest path to get to West Chester University on a Sunday night?
get_distance,How do I measure the geographical separation between here and Disney World?
get_distance,"What is the territory that separates Alabama from Georgia, as traveled by car?"
get_estimated_departure,"To be in New Jersey at 5, what would be the best departure time for the train?"
get_distance,How long is the route to my place of employment from my dwelling?
get_info_traffic,Can you tell me which thoroughfares are obstructed?
get_estimated_duration,How much time is needed to reach downtown in rush traffic?
get_estimated_arrival,At what point should I plan to conclude my trip?
get_estimated_arrival,"Assuming a departure time of 8 am, what is the estimated time of arrival in Miami?"
get_estimated_duration,What's the average duration to reach downtown while in heavy traffic?
get_info_road_condition,Is it safe to traverse along Champaign ave. now? 
get_estimated_departure,When is the latest I can arrive at the Atlanta airport for a 6:30 am flight?
get_estimated_departure,At what hour must I commence my travel to the soccer event scheduled for 5?
get_directions,"By which means can I reach the residence of Katie, located in Robertsdale, at 1:00 PM?"
get_location,Which entertainment venues offer aquatic activities in Minneapolis?
get_directions,What route would you recommend taking from Saint George to Las Vegas?
update_directions,Is there an alternative way we can proceed?
get_info_route,Are there any establishments along the journey between here and my residence where I could purchase fuel for my car?
get_estimated_duration,In what length would I arrive at Shreveport assuming departure now?
get_estimated_departure,"What's the ideal arrival time in Portland OMSI, considering my 2:30 appointment? "
get_estimated_duration,What's the driving distance from Miami to Key West and how much time would it take?
get_estimated_departure,By which hour is it possible for me arrive at the medical facility before 5 o'clock without being unnecessary delayed in leaving from the workplace?
get_info_traffic,Would it take longer than usual to travel from Wilshire to 3rd Street in Los Angeles?
get_info_route,Is it possible to direct me to areas where I can access petrol along the course?
get_estimated_duration,
get_distance,What is the travel duration from San Antonio to Houston?
get_directions,Can you suggest a route to reach Cherokee Casino from my residence that doesn't involve taking HWY 321?
get_directions,What is the shortest way to get to International Drive in Orlando that doesn't involve facing interruptions or slowdowns?
get_estimated_departure,At what time should I be present at Atul's birthday celebration on Thursday afternoon?
get_distance,What is the extent of the distance that needs to be traversed to reach the Wine and Food Festival being held in Orlando?
get_info_traffic,"""Is there a smooth flow of vehicles on I-84?"""
get_estimated_arrival,Is it feasible for me to reach New York City by 9 pm tonight from my home?
get_estimated_arrival,"""Considering the roadwork on i-90 and my early exit at 8:15 am, what are my chances of boarding the 9 am flight?"""
get_estimated_departure,By when do I have to initiate my journey so as to attend Cairo festival punctually at 9 pm?
get_directions,Which path would be the most secure for traveling towards San Antonio Airport tomorrow morning?
update_directions,Can you guide me through a separate way?
get_info_road_condition,Are there any waterlogged areas hindering traffic flow on the route from my home to workplace?
get_info_road_condition,Does the route towards Georgetown have any patches of water overflow?
get_directions,Do you know the route leading to the Walmart store located near the heart of the town?
get_location,In which area are handicapped accessible parking spots available for attendees of the Green Day performance?
update_directions,What are some possible roadway detours I could take to circumvent heavy traffic?
get_directions,What is the most efficient way to reach West Chester University on a Sunday evening?
get_estimated_duration,Can you tell me the duration of the trip from Orlando to Louisville on a plane?
get_estimated_departure,What time do I need to be at the Bull's game tonight?
get_directions,Is it possible to inform me about the closest exit with minimal congestion?
get_directions,How can I travel to the San Antonio Airport ensuring the highest level of security for tomorrow morning?
get_info_road_condition,Is the pathway to Cairo covered in a layer of frost today?
get_directions,Can you guide me to the mall?
get_info_road_condition,Are the roads covered in frozen precipitation?
get_directions,What's the most efficient route to reach the U2 concert?
get_info_road_condition,Can one travel easily through any of the streets around the ball diamonds in Watseka?
get_info_traffic,Are the exits located on Highway 50 available at the moment or are they being impeded by anything?
get_estimated_departure,When is the most ideal moment for me to depart towards my meeting that is scheduled for 4 pm in Mayfield?
update_directions,Is there a way to take different pathways so as not to be affected by traffic?
update_directions,Are there ways to lessen the travel time while heading towards home?
get_estimated_duration,What amount of commute would it require for me to arrive at my destination on the other side of town?
get_estimated_departure,At what time would a train arrival in New Jersey be possible?
get_estimated_duration,How far apart are San Francisco and Monterrey in terms of driving distance?
get_distance,What is the span between NY and Phx?
get_distance,What is the measure of area between my home and Tacoma Dome?
get_estimated_arrival,When shall I make an appearance at the desired location?
get_estimated_duration,How much driving distance needs to be covered to arrive at Lake Wales?
get_info_road_condition,Can you tell me about the condition of the roads for my drive to work this morning?
get_location,Is there a nearby way out from this primary route?
get_info_traffic,re cars moving quickly on the interstate 10?
get_info_route,Is there a paid path when traveling from Pennsylvania to Kentucky?
get_info_road_condition,Could my journey to work be impacted by the current climate conditions?
get_estimated_arrival,Would it be achievable to arrive in Dallas before midnight upon departing now from this place?
get_distance,"What is the extent that separates Chicago and Peoria, IL?"
get_estimated_duration,What's the estimated duration to reach the game venue tonight?
get_estimated_duration,How much travel time do I need to allocate for driving to Lake Wales?
get_estimated_arrival,How much time would it take for me to arrive at my abode through this novel direction? 
get_info_traffic,Are there any hindrances in your travel route from Spruce Street to Pine Street?
get_directions,How do I navigate to the Atlanta aquarium by car?
get_estimated_duration,How far is it from here to Louveira downtown via Bandeirantes Highway?
get_info_traffic,Is the congestion about to clear up soon?
get_distance,What area lies amidst New York and Los Angeles?
update_directions,Can we find any expedited route for this?
get_estimated_arrival,
get_distance,How much time does it take to travel from Miami to Orlando?
get_info_road_condition,Have the streets been affected by freezing weather conditions?
get_estimated_departure,I need an updated departure time as my meeting originally set at 5 in Gardena now takes place at 6.
update_directions,Can you suggest ways to enhance my pace?
get_estimated_arrival,Can I arrive at the HNL airport in 15 minutes if I leave prior to 5 p.m. using Nimitz route?
get_estimated_duration,At what point should I take off to ensure I am punctual for my 2 pm appointment once I begin leaving around 1 pm?
get_distance,What's the gap or space lying amid New York and Los Angeles?
get_estimated_arrival,At what time should I set out from Syracuse to reach New York City?
get_info_traffic,Is it possible to encounter barriers or obstacles when navigating through certain exits on Highway 50 presently?
get_estimated_duration,What is the distance you have to cover while traveling from San Francisco to Monterrey by road?
get_estimated_arrival,Can I anticipate being punctual for work while navigating through this heavy flow of vehicles?
get_estimated_duration,How much time is required for a drive from Union College to Trustco Bank on Madison Avenue in Albany?
get_info_route,Is it required to pay a fee for using the highway?
get_estimated_departure,What is the earliest time I have to arrive at work?
get_location,What is the location of the Six Flags amusement park that is most proximate?
get_estimated_departure,By what time do I need to arrive at Cairo festival if I start driving now?
get_estimated_arrival,How long will it take for mom to get here from Blytheville once she sets off immediately?
get_estimated_duration,What amount of driving would be required for reaching the grocery store starting from our present location?
get_estimated_duration,What is the duration of the journey from Detroit to Atlanta?
get_estimated_arrival,When should I depart from my home to get to Myrtle Beach without delay?
get_info_road_condition,Are the paths surrounding the ball parks in Watseka still submerged?
update_directions,Could you propose an option for steering the course elsewhere?
get_distance,What is the total length of the route towards your workplace?
get_estimated_departure,What is the latest time I can arrive at the airport for a 9:00 am departure?
get_info_traffic,"""Would you say there's a heavy flow of cars at this hour?"""
get_directions,Can you provide me with a guide to reach the Atlanta aquarium while driving?
get_estimated_departure,At what hour do I have to depart from my residence to reach Grand Blvd Movies before 7 pm?
get_distance,How distant are New York and Los Angeles from each other in terms of traveling time?
get_location,Does H1 Freeway have a close adjacency to Brian's residence?
get_info_traffic,Can you describe how the flow of vehicles is on LI Expressway at present?
get_info_road_condition,Is it likely that motorists will experience any obstructions while traveling along the roads tonight?
get_info_road_condition,Was there any cleaning that occurred to the Black Bear yesterday night?
get_estimated_departure,What time could I depart from my office and reach the physician's center prior to 5 pm?
get_distance,What's the space that separates Hollywood and Houston?
get_estimated_arrival,What is the estimated time for your presence here?
update_directions,Could there be an alternative avenue to take?
get_info_traffic,Are there any significant incidents that occurred in Boston today? 
get_estimated_arrival,What's the expected time of my Miami arrival if I depart by 8 am? 
get_info_road_condition,Would the atmospheric state have an influence on my daily travel?
get_estimated_arrival,When can I expect to get there?
update_directions,Uncover miscellaneous ways to reach your house.
get_distance,How long will it take to reach El Paso?
update_directions,Are there any methods that can facilitate me in moving at a higher speed?
update_directions,Is there an option available wherein we can circumvent the heavy flow of cars currently occupying the route?
get_distance,How much ground should be covered to get to the Disney World starting from here?
get_info_road_condition,Can you tell me how the roads look for my drive to work today?
get_estimated_departure,By when do I have to be present to watch the Jazz game that begins at 8 PM?
get_info_road_condition,Has anyone encountered any obstacles while driving towards the campground this morning?
get_estimated_departure,What time is ideal to hit the road for me to get to Cairo festival prior to 9 PM?
get_estimated_arrival,How much longer until I come?
get_info_road_condition,Are there any hindrances to pass through while going to Ellen's abode?
get_estimated_arrival,Can I make it to Detroit by noon based on my present leaving moment? 
get_estimated_duration,What is the duration of the trip required to get to the grocery shop using a vehicle?
update_directions,Could you suggest some detours that can help me steer clear of heavy traffic?
get_info_road_condition,Is the 90 freeway experiencing any adverse weather conditions?
get_estimated_arrival,Is it realistic to make it to the 7 o'clock concert leaving in less than an hour?
get_info_route,Is there an ATM available near the path leading to Stephanie's place of work?
get_estimated_arrival,How much longer until I make it there?
get_estimated_departure,At what time should I reach my nephew's game that begins at 5:00?
get_info_road_condition,Can you predict the weather conditions I will face while traveling to work at 5 o'clock?
get_estimated_departure,At what hour must I be present at the Mayfield meeting scheduled for 4 pm?
get_location,In what direction should I head to find a Target nearby?
update_directions,Could you recommend a distinct way with reduced traffic flow?
get_estimated_departure,At what time I should arrive at Grand Blvd Movies to watch the 7 pm show? 
get_info_route,Is there a fee for traveling along the turnpike?
get_info_route,Could you let me know where I can come across Shell outlets while traveling along the route I-59 stretching from here till Hattiesburg?
get_estimated_duration,"With I-95 repairs, how much time should I allot for my journey to Atlanta?"
get_info_traffic,What are some routes that have minimal congestion?
get_distance,What is the separation ratio of New York and Seattle?
get_estimated_departure,At what time should I reach my workplace?
get_location,Is there a Target outlet that I can easily access from this point of reference?
get_estimated_arrival,Is it feasible for me to reach Marcus cinema by 8:15 in the evening today?
get_info_traffic,Is the path towards Chapin through the I-26 west direction clear of any disturbances?
update_directions,Can I choose a different path that avoids this traffic situation from my current location?
get_info_traffic,Did anything notable happen on the roads of Boston today? 
update_directions,Do you know any routes that can help me avoid getting caught in the flow of occupied streets?
get_distance,Could you determine the direction from Orlando to Sanford?
get_estimated_duration,How much time does it take to travel from Detroit to Atlanta by road?
get_estimated_departure,At what hour must I head out to get to the Thunder game by 6 p.m?
get_estimated_duration,"""How much distance separates Maria's whereabouts and the beach, and how long does it take to traverse?"""
update_directions,Can I find a different path to avoid this traffic in my current location?
get_estimated_arrival,Could I reach the venue on time for the show scheduled at 7 given my departure schedule?
get_info_traffic,Is there a smooth flow of cars at around 5 in the evening?
get_info_route,Are we approaching a highway segment that has a separate lane intended for carpooling?
get_info_road_condition,Has the street maintenance team already cleared Champaign ave. of any obstructions? 
get_estimated_departure,By what time must I set off to arrive on time for 6 p.m. Thunder game?
get_distance,How far apart are Miami and Orlando from each other?
get_info_road_condition,Will the streets surrounding my home pose a hazard for motorists? 
get_estimated_arrival,By what time should I depart from my house to get to Billy's in 30 minutes?
get_info_road_condition,Is the highway clear enough to drive home without obstacles? 
get_info_route,Am I going near a gas fill-up point with this path?
get_location,What is the location of Iolani Palace?
get_location,How far is Brian's residence from the H1 Freeway?
update_directions,Are there any means to quicken my pace?
get_estimated_departure,At what time must I set off to arrive at the Dodger game by 5 pm?
get_estimated_duration,What's the expected duration of my trip if I depart presently to Shreveport?
get_estimated_departure,When can one make it to Presidente Epitacio by 3 am from work?
get_distance,Can you provide me with the gap from Orlando and Sanford?
get_estimated_arrival,What is the distance left for my reach?
get_info_road_condition,Are there any hazardous conditions on the way to 243?
get_estimated_arrival,Is it feasible for me to depart by 8 am and make it to Kearney before 11 am?
get_info_road_condition,Will I face any hindrance during my journey to my grandmother's place due to atmospheric changes?
get_location,What's the closest highway available?
get_estimated_departure,What time do I need to plan my journey so that I reach Irvine by 7 pm?
update_directions,Can I take a different path that will lead me home quicker?
get_info_route,"""Please specify the petrol pumps that can be found between my present location and intended destination?"""
get_estimated_arrival,Can I reach my workplace in a timely manner despite the heavy traffic?
get_info_road_condition,Is there any impediment that may affect driving safety on the way down 243?
get_estimated_arrival,What is the expected time of arrival using this new course?
get_distance,What is the span that separates here from Chicago?
get_directions,How can I find my way to the Atlanta aquarium if I'm behind the wheel?
get_distance,What's the expanse that needs to be covered between Indianapolis and San Antonio?
get_info_road_condition,Can anyone tell me if the 90 freeway is affected by the current winter weather conditions?
get_directions,Can you tell me which exit has low flow of vehicles that is close?
get_info_road_condition,Are there any traffic advisories for motorists traveling on the 90 freeway due to changes in weather patterns?
get_info_road_condition,Does the expressway connecting my residence and office encounter any obstruction caused by excess water?
get_estimated_arrival,Can I reach home prior to nine in the evening after departing from work now?
get_estimated_departure,
get_info_road_condition,Might the atmospheric conditions have an impact on the way I travel daily?
get_info_traffic,Is there any way to reach the Novi homebuilder show through 696 without any unwanted events?
get_estimated_departure,What is the ideal hour to embark on my journey for a 5 pm arrival at the Dodger game?
get_directions,How can I reach the Concert Hall situated in Chicago by using I-494?
get_estimated_duration,The span of motoring from Union College to Trustco Bank on Madison Avenue in Albany?
get_estimated_departure,At what hour should I head out for the Thunder game at 6 p.m.?
get_estimated_duration,What is the period required to reach Destin from Orlando?
get_distance,How much space comes in between Orlando to Sanford?
get_info_road_condition,Should I exercise caution while commuting on the pathways surrounding my residence tonight?
get_info_road_condition,Are there any waterlogged roads leading to my house?
get_estimated_duration,What is the distance between Detroit and Atlanta by car?
get_estimated_departure,"To reach the venue one hour ahead of a musical performance beginning at 7 o'clock, what time must I make my way out of the house?"
get_info_traffic,How long might it take to reach one's destination in San Diego at this moment?
get_estimated_departure,What's the timing required for me to get to the 8 pm movie from home?
get_directions,Are there any specific routes that I should stay away from to prevent traffic during my commute?
get_estimated_duration,How much time do we need to reach the game venue this evening?
get_location,Which Target store is in closest proximity to my current whereabouts?
get_location,The palace of Iolani can be found at what place?
get_info_traffic,Are there any hindrances on the 696 that will prevent me from arriving at the homebuilder show in Novi?
get_estimated_departure,By what hour must I commence my commute to arrive by seven in the morning?
update_directions,Is there a different course you can navigate through?
get_estimated_arrival,Can I make it to Detroit before midday departing at this moment?
update_directions,Is there a direction to my house where traffic is not as heavy?
get_estimated_arrival,Is it feasible for me to get to work while dealing with this traffic?
get_location,What's the location of Target that can be reached within a short distance?
get_estimated_duration,How much of a delay should I expect while travelling to Atlanta with the current roadwork happening on I-95?
get_estimated_arrival,Is it feasible to arrive at the Hamilton show on Broadway by 6 pm taking the freeway route?
get_estimated_duration,What is the duration of my journey from the shoe store to my house?
get_estimated_departure,What timing guarantees that I can get to work before 8 despite the usual traffic congestion?
get_location,In what direction can one find the interstate from this position?
get_info_traffic,"I need an update on the flow of vehicles in and around Foley, AL currently, could you provide that?"
update_directions,Is it possible to find a quicker direction that leads to Phoenix Ave?
get_estimated_duration,Will the maintenance work along I-95 cause any delay in getting to Atlanta?
get_info_traffic,Is there any unusual occurrence currently happening along the I-55 route?
get_estimated_departure,At what time should I aim to be at the airport by 9:00 am?
get_directions,What is the route to go to State Farm Arena starting from McAllen?
get_info_road_condition,Would it be advisable to avoid using Main Street when traveling to the dog show?
get_estimated_duration,"""Can you tell me how much time it takes to travel from Chicago to Indianapolis?"""
get_info_traffic,Are there any thoroughfares with fewer cars passing through them?
get_estimated_duration,What's the average span of a journey from the Brooklyn Bridge to New Jersey in a vehicle?
get_estimated_duration,Could you tell me about the timeframe required to arrive in Orlando via path 40?
get_distance,What is the proximity of the Wine and Food Festival located in Orlando?
get_estimated_arrival,What time can we expect mom to reach our house from Blytheville if she departs at this moment? 
get_info_traffic,"""What is the situation like on Interstate 84?"""
get_info_route,Discover a cash dispenser en route to Stephanie's office.
get_distance,How much road should be traversed to reach office from home?
update_directions,Can you suggest a different road to take?
get_estimated_arrival,Is it feasible to make it to the concert by 7 o'clock if I depart in less than an hour?
get_location,Which water amusement centers can be enjoyed by Minneapolitans?
get_distance,What separates Seattle and Chicago?
update_directions,What is a path towards my residence with fewer cars on the road?
get_estimated_arrival,Can you let me know the specific time when I'll arrive at my intended location?
get_info_road_condition,Are the road conditions treacherous today due to precipitation?
get_info_route,Can you guide me towards places to refuel my vehicle while travelling?
get_info_traffic,"Is there any event or occurrence that took place on I-26 westward, connecting this position to Chapin?"
get_directions,Can you suggest the most efficient way to reach Walmart from where I am right now?
get_info_road_condition,Is there a layer of frozen water on the streets?
get_estimated_duration,How much time would it require to arrive at the game location this evening?
get_estimated_arrival,Could I make it to Dallas prior to midnight by leaving from here at the moment?
get_info_road_condition,Are there any water-related obstructions on the route from here to Georgetown?
get_estimated_departure,What's the deadline for me to reach the Dr's office before 5 pm?
get_estimated_duration,What's the estimate on the journey time if I take the route number 40 to get to Orlando?
get_estimated_arrival,What's the time that I need to arrive at my place of dwelling after departing from work at 4?
get_estimated_arrival,"If I leave right now, will I make it to Detroit by midday?"
update_directions,Is there a quicker way to get back home?
update_directions,What's the best way to evade bumper-to-bumper traffic?
get_info_traffic,What is the level of vehicular movement like on I-84?
get_distance,What is the approximate geographic separation between Phoenix and Seattle? 
get_estimated_duration,What is the expected travel duration to reach Lake Wales by car?
get_estimated_departure,At what hour do I have to be present at the airport for departing at 9:00 am?
get_directions,What's the most efficient way to get to St Louis while sidestepping the construction on Poplar Street Bridge?
update_directions,Are there any faster methods to tackle the workload?
get_info_road_condition,Is there a likelihood of snowy conditions during my early morning commute for work? 
get_directions,"Can any other routes be taken to reach Detroit this evening, despite ongoing road construction?"
get_estimated_departure,What is the earliest time I can head out to arrive at the Zoo for their opening on a Saturday?
get_estimated_arrival,Is it feasible to depart by 8 am and reach Kearney before 11 am?
get_info_route,Will we see a segregated lane for commuters sharing a ride just ahead?
get_info_traffic,Are there any interruptions along Highway 50 that may affect the movement of vehicles?
get_estimated_duration,What is the duration of travel from Orlando to Destin?
get_estimated_duration,What's the estimated travel duration from here to Vacaville during heavy road congestion?
get_directions,Can you suggest me the fastest way to make it back home?
get_directions,Can you suggest an alternate path to reach downtown Atlanta that isn't obstructed by construction?
get_estimated_arrival,How much longer until I reach my desired endpoint?
get_estimated_arrival,Is there a chance to reach the HNL airport within 15 minutes by taking Nimitz before 5 pm?
get_info_road_condition,Is Champaign Avenue free of any hazards now?
get_directions,How can I rapidly arrive at the Walmart store from my present position?
get_location,How do I access a detour that branches from this main road?
get_estimated_arrival,At what hour should I hit the road for my workplace via I-90 in the morning?
get_info_traffic,Is there any obstacle in Highway 50 that prevents access to the exits currently?
get_directions,"Which path should I take to reach Cherokee Casino starting from my house, excluding HWY 321?"
update_directions,Is there a more speedy path to the movie theatre?
get_location,In which position can I find Iolani Palace?
get_distance,What is the distance separating New York and Boston?
get_estimated_departure,At what hour would be ideal for me to show up at the Dodger game so as not to miss the 5 pm commencement?
get_distance,How long does it take to travel from Florida to California?
get_estimated_arrival,When would our presence in Arkansas be ensured upon immediate departure?
get_estimated_duration,How far away is Beatrice from my present position?
update_directions,How do I go around the high volume of cars on the road?
get_estimated_arrival,At what time must I leave to ensure that I'll be at Marcus theatre in time for the 8:15 PM presentation tonight?
get_directions,I need your assistance in identifying the promptest road to take me to International Drive in Orlando without facing construction work or traffic snarl-ups.
get_info_traffic,Which ways are impeded?
update_directions,Can you suggest different paths to steer clear of congestion on the 35 South?
get_info_road_condition,Are there frozen water particles present on the road I reside?
get_estimated_arrival,"""Assuming that I depart at 1:30 pm, will I be able to make it to my Waco meeting as scheduled?"""
update_directions,Could you suggest different ways to evade the traffic?
get_distance,"""What's the gap from Portland to Seattle?"""
get_estimated_arrival,What are the chances of me reaching Marcus Movieplex before 8:15 pm this evening?
get_estimated_departure,What is the earliest hour I can travel to OMSI in Portland in order to reach it prior to 2 : 30?
update_directions,Is it possible for you to revise my present itinerary to steer clear of traffic jams?
get_directions,"What's the route I should take to arrive at Ikoyi by 2:44 pm today starting from Harvestrue, building A?"
update_directions,In what ways can I maneuver around the crowded roads on 35 South?
get_directions,Can you suggest the most efficient path to travel between Ocala and Gainesville in terms of time?
get_estimated_arrival,At what time should I expect to reach my residence?
get_distance,How much time or effort would it take to reach Chicago from here?
get_directions,"Could you please inform me how I can make it to Ikoyi for 2:44 pm today from Harvestrue, Building A?"
get_directions,What is the most expeditious way to travel from Ocala to Gainesville?
get_info_road_condition,Are the spic and span roads to Cairo today?
get_info_route,Which fueling stations exist on the path from my current spot to where I need to go?
update_directions,What approaches can be adopted to increase my velocity?
update_directions,Present me with modified course to skip all traffic jams.
get_info_traffic,Are cars moving smoothly or facing any obstacle on I - 10?
get_info_traffic,"""What is the current volume of vehicles passing through 217 for today?"""
get_estimated_duration,What's the estimated duration of my travel to Atlanta amidst I-95 road construction?
get_distance,How long does it take to complete the journey from Phoenix to Seattle by land travel?
get_info_traffic,"""Are there any obstacles faced in the morning commute today?"""
get_directions,What is the fastest path to my workplace?
get_directions,"What is the route I should take to reach my destination in Nashville, TN?"
get_estimated_duration,Could you provide me with an estimate for the driving duration between Miami and Key West?
get_estimated_duration,What is the duration of traveling to the game tonight?
update_directions,Can I take a different course that would get me to Phoenix Ave sooner?
update_directions,Can the efficiency of work be improved? 
update_directions,Can you suggest an unusual pathway with lower congestion?
get_info_road_condition,Do I need to steer clear of Main Street while heading towards the dog show because of an existing situation?
get_info_route,What is the payment requirement to utilize the turnpike?
get_estimated_duration,Can you estimate the driving duration between Miami and Key West?
get_location,Can I find a grocery store in my vicinity?
get_distance,How far apart are Orlando and Sanford?
get_estimated_arrival,Can I make it to the HNL airport in less than 15 minutes using Nimitz prior to 5 pm?
get_info_route,Is there a need to pay for passage when traveling between Pennsylvania and Kentucky?
get_estimated_arrival,At what point in time will I arrive?
get_distance,What's the distance that separates New York and Seattle?
get_directions,What's the quickest pathway to West Chester University during Sunday evenings?
get_info_traffic,Has anything happened on route 85?
get_estimated_departure,At what hour should I be cruising towards Cairo festival if I wish to reach there by 9 o'clock in the evening?
get_info_traffic,Is it advisable to avoid traveling during rush hour presently?
get_distance,How much driving would it take to get from Alabama to Georgia?
update_directions,Can you suggest a different course for redirection?
update_directions,Do you have any recommendations for divergent avenues to steer clear of the traffic buildup on 35 South?
get_estimated_duration,What's the distance between my house and the shoe store?
get_info_traffic,Has anything happened on the section of I-26 heading towards Chapin from here?
get_info_traffic,Can we expect the congestion to ease up anytime soon?
get_estimated_departure,At what hour do I have to arrive at the doctor's office before 5 pm?
update_directions,Display me additional paths to avoid congestion.
get_estimated_arrival,Is it possible to reach downtown by 7:30 by leaving now?
get_directions,What is the route to follow if one wants to go to the Concert Hall located in Chicago through I-494?
get_directions,Do you know the best way for me to navigate my way to the Atlanta aquarium in my vehicle?
get_info_road_condition,Might there be excessive water on the streets later tonight?
get_directions,What are the available bus routes going from Banning to Palm Springs?
get_directions,"Can you guide me to reach Ikoyi by 2:44 pm today from Harvestrue, Building A?"
get_info_road_condition,At what time will the precipitation commence on route 90?
get_info_traffic,How does the flow of vehicles look like around five in the afternoon?
get_estimated_arrival,"Is it feasible to catch the early morning flight despite leaving at 8:15, taking into account the roadwork across i-90?"
get_directions,Which path is the most expeditious to get to the U2 concert?
get_distance,What's the expanse from Seattle to Chicago?
update_directions,Can you indicate some other ways I can take to avoid being stuck in traffic?
get_estimated_duration,What is the approximate distance to reach the grocery store by car?
get_estimated_duration,How far do I have to travel to reach Beatrice?
get_info_road_condition,Has anyone reported about hazardous conditions while driving towards the campground today?
get_distance,How much traveling do I need to do to reach the Wine and Food Festival in Orlando?
get_estimated_arrival,When should I aim to get back home today having left work by 4?
get_estimated_departure,At what hour must I be there so as to catch the 6:30 am flight from the Atlanta airport?
get_location,At which point can I enter the freeway?
get_distance,What's the measurable space separating Atlanta and Nashville?
get_distance,What is the measure of separation that exists between New York and Los Angeles?
update_directions,Can we take an unconventional path to bypass this heavy traffic?
get_estimated_duration,How much time do I need to travel from Orlando to Destin?
get_info_route,Is refueling possible ahead?
get_estimated_arrival,At what time should I leave my house to reach work on I - 90 at 8 am?
update_directions,Is there a quicker way I can reach my destination?
get_directions,What is the route to reach downtown Atlanta without encountering roadwork? 
get_estimated_departure,What is the ideal time to be present at the nearest theater for an 8:00 pm screening?
get_estimated_arrival,Would leaving in three-quarters of an hour be enough to get me at the concert hall before 7?
get_directions,What is the bus route to reach Long Beach?
update_directions,Is it possible to take a different path from my current location to avoid the congested traffic?
get_info_traffic,Is there a way to view the slow movement of automobiles in my area?
update_directions,
get_info_traffic,Will I face any obstructions on my way to the Novi homebuilder exhibition if I choose to utilize the 696 route?
get_distance,How far away is Reykjavik from Seattle?
get_estimated_duration,How much time is required to reach Orlando by taking the path of 40?
get_estimated_duration,Calculate the time required to arrive at Walmart utilizing Jabaquara Street.
get_directions,"How can I reach Ikoyi by 2:44 pm today from Harvestrue, building A?"
get_estimated_departure,How soon before my shift do I have to be at work?
get_estimated_duration,How much delay should one expect during peak hours when travelling towards downtown?
get_estimated_duration,How much driving distance should one cover to arrive at Lake Wales?
get_distance,How extensive is the stretch from New York to Boston?
get_info_road_condition,Could the conditions outside hinder my travel to work at 5am early in the morning?
get_estimated_duration,What is the duration of a drive from Union College to Trustco Bank on Madison Avenue in Albany?
get_estimated_duration,How far do I need to travel to reach the grocery store from my residence?
get_estimated_duration,Can you provide an approximation of the roadway travel duration between Tacoma and Seattle?
get_info_route,Does a road exist with a fee system for those going from Pennsylvania to Kentucky?
get_estimated_departure,"If my intention is to get there an hour early, what time do I need to depart from home for the concert starting at 7 pm?"
