intent,text
get_estimated_duration,Can you share an approximation of the timing for reaching Seattle from Tacoma?
update_directions,What are different paths for commuting from St. Cloud to Minneapolis?
get_estimated_arrival,Can I reach the concert scheduled at 7 within 45 minutes of leaving?
get_estimated_arrival,What is the anticipated duration of commute through this newly-taken path?
get_estimated_arrival,Is there a chance for me to reach Detroit by noon if I depart at this moment?
get_estimated_duration,What is the duration required to reach the grocery store by car?
get_info_traffic,There seems to be a significant lack of speed in the flow of traffic during this morning's rush hour.
get_directions,"How can I find my way to Katie's home located in Robertsdale, starting at 1:00 PM?"
get_estimated_duration,Calculate the duration it takes to arrive at downtown Louveira through Bandeirantes highway.
update_directions,Is there a more efficient way to get to the movie theater? 
get_estimated_arrival,"If I choose to travel via the I-90 road at 8 am, what time can I expect to arrive at my place of employment?"
get_estimated_arrival,"If I embark on my journey now, can I make it to Dallas before the clock strikes 12?"
get_distance,
get_distance,What is the approximate time needed to reach Boston from New York?
get_estimated_departure,"""What time do I have to prepare myself to be at Grand Blvd Movies by 7 pm?"""
get_info_traffic,What is the flow of vehicles like currently in Portland?
get_estimated_duration,What is the duration of travel to Vacaville given that there's traffic?
get_estimated_departure,What is the departure time required for me to get to the Atlanta airport before 6:30 am?
get_estimated_duration,What is the estimated journey duration between New York City and Philadelphia?
get_directions,Is there a bus transportation option that connects Banning and Palm Springs?
get_distance,What is the measure of separation from San Antonio to Houston?
get_directions,"I need guidance on reaching International Drive swiftly, using a route that won't be affected by any delays or roadworks."
get_info_traffic,How's the movement of vehicles on the roads of Portland presently?
get_info_traffic,Has anything disrupted the flow on route 85?
get_location,"""Which direction leads me to the most direct path to the expressway?"""
get_estimated_arrival,Is there enough time for me to reach New York City from my house before 9 pm tonight?
get_info_route,Are there charges required to travel on the turnpike?
get_info_traffic,Are there any unexpected occurrences presently affecting the flow of traffic on 85?
get_directions,How can I reach San Antonio Airport tomorrow morning taking the least risky way?
get_distance,What is the approximate separation between this place and Chicago?
update_directions,Find a way to reach your destination without getting stuck in traffic.
get_location,What are some recommended spots for water-based activities in Minneapolis?
get_directions,Is it possible for you to provide a guide or map that can be used to easily approach the Walmart outlet around the downtown vicinity?
get_estimated_duration,How much time should I allocate for traveling through the city?
get_estimated_duration,"Assuming immediate departure, how much travel time should I allocate for reaching Shreveport?"
get_directions,Which path leads to the West Chester University with the lowest travel time on Sunday evening?
get_estimated_departure,What is the ideal arrival time for my doctor's appointment on Monday considering I'm working up until then?
get_distance,What amount of land lies between these two US states if one were to drive a vehicle?
get_directions,Is there an emergency exit nearby that is less crowded right now?
get_directions,Can you suggest a travel route that ensures maximum safety while reaching San Antonio Airport prior to noon?
get_estimated_arrival,"If I depart at 8:15, can I catch my 9 AM flight tomorrow considering the roadwork on I-90?"
get_directions,Could you guide me to the shopping plaza?
get_distance,What is the geographical separation between Seattle and New York?
get_directions,What's the speediest route to get to the U2 concert?
get_estimated_duration,How far away is Key West from Miami on a driving route just arrived there?
get_info_traffic,Is there any information about the current status of transportation on the Long Island Expressway?
get_estimated_duration,What's the distance one has to cover to reach New Jersey from the Brooklyn Bridge?
get_estimated_arrival,How likely am I to make it on time to work with such dense traffic patterns?
get_estimated_departure,What is the recommended time of departure from this place to reach the nearest movie theater by 8 pm?
get_estimated_arrival,Can I get to work punctually amid these congested streets?
get_location,Can I find a public transport drop-off near my recently assigned workplace? 
get_info_road_condition,Will it snow on my way to Mariposa this weekend via the highway?
update_directions,Is there a way around traffic that doesn't involve the usual route?
get_info_road_condition,What is the estimated time for snow to come down at I-90?
get_estimated_duration,What is the duration of travel from Maria's to the beach?
get_estimated_duration,Can you tell me how far the supermarket is from here when I use my vehicle?
get_estimated_departure,Is it possible for me to make it back home before sunset without staying till the end of the festival?
get_estimated_departure,What is the latest time I can depart to reach Irvine before 7 pm?
get_estimated_departure,What is the ideal departure time from my house to make it to Grand Blvd Movies on or before 7 pm?
update_directions,Is there any means by which I can circumvent this traffic jam in my vicinity?
get_info_road_condition,Has the surface of my street frozen over?
get_info_traffic,What is the current situation on I - 10?
get_estimated_arrival,How long till you reach my house?
get_estimated_departure,What time is suitable for me to arrive at the airport by 9:00 am?
get_distance,How much travel time is needed to reach Phx from NY?
get_location,Is there a public transit that passes near the area of my new workplace?
update_directions,Can we redirect the course to a new direction?
get_location,Can you suggest a Six Flags themed attraction site nearby which I can head to with ease?
get_estimated_departure,By what time should I be on the way to Bandelier Monument if I want to arrive there by 9 am on Saturday?
get_location,What is the nearest location of Target?
get_info_route,"""Will there be a designated lane for multiple passengers in the upcoming stretch?"""
get_estimated_duration,How far away is Orlando if I take road number 40?
get_info_traffic,Are there numerous cars on the road during this hour?
get_estimated_arrival,Is there enough time for me to reach downtown before 7:30 if I depart now?
get_estimated_arrival,At what time should we expect mom to reach our place if she departs from Blytheville presently?
get_estimated_duration,What is the complete span required for traveling between Orlando and Louisville?
get_estimated_arrival,Is it feasible for me to reach Detroit by noon if I depart immediately?
update_directions,Can you provide different pathways to dodge all the congestion?
get_directions,"Could you tell me how to reach Ikoyi at 2:44pm today starting from Harvestrue, Building A?"
get_estimated_departure,By what hour must I hit the road to make it in time for an 8 o'clock movie at the nearest theater?
update_directions,"""Any option to take a different path and escape the heavy traffic that lies ahead?"""
get_info_road_condition,Can I expect snowy conditions during my early morning commute to work?
get_info_traffic,Is there a significant drop in transportation efficiency on the I-84 motorway during peak hours?
get_distance,What's the span between NYC and LA?
get_info_road_condition,Is there a possibility that weather would cause troubles during my regular transportation routine?
get_estimated_departure,"In order to attend the Dodger game scheduled for 5 pm, what is the appropriate departure time?"
get_directions,Can you suggest the best way to travel between Saint George and Vegas?
get_location,Is there any supermarket located nearby my location?
get_info_route,What pathways are available when traveling from Pennsylvania to Kentucky?
get_distance,What is the measure of the spatial separation between our present location and Disney World? 
get_info_route,Is there a place nearby where I can refill my vehicle's fuel tank?
get_estimated_duration,What is the duration of the journey from my residence to the grocery store?
get_estimated_arrival,When will I make an entrance?
get_location,Could you inform me about any grocery outlet in close proximity to me?
get_estimated_duration,Find out how far Louveira downtown is via Bandeirantes Highway.
get_info_traffic,How is transportation faring at the moment?
get_estimated_arrival,At what time can I expect to reach my destination if I start my journey from Syracuse to New York City?
update_directions,Is there a more expedient way to get to the movie theater?
get_distance,How much time do you need to travel from Miami to Orlando?
get_estimated_departure,At what hour do I prepare myself for my 4 pm rendezvous in Mayfield?
get_directions,"'m planning on going to the Atlanta aquarium, what would be a good way to get there in my own vehicle?"
get_info_road_condition,Do the pathways surrounding my dwelling pose a risk for slips and falls due to weather conditions tonight?
get_estimated_duration,What is the estimated travel time from Tacoma to Seattle now?
update_directions,Is there an additional path available that I can take to steer clear of traffic while heading home?
get_info_traffic,Can you provide me with information about the flow of automobiles going to 3rd Street from Wilshire in Los Angeles?
get_info_road_condition,Has there been any improvement in the condition of the roads since the snow storm?
get_info_road_condition,Should I take a different route to the dog show due to the water situation on Main Street?
get_estimated_duration,How far do I need to travel to reach Beatrice?
get_info_route,Can you tell me the location of fuel suppliers when I'm driving?
update_directions,Find a way to skip the jam-packed roads.
get_estimated_departure,What is the latest I can take a train to get to New Jersey by 5?
get_estimated_arrival,At what hour do I need to depart for Miami in order to arrive at my destination punctually?
get_directions,What is the most optimal route from my residence to Cherokee Casino that doesn't involve utilizing HWY 321?
get_estimated_departure,Is there a way to make it back home before the sun goes down without staying until the end of the festival? 
get_info_traffic,Which routes experience the lightest flow of vehicles?
get_info_route,I wonder if there exists any gasoline station on the route connecting this place and my abode? 
update_directions,Unearth a fresh course of travel to get to your job.
get_estimated_departure,At what hour do I need to finish work in order to arrive at Taylor's house by 10 pm?
get_estimated_duration,"Assuming I embark on my journey to the zoo presently, what is the anticipated travel time?"
get_location,Which aquatic recreational areas can be found in Minneapolis?
get_location,Would it be possible for me to utilize a bus to get to my newly assigned office?
get_info_traffic,How freely are vehicles moving at the moment?
get_estimated_arrival,"If I begin my journey now, is it achievable to reach Dallas before the clock hits twelve?"
get_info_route,Does this track go past any spots where I could fill up my tank?
get_distance,What is the drivable gap between Alabama and Georgia like in a car?
get_info_road_condition,Are there any icy patches on the road outside my home?
get_info_route,Could you kindly let me know about the locations of those Shell petrol pumps that are present on the section of I-59 which lies between Hattiesburg and our current location?
get_info_road_condition,Is there any weather-related issue on the roads to Cairo?
update_directions,Could you provide me with a few paths that will help me bypass the congestion?
get_info_traffic,Is there any information on how smoothly vehicles are maneuvering through the vicinity adjacent to the Essence Music Festival taking place in Los Angeles?
get_estimated_duration,What is the distance that must be covered when traveling from San Francisco to Monterrey by car?
get_distance,Can you provide an estimate of the space separating Portland from Seattle?
get_estimated_duration,How much of my journey will be consumed if I opt for the 40 and head to Orlando?
get_info_traffic,Is there any news regarding the shutdown of any of the Highway 50 access routes for maintenance purposes?
get_estimated_departure,What is the most suitable departure time from my job to make it to Presidente Epitacio by 3am?
get_estimated_duration,What's the distance between my location and Beatrice?
get_location,What's the quickest route to get on the expressway nearby?
get_info_route,"""Does the road ahead have a specific lane for vehicles with more than one passenger?"""
get_info_traffic,What is the status of vehicular movement on the 202 at present?
get_info_road_condition,Was there any evidence that the Black Bear tried to cleanse the aftermath of the recent downpour?
update_directions,
get_info_road_condition,At what time is the snow expected to fall on Highway 90?
get_distance,What separates our current location and Chicago?
get_info_road_condition,Is the route going down 243 currently experiencing any snowy conditions?
get_estimated_departure,"If my flight takes off at 9:00 am, what's the best timetable to avoid being late?"
get_location,Can you inform me about the next available off-ramp from the country route?
get_distance,What is the separation between Orlando and Sanford?
get_estimated_arrival,"Leaving work now, will I be able to get home by 9 pm?"
get_distance,How long does it take to go from Big Apple to City of Angels?
get_estimated_departure,What's the earliest I can depart from the festival and still arrive at my place before dusk? 
update_directions,What is the quickest route we can take to arrive at the cinema?
get_location,Can you guide me to the closest entry point to the expressway?
get_info_road_condition,Is the path leading to Ellen's residence free from any obstructions?
get_estimated_arrival,How much more distance do I need to travel until I reach my intended location?
get_distance,What is the distance to El Paso?
update_directions,"""In what manner am I able to accelerate my velocity?"" "
get_estimated_duration,What's the traveling distance between Union College and Trustco Bank situated on Madison Avenue in Albany?
get_location,Which direction leads me towards the rear path's nearest exit?
get_info_traffic,What is the status of transportation in Portland now?
get_location,Does the H1 Freeway have proximity to Brian's home?
update_directions,"Look for a different path, if possible."
get_estimated_arrival,How long until you expect to arrive at my home?
get_distance,What is the span of space between Florida and California?
get_estimated_duration,What's the journey itinerary for attending the game tonight?
get_info_road_condition,Does the freeway leading back home have any water-related obstacles at the moment?
get_info_road_condition,Are the roads on 243 slippery due to snow?
update_directions,Can you suggest a different way to get to my house with less congestion? 
get_info_traffic,Can you describe the flow of cars on the I-84 path?
get_info_road_condition,Are the roads in poor condition this morning due to the snowstorm?
get_estimated_arrival,Does taking the freeway lead me to being able to make it to Broadway in time for Hamilton?
get_estimated_duration,How much duration will it take to reach Louveira downtown through Bandeirantes Highway?
get_estimated_arrival,"At what time should I anticipate arriving in Myrtle Beach, South Carolina if I commence traveling from my house at 8:00 am? "
get_estimated_arrival,Can you tell me when I should expect to reach?
update_directions,Is there a faster way to accomplish this task?
get_distance,"Between San Diego and San Francisco, how long does it take to traverse the span of land?"
get_distance,How long does it take to travel from Indianapolis to San Antonio?
get_estimated_departure,By what time do I have to commence my journey in order to reach Bandelier Monument by 9 am on Saturday morning?
get_estimated_arrival,Will leaving before 5pm via Nimitz get me to HNL airport in just fifteen minutes?
update_directions,Any faster paths available?
update_directions,Are there any more concise paths that lead to my home? 
get_estimated_departure,
get_estimated_arrival,Am I able to reach Dallas before midnight leaving right now from this spot?
get_estimated_duration,What is the distance from my house to the grocery store?
get_info_traffic,Is there an increased volume of cars causing congestion on the tenth expressway?
get_distance,How much time it would take to reach Chicago from here?
get_directions,an you provide me with a map to the Atlanta aquarium so I can drive myself there?
get_info_road_condition,Has it snowed at all on the 90 freeway?
get_estimated_duration,What is the duration of traveling from Detroit to Atlanta by car?
get_directions,Where can I find an alternative exit that has minimal traffic?
get_info_road_condition,
get_info_traffic,"""Is it feasible to follow the 696 path to reach Novi for attending the homebuilder show without any inconvenience?"""
update_directions,Can we maneuver through the gridlock somehow?
get_info_route,Can you inform me about the locations of refueling points throughout my drive?
get_estimated_arrival,Is it achievable to reach Broadway before 6 pm for the presentation of Hamilton using the freeway?
get_info_traffic,"""Would there be any hindrance in my journey to Novi for the homebuilder show if I take 696 route?"""
get_estimated_departure,What's the ideal time to reach the Dodger game at 5 pm?
get_directions,Can you tell me how to reach the Concert Hall in Chicago using I - 494?
get_info_route,
get_estimated_duration,What amount of commute would I need to cover before getting to my workplace? 
get_location,What is the nearest side road's onramp?
get_estimated_arrival,Can I reach home before 9 pm if I leave work now?
get_estimated_duration,How much journey covers the distance between Orlando and Destin?
get_estimated_arrival,Can I make it to downtown by 7:30 with my current departure time?
get_estimated_departure,Can I ensure I get home by sunset while exiting the festival beforehand?
get_estimated_departure,
get_info_road_condition,What is the current condition of the freeway in terms of frozen water?
update_directions,Figure out how to circumvent the situation when there are many cars in one place slowing you down.
get_directions,Which paths are less crowded when driving during peak hours?
get_info_road_condition,What is the condition of the road in winter?
get_estimated_duration,What is the estimated travel duration to reach Vacaville from here in traffic?
get_location,To what place does Iolani Palace belong?
get_estimated_departure,By what time should I set out on my journey to reach the Cairo festival before 9 PM?
update_directions,Can you guide me through another direction?
get_estimated_departure,What's the earliest time I should be on my way to get to the Zoo when it opens on Saturday?
get_info_traffic,Does plenty of vehicular movement occur at this period?
get_estimated_departure,At what time must I set out to arrive at the Atlanta airport by 6:30 am?
get_distance,How many hour-drive away is Atlanta from Nashville?
get_estimated_departure,At what time should I be at work by 7AM?
get_estimated_duration,How much driving is required to get from San Francisco to Monterrey?
update_directions,Are there any detours available for bypassing traffic on the southbound lanes of route 35?
get_info_traffic,Is there a high volume of vehicles between Spruce and Pine Streets?
get_estimated_duration,What's the duration from 1 pm to my 2 pm appointment and when should I depart?
get_distance,What is the space that separates Hollywood and Houston?
update_directions,Stay away from the route with lots of vehicles on it to ensure faster travel time.
get_estimated_duration,"What is the estimated travel duration from my current location to Atlanta, considering the I-95 construction?"
update_directions,What can be done to bypass this road congestion?
update_directions,Can you shift direction to reach there via some distinct way?
get_info_road_condition,
get_directions,How can I reach Walmart swiftly from where I am right now?
get_info_road_condition,Are the paths towards Cairo fully safe for driving today?
get_info_road_condition,Can anyone confirm if the freeway is slippery?
get_distance,Can you provide information on the length of the route from New York to Seattle?
get_distance,How lengthy is the route from my residence to my professional location?
get_info_traffic,To what extent is the flow of vehicles impacted along the I-84 route?
get_distance,What's the length between Orlando and the Wine and Food Festival?
get_estimated_duration,How much time would be required to reach New Jersey from Brooklyn Bridge via car? 
get_info_traffic,Does the 10 freeway experience significant congestion right now?
get_info_route,What are the names of Shell gas stations that can be located along the stretch of I-59 starting from here up to Hattiesburg?
update_directions,Can we take a path with less congestion compared to 1st ave?
update_directions,"""Are there less crowded roads than 1st avenue?"""
get_estimated_arrival,How much more time do I need to complete my journey?
get_info_road_condition,Is the route on Champaign Ave. now safe and accessible for vehicles and pedestrians?
get_estimated_arrival,At what time should I be expected?
update_directions,Is there a pathway to take that has fewer cars on the road leading to my residence? 
get_estimated_arrival,How many hours from this moment will it be before mom is able to arrive at our house after leaving for Blytheville?
get_info_road_condition,Can I expect snowy weather when traveling to work at 5 a.m. tomorrow?
get_info_road_condition,Does water still cover the road that runs parallel to the sports complex?
get_info_traffic,"""Do commuters face challenges getting to their destinations on time during rush hour today?"""
get_directions,Which route would take me to Walmart with the shortest duration starting from my current spot?
get_info_road_condition,Is there any way to reach the ball diamonds area in Watseka without encountering a roadblock?
get_info_road_condition,Are the roads covered with snow today? 
get_estimated_departure,At what time do I have to set out for the Zoo to arrive while it's opening on Saturday?
update_directions,Is there a fresh path we can take to direct the flow of cars?
get_info_route,Do you have to pay a fee to drive to Kentucky from Pennsylvania?
update_directions,What would be another course to take that has minimal traffic compared with the main route?
get_location,Can you direct me to the interstate that's nearby?
get_info_road_condition,Is it advisable to steer clear from Main Street when traveling to the dog show owing to the current circumstances?
get_estimated_arrival,Will departing now get me to the concert happening at 7?
get_estimated_arrival,What is the estimated time of my arrival?
get_estimated_arrival,"When can I expect to reach Myrtle Beach, South Carolina if I start my journey at 8:00 am from home? "
get_info_traffic,Does the route to Truckee involve using the open highway 80?
update_directions,Is it possible to find an alternative way?
get_estimated_duration,Could you give me an approximate travel span from Miami to Key West by car? 
get_directions,"How can one travel to St Louis with ease, sidestepping the maintenance work underway on Poplar Street bridge?"
get_info_road_condition,"In the morning, at 5 a.m., will we get to see white flakes falling from the sky on my route to work?"
get_info_road_condition,Do you have information on accessibility to the ball fields vicinity in Watseka despite recent events?
get_directions,Is there a route into Detroit tonight that doesn't have construction going on?
update_directions,Find a different path.
get_estimated_departure,What time is the ideal for me to arrive at work?
get_estimated_duration,What is the duration it takes to reach the supermarket by car?
get_distance,What is the length of the road from this locality to Disney World? 
get_info_road_condition,Are the routes going to Ellen's house unimpeded?
get_info_traffic,What is the current situation on the I-10 roadway?
get_directions,What is the route to reach Fargodome starting from Hwy75 in Minnesota?
get_directions,Can you suggest an alternate path to downtown Atlanta that does not lead through areas of construction?
get_location,"From your perspective, at what point can I head off onto the secondary roadway?"
update_directions,Can I reach Phoenix Ave using a quicker path?
get_estimated_arrival,Will I reach to the airport in time for my 9 AM flight tomorrow if I start driving at 8:15 with the traffic blockage on I-90 taken into account?
get_directions,"What is the most suitable way to reach St Louis, circumventing the roadwork impeding over Poplar Street bridge?"
get_info_traffic,Is there anything noteworthy or out of the ordinary that has taken place while traveling on I-26 west in the stretch from this location to Chapin?
get_distance,"""How many hours of travel time does it take to get from Seattle to Chicago?"""
get_estimated_duration,What's the amount of distance covered from Orlando to Destin?
get_directions,Can you suggest a detour-free and smooth passage from my place to Cherokee Casino?
get_distance,How much time does it take to travel from Orlando to Sanford? 
update_directions,"""Can I take a path with more manageable traffic compared to 1st ave?"""
update_directions,In what manner can I improve my swiftness?
get_info_road_condition,Will the roads be covered in snow during my commute to work at 5 a.m. in the morning?
get_distance,How many hours of travel time is needed to go from Florida to California?
get_estimated_duration,How far away is the grocery store from where I am right now?
update_directions,Are there any direct routes?
get_distance,What is the length of the route that goes from my home to work?
get_estimated_duration,"Considering the roadwork on I-95, how much time do I need to allocate for traveling to Atlanta?"
get_directions,What is the best method of navigating to my destination at International Drive that avoids slower paths and potential obstacles?
get_estimated_arrival,"When should I depart from my residence to reach Myrtle Beach, South Carolina?"
get_info_traffic,Will there be any obstacle in the path of my reaching the homebuilder show at Novi if I use 696?
get_info_route,What is the location of fuel stations on my journey?
get_estimated_arrival,"If I depart at 1:30 pm, will I reach my meeting in Waco by 3 pm?"
update_directions,Could you suggest different paths for me to dodge congestion?
get_info_route,Are there any highways that involve payment on the trip from Pennsylvania to Kentucky?
get_estimated_arrival,Could I make it to Marcus movie house at 8:15 pm tonight?
get_estimated_duration,How much time does it take to get from Tacoma to Seattle during rush hour?
update_directions,Is there a quicker path to reach Phoenix Avenue?
get_directions,"Can you guide me to reach Ikoyi from Harvestrue, Building A at 2:44 PM today?"
get_info_traffic,Are we nearing the end of this road standstill?
get_directions,Can you provide me with a route to the aquarium in Atlanta?
get_distance,What is the span of time one would need to reach Seattle from Phoenix?
get_estimated_arrival,Would departing right away enable me to reach Dallas before midnight from here?
get_directions,What are the available bus pathways linking Banning to Palm Springs?
get_directions,Can you suggest the swiftest path to reach Gainesville from Ocala?
get_distance,What is the extent between my place and the Tacoma Dome?
get_distance,How long does it take to travel by car from Houston to Vancouver?
get_estimated_duration,What is the distance between my house and the grocery store?
get_info_traffic,Is there flow or congestion on the roads of San Diego currently?
get_info_traffic,Can you give me an update on the flow of vehicles along I-10?
get_estimated_duration,What is the estimated commute duration to downtown during peak traffic hours?
get_location,What is the designated parking area for people with disabilities attending the Green Day concert?
get_info_route,"Between this place and where I reside, is there any spot for refueling vehicles?"
get_info_traffic,Is it taking longer than usual to get to your destination this morning?
get_directions,What route can I take to reach work in the least amount of time?
get_directions,"Do you know the path that will lead me to Nashville Tn. by car, so that I can go there?"
get_estimated_arrival,What's the expected time for me to reach New York if I start my journey from Syracuse?
get_distance,What is the span between New York and Los Angeles?
get_estimated_departure,What is the ideal timing to arrive at Presidente Epitacio if I finish work by midnight?
get_info_road_condition,Will I come across any patches of snow as I make my way towards my nana's house?
get_estimated_duration,How much distance should one cover when travelling from Chicago to Indianapolis?
get_estimated_duration,Can you provide me with an estimated traveling period between Detroit and Atlanta?
update_directions,Is there a different road we can take?
get_estimated_duration,How much time will it consume to arrive at Orlando by opting for the road named as 40?
get_estimated_departure,What is the appropriate hour to depart from home to get to the 8 pm film showing?
get_distance,How distant is Sanford from Orlando geographically?
update_directions,Could you provide me with some options to escape from the usual traffic jams?
get_info_traffic,How smoothly are vehicles moving around in Portland presently?
get_estimated_duration,"If there's congestion, what is the journey from here to Vacaville like?"
get_info_road_condition,Would it be wise to bypass Main Street while heading towards the dog show considering the present state of affairs?
get_directions,
get_info_route,"""Is there an exclusive lane for vehicles with more than one passenger up ahead?"""
get_estimated_departure,At what hour should I head out of my workplace to arrive at Presidente Epitacio before 3 o'clock in the morning? 
get_estimated_duration,What's the estimated period for commuting from New York City to Philadelphia?
get_info_road_condition,Has Champaign Avenue undergone any maintenance works that could have affected its condition?
get_location,Can you provide me with the position of Iolani Palace?
get_info_road_condition,Where can we find safeguards against water overflow along the stretch of highway 202?
get_estimated_departure,What is the appropriate time to arrive in Mayfield for my 4 pm appointment?
get_estimated_duration,Can you tell me the amount of minutes needed for commuting to work?
get_info_traffic,Are motorists on Highway 50 facing any hindrances at present owing to construction activities?
update_directions,Is there a different route available from my present position to get around this traffic?
get_estimated_departure,At what hour do I have to get out of the office to make it to my medical appointment by 5 o'clock?
update_directions,Could you propose a few different strategies to circumvent any congested routes?
get_info_road_condition,Has the road nearby the football arena yet dried up?
get_directions,Please let me know the route that leads to the Concert Hall in Chicago via I - 494.
get_directions,"I need guidance on driving towards Atlanta's aquarium, can you assist me with that?"
get_estimated_departure,By what time should I start my journey to arrive at Grand Blvd Movies for 7 pm?
get_directions,Is it possible to travel via bus from Banning to Palm Springs?
get_directions,"Could you show me how to get to Ikoyi by 2:44 PM today after starting from Harvestrue, Building A?"
get_info_road_condition,Has the pathway near the stadium been affected by the recent precipitation?
get_info_traffic,How does the movement of vehicles flow at 5 pm?
get_info_road_condition,Can we expect any reports of road conditions being affected by the weather tonight?
get_directions,How can I arrive promptly for the U2 concert?
get_distance,"""What is the span of geographic space between Seattle and Chicago?"""
get_location,In which part of the city can I find Iolani Palace?
get_info_road_condition,What time of day is the expected arrival of snow on interstate 90?
get_distance,Can you tell me the gap that separates Florida and California?
update_directions,Are there any routes with fewer vehicles passing through than on 1st ave?
get_distance,What's the estimated travel time to get to the Wine and Food Festival in Orlando?
get_info_road_condition,Does the road to my house have any water bodies that I should be aware of?
get_estimated_duration,How long does it typically take to get to downtown Louveira via Bandeirantes Highway?
update_directions,Can we find a faster route to our workplace?
get_estimated_arrival,When can I expect to get there?
get_estimated_arrival,"If I were to take I-90 at eight o'clock, when must I leave home to reach my workplace?"
get_info_road_condition,Is it now safe to travel on Interstate 57 without encountering any snow?
get_estimated_departure,When would be the ideal schedule to embark on my trip to catch the 5 PM football game?
get_estimated_duration,How much does one have to wait until arriving at the beach from Maria's location?
get_distance,How long does it take to travel from Orlando to Sanford?
get_estimated_duration,What amount of wait do I need to prepare for while driving?
get_directions,What is the route to downtown Atlanta that does not involve encountering construction?
get_estimated_duration,In what span can I reach my destination across this locality?
get_estimated_arrival,"If we take off at this moment, when ought we to arrive in Arkansas?"
get_directions,Can you tell me which bus goes to Long Beach? 
update_directions,What's the solution for bypassing this congestion?
get_estimated_arrival,"Assuming that I leave at 8 am from home, by what time should I expect to arrive at Myrtle Beach, South Carolina?"
get_info_road_condition,Has the route adjacent to the soccer field dried up yet?
get_estimated_arrival,"Can I make it back home before 9 tonight, leaving from my workplace at the moment?"
get_distance,What is the extent of land that separates Seattle and Reykjavik?
get_estimated_duration,Can you tell me how far I need to travel to reach Monterrey from San Francisco?
get_estimated_duration,What is the expected arrival of my friend from La Jolla departing at 6?
get_directions,"What's the route to reach Ikoyi from Harvestrue, Building A at 2:44 pm today?"
get_estimated_departure,By when must I depart so that I would be at Irvine before 7 pm?
get_estimated_arrival,When do I need to depart from work today to reach home on time?
update_directions,Is there any alternative pathway for getting to the destination?
get_distance,How long does it take to get from New York to Boston?
get_estimated_arrival,Could I reach my workplace as per the usual schedule in this heavy traffic?
get_estimated_duration,What is the total time needed to go from Chicago to Indianapolis?
get_info_traffic,What's the status of the movement of cars on the Long Island Expressway at present?
get_estimated_duration,How much time do I anticipate being stuck in transit?
get_estimated_duration,When should I expect my friend to arrive from her departure in La Jolla at 6?
