intent,text,no_taboo_words
get_estimated_departure,At what hour must I head out to get to the Thunder game by 6 p.m?,True
update_directions,Is there a second path that I could take?,True
get_location,Do you happen to know which cinema is located nearby?,True
get_distance,Can you tell me the gap or span of land that touches Chicago and Peoria?,True
get_info_road_condition,Can I expect weather conditions conducive to snowfall on my drive to the office at 5 in the morning?,True
get_estimated_departure,What is the appropriate time to get to the Atlanta airport for a 6:30 am flight departure?,True
get_distance,What is the duration of the journey from NY to Phx?,True
get_info_road_condition,Has anything been done to eliminate the blockage on Champaign ave.?,True
get_distance,How much time it takes to journey from New York to Boston by car?,True
get_info_traffic,How does the flow of vehicles look like around five in the afternoon?,True
get_directions,Determine a path that excludes all bridge occurrences.,True
get_directions,Can you recommend the most convenient road to take from Saint George leading to Vegas?,True
get_directions,Is there a path I can follow to get to the mall?,True
get_location,Do you know of any market within walking distance from here that sells daily essentials?,True
get_info_route,Will we see a segregated lane for commuters sharing a ride just ahead?,True
get_info_traffic,Is there any congestion on the usual routes towards San Diego?,True
get_directions,Which path leads to the U2 performance with maximum speed?,True
update_directions,"I am looking for a path with minimal vehicular pressure while travelling back home, can you assist me with it?",True
get_estimated_arrival,At what time must I leave to ensure that I'll be at Marcus theatre in time for the 8:15 PM presentation tonight?,True
get_estimated_departure,What is the earliest hour I can travel to OMSI in Portland in order to reach it prior to 2 : 30?,True
get_directions,Which path can we take tomorrow morning to arrive at San Antonio Airport safely?,True
get_estimated_duration,What is the duration of the journey from Detroit to Atlanta?,True
get_info_traffic,How is the flow of vehicles around 5 pm? ,True
get_distance,"What is the approximate duration of a trip from Moab, UT to Provo, UT?",True
get_info_traffic,What are the routes that experience the lowest volume of cars?,True
get_info_traffic,Is the passage across Hwy 80 in Truckee currently accessible to drivers?,True
get_directions,What are the available bus routes going from Banning to Palm Springs?,True
get_info_traffic,How is the flow of automobiles on the 10 highway?,True
get_estimated_departure,"What's the ideal arrival time in Portland OMSI, considering my 2:30 appointment? ",True
get_info_traffic,Is there any obstacle in Highway 50 that prevents access to the exits currently?,True
get_estimated_arrival,"If I leave at 8 o'clock, will I get to Kearney by 11 am without experiencing any delays?",True
update_directions,What is a path towards my residence with fewer cars on the road?,True
get_distance,Can you estimate the amount of space separating this place and Disney World?,True
get_info_road_condition,Can one travel easily through any of the streets around the ball diamonds in Watseka?,True
get_info_road_condition,Could my journey to work be impacted by the current climate conditions?,True
get_directions,"Can you guide me on how to reach my destination in Nashville, TN?",True
get_directions,Can you suggest a nearby route that's not heavily congested towards an emergency exit?,True
get_directions,How do I get to the Concert Hall located in Chicago via I - 494?,True
update_directions,Can we take a different passage to reach our destination?,True
get_estimated_duration,How far away is Beatrice from my present position?,True
get_info_road_condition,Are there frozen water particles present on the road I reside?,True
get_info_road_condition,Is the condition of roads near the ball diamonds in Watseka still a concern?,True
get_distance,How long does it take to reach El Paso?,True
get_info_traffic,Has anything happened on the section of I-26 heading towards Chapin from here?,True
get_info_road_condition,Are the roads safe to commute today?,True
get_estimated_departure,What is the latest time I can arrive at the airport for a 9:00 am departure?,True
get_estimated_arrival,How much longer until I come?,True
get_directions,How can I find my way to the Atlanta aquarium if I'm behind the wheel?,True
get_estimated_duration,What is the estimated duration it takes from New York City to Philadelphia?,True
update_directions,Do you know any routes that can help me avoid getting caught in the flow of occupied streets?,True
get_directions,"How can I reach Ikoyi by 2:44 pm today from Harvestrue, building A?",True
update_directions,Could there be a method to enhance my speed further?,True
get_distance,What is the proximity of the Wine and Food Festival located in Orlando?,True
get_location,Is it possible to find a supermarket near my location?,True
get_info_road_condition,Are there any waterlogged roads leading to my house?,True
update_directions,In what ways can someone escape from the hustle and bustle of overcrowded streets?,True
update_directions,What's the best way to evade bumper-to-bumper traffic?,True
get_info_traffic,Can you describe the commotion of cars around downtown Phoenix?,True
get_location,What is the location of Iolani Palace?,True
get_info_road_condition,How smooth is the ride for my journey to office today?,True
get_directions,"Can any other routes be taken to reach Detroit this evening, despite ongoing road construction?",True
get_info_road_condition,Could you provide an update on the status of the streets for my daily commute this morning?,True
get_directions,Can you suggest a secure pathway to reach San Antonio Airport tomorrow morning?,True
get_distance,How much commuting should I do to reach Tacoma Dome from my residence?,True
get_estimated_arrival,"""What is the estimated duration to reach my house through this alternate path?"" ",True
get_estimated_departure,At what time would I arrive at work if I intend to be there by 7 in the morning?,True
get_info_road_condition,Can you predict the weather conditions I will face while traveling to work at 5 o'clock?,True
get_info_road_condition,Is the pavement in front of my dwelling frozen?,True
get_directions,Which are the ideal paths to take to bypass heavy congestion when driving? ,True
get_estimated_arrival,What is my chance of reaching Kearney at 11 am after departing at 8 am?,True
get_distance,How extensive is the stretch from New York to Boston?,True
update_directions,Are there any faster methods to tackle the workload?,True
get_info_traffic,"""Is the current volume of cars higher than usual?""",True
get_estimated_duration,What is the normal amount of airplane journey between Orlando and Louisville?,True
get_estimated_arrival,"""Assuming that I depart at 1:30 pm, will I be able to make it to my Waco meeting as scheduled?""",True
get_distance,How much traveling do I need to do to reach the Wine and Food Festival in Orlando?,True
get_distance,How distant are Atlanta and Nashville?,True
get_estimated_arrival,At what hour will I reach there?,True
get_info_road_condition,What are the odds of encountering wintry conditions on my way to work early in the morning?,True
update_directions,"""How can I reach my residence with minimal traffic interruptions?""",True
get_distance,How distant are Atlanta and Nashville from one another?,True
get_estimated_arrival,Can you tell me the approximate time you will be here?,True
get_directions,How may I accomplish a speedy commute to arrive at International Drive of Orlando while avoiding roadblocks and delays?,True
update_directions,Is there a way to take different pathways so as not to be affected by traffic?,True
get_estimated_arrival,Can I reach the 7pm concert venue within 45 minutes from now?,True
get_estimated_departure,What's the ideal time to set out from home for me to be at Grand Blvd Movies by 7 pm?,True
update_directions,Can you suggest various routes that lead to 87th Avenue?,True
get_estimated_duration,How much duration should I allocate for reaching my workplace?,True
get_estimated_duration,What is the traveling period between Union College and Trustco Bank on Madison Avenue in Albany by car?,True
get_info_traffic,What is the current road situation like in San Diego?,True
get_estimated_duration,What is the span of road lying ahead of me on the way to the supermarket?,True
get_info_road_condition,Are there any hazardous conditions on the way to 243?,True
get_distance,hat's the space separating Seattle and New York?,True
get_directions,Which path would be the most secure for traveling towards San Antonio Airport tomorrow morning?,True
get_directions,Do you know the best way for me to navigate my way to the Atlanta aquarium in my vehicle?,True
get_estimated_arrival,When shall we get to Arkansas with prompt departure?,True
get_info_traffic,Could construction work be hindering the accessibility of some exit points on Highway 50 at this time?,True
get_estimated_departure,Can I make it back home by sundown without departing from the festival beforehand?,True
get_info_road_condition,Should I exercise caution while commuting on the pathways surrounding my residence tonight?,True
get_directions,Can we find an alternative route that will bypass the construction site on our way to Detroit tonight?,True
get_distance,How many hours does it take to travel from New York to Los Angeles?,True
get_location,What is the location of the Six Flags amusement park that is most proximate to us?,True
get_info_road_condition,Is it possible to travel on the street near the football arena without encountering any standing water?,True
update_directions,Can you guide me through a separate way?,True
get_info_road_condition,Have the streets been affected by freezing weather conditions?,True
get_estimated_departure,What is the appropriate timing to arrive at the Dodger game before it starts at 5 pm?,True
update_directions,Is there a way to reach my destination in lesser time?,True
update_directions,How can we navigate through this gridlock?,True
get_info_road_condition,Did the Black Bear cleanse itself amidst the heavy downpour yesterday evening?,True
get_estimated_arrival,At what hour can I reach my destination by taking this alternative road?,True
update_directions,How do I go around the high volume of cars on the road?,True
get_info_road_condition,Is there any region on the road 202 that has protection from an untimely deluge?,True
get_estimated_duration,Can you estimate the driving duration between Miami and Key West?,True
get_info_road_condition,Are the road conditions favorable on Interstate 57 at present?,True
update_directions,Is it possible to find a quicker direction that leads to Phoenix Ave?,True
get_info_road_condition,Could we expect any waterlogging on the highways as twilight approaches?,True
get_info_traffic,What is the state of transportation in the central region of Phoenix?,True
get_directions,What route would you recommend taking from Saint George to Las Vegas?,True
get_info_road_condition,What is the condition of the road during winter storms?,True
get_estimated_duration,Can you provide an approximation of the roadway travel duration between Tacoma and Seattle?,True
get_info_road_condition,Is the pathway to Cairo covered in a layer of frost today?,True
get_info_road_condition,Was there any effort made by the Black Bear to deal with the aftermath of yesterday's rain showers?,True
get_info_road_condition,Is vehicular transportation hampered by the aftereffects of yesterday's weather disturbance on the paved surfaces?,True
get_estimated_duration,What is the distance you have to cover while traveling from San Francisco to Monterrey by road?,True
get_info_traffic,What is the current situation of transportation along the 202?,True
get_info_road_condition,Has the weather made commuting more challenging?,True
get_distance,What is the span from Miami to Orlando?,True
get_info_road_condition,I'm curious about the quality of the roads on my route to work today. Any insights?,True
update_directions,Identify an unconventional path to reach your job.,True
update_directions,Could you propose an option for steering the course elsewhere?,True
get_directions,Is there a way to arrive at Fargodome via a path that runs through Minnesota's Highway 75?,True
get_distance,"What is the span from Moab, UT to Provo, UT?",True
get_info_road_condition,Can we easily reach the house of Ellen without facing any hinderance?,True
get_distance,What is the road span from Orlando to Sanford?,True
get_info_road_condition,Is there any impediment that may affect driving safety on the way down 243?,True
update_directions,Take a different path to bypass congested roads and reach the intended location.,True
get_location,In what direction should I head to find a Target nearby?,True
get_info_traffic,Is it feasible to access Truckee by way of Highway 80?,True
get_estimated_arrival,What's the time left for my appearance?,True
get_estimated_arrival,"""What is the duration left before I reach my destination?""",True
get_location,On which route can I find an entry point to the freeway?,True
get_location,At which point can I enter the freeway?,True
get_estimated_departure,At what hour must I be there so as to catch the 6:30 am flight from the Atlanta airport?,True
get_estimated_arrival,"Given an 8 AM start, when is the appropriate departure time for me to catch I - 90 and arrive at work as scheduled?",True
get_info_traffic,What is the level of vehicular movement like on I-84?,True
update_directions,Are there any more unbridled pathways free of vehicular congestion?,True
get_info_road_condition,Is it safe to drive on the roads tonight?,True
get_estimated_departure,When is the latest I can arrive at the Atlanta airport for a 6:30 am flight?,True
update_directions,Can there be a detour for escaping the congested area today?,True
get_estimated_departure,Could you furnish me with an alternate departure schedule for the appointment appointed at 5 pm in Gardena that is presently delayed until 6 pm?,True
get_location,What's the location of Target that can be reached within a short distance?,True
get_directions,Which path is the most expeditious to get to the U2 concert?,True
get_estimated_departure,At what time must I arrive at the Zoo for it to be open on Saturday?,True
get_info_road_condition,What is the current state of roads while going downhill on 243?,True
get_info_traffic,Is there a significant volume of cars traveling along 217 today?,True
get_estimated_departure,By what time must I plan my journey's conclusion to reach Irvine on or before 7 pm?,True
get_estimated_duration,What's the duration of commute to downtown at rush hour?,True
get_info_traffic,"""What is the current volume of vehicles passing through 217 for today?""",True
get_estimated_duration,"If I leave for Shreveport immediately, by when can I expect to arrive?",True
get_info_road_condition,Will the weather impede my planned route towards Mariposa over the weekend?,True
get_location,Can I find a grocery store in my vicinity?,True
get_info_traffic,How's the congestion on the roads today?,True
get_info_traffic,Is there a congestion of vehicles in Portland right now?,True
get_directions,What's the most efficient way to get to St Louis while sidestepping the construction on Poplar Street Bridge?,True
get_info_road_condition,Has anyone reported any perilous circumstances along the path leading to the campground?,True
get_estimated_departure,What's the ideal hour of departure from work to reach Presidente Epitacio before 3 am?,True
get_info_traffic,Are there any hurdles on the route that connects Wilshire to 3rd Street in Los Angeles?,True
get_info_traffic,Can you display the congestion on roads nearby for cars?,True
get_info_traffic,What's the current state of congestion in Los Angeles during the Essence Music Festival?,True
get_info_traffic,Does the stretch of I-26 West from here to Chapin have any pertinent incidents impacting commute times?,True
get_distance,What is the road length connecting New York and Boston?,True
get_info_traffic,Is the number of automobiles moving around substantial during this time?,True
get_distance,What is the span from New York City to Los Angeles?,True
get_distance,How much ground should be covered to get to the Disney World starting from here?,True
get_info_road_condition,Have there been any mentions of hazardous conditions on the route to the campsite?,True
update_directions,"""What is the best course of action to bypass traffic when returning home?""",True
get_estimated_departure,By what time must I reach the airport for my 9:00 am flight?,True
get_info_road_condition,What is the driving situation like on 243?,True
get_directions,What is the route that leads to Katie's house in Robertsdale if I am departing at 1:00 PM?,True
update_directions,I request you to revise my current direction in light of the traffic congestion.,True
get_estimated_duration,What's the estimated duration to reach the game venue tonight?,True
get_location,How do I reach the main route that connects this area to other nearby regions?,True
update_directions,Display me additional paths to avoid congestion.,True
get_location,Which water amusement centers can be enjoyed by Minneapolitans?,True
get_estimated_duration,What's the estimated duration of my travel to Atlanta amidst I-95 road construction?,True
get_info_road_condition,Might the atmospheric conditions have an impact on the way I travel daily?,True
get_estimated_departure,Is it possible to arrive home before sunset if I stay the whole duration of the festival?,True
get_info_traffic,Can we expect the congestion to ease up anytime soon?,True
get_location,The palace of Iolani can be found at what place?,True
get_distance,What separates Seattle and Chicago?,True
get_location,What is the most nearby Target location? ,True
update_directions,Locate an unconventional way to commute to your job.,True
get_directions,What is the route to go to State Farm Arena starting from McAllen?,True
get_distance,How remote does it take to traverse from my abode towards Tacoma Dome?,True
update_directions,Is it possible for you to revise my present itinerary to steer clear of traffic jams?,True
get_location,I'm in search of a movie theatre within walking distance. Any recommendations?,True
get_estimated_duration,What is the duration required for reaching Louveira downtown through Bandeirantes Highway?,True
get_estimated_duration,Can you provide an estimate of the trip duration from San Francisco to Monterrey if traveled by car?,True
get_info_traffic,Is there any hindrance or impediment to a smooth flow of vehicles on I-10?,True
get_info_traffic,Is there any congestion on the streets presently?,True
get_directions,I wonder what would be the swiftest way to arrive at my residence?,True
get_info_traffic,Is there any hindrance to travel on Highway 50 due to infrastructure development?,True
get_estimated_arrival,Will my journey on the expressway get me to Broadway's Hamilton show before 6 in the evening?,True
get_info_route,Which establishments provide gasoline along the direction I'm headed?,True
get_info_traffic,"""How is the flow of vehicles during the busy time slot today?""",True
get_distance,"What is the geographic separation of Moab, UT and Provo, UT?",True
get_info_traffic,Are cars moving smoothly along route 202 at the moment?,True
get_info_road_condition,Has the condition of Interstate 57 improved for commuters?,True
update_directions,Can the efficiency of work be improved? ,True
get_distance,What's the road span separating Phoenix and Seattle?,True
get_info_road_condition,Why is driving on the freeway challenging at the moment?,True
get_estimated_duration,At what point should I take off to ensure I am punctual for my 2 pm appointment once I begin leaving around 1 pm?,True
get_estimated_departure,By what hour ought I board a train so as to arrive at New Jersey at 5?,True
get_estimated_arrival,Is it feasible for me to reach Marcus cinema by 8:15 in the evening today?,True
get_info_road_condition,Are the current driving conditions favorable on the streets this morning?,True
get_estimated_arrival,"If we depart right now, at what moment should we anticipate reaching Arkansas?",True
get_info_road_condition,Does the highway have any freezing layer?,True
get_info_route,Can you guide me towards places to refuel my vehicle while travelling?,True
get_location,Which theme park of Six Flags can be found nearby?,True
get_estimated_departure,What is the ideal arrival time for me to get to work before 9 am?,True
get_estimated_departure,What time must I be present at my doctor's appointment on Monday if I am working? ,True
update_directions,Can you suggest different pathways to bypass the congested traffic on 35 South?,True
get_info_traffic,"Can you provide information about the present mobility conditions in Foley, AL?",True
get_info_route,Are tollbooths present at the turnpike?,True
get_estimated_departure,What's the ideal time for me to hit the road so that I can get to Cairo festival before 9 PM?,True
get_distance,How many hours does it take to go from San Diego to San Francisco by land?,True
get_estimated_arrival,Will I reach Detroit by noon starting now? ,True
get_info_traffic,Are there any commute disruptions happening at the moment?,True
get_distance,"What is the extent that separates Chicago and Peoria, IL?",True
update_directions,Do you know of additional thoroughfares that are considerably less populated and have a smooth flow of traffic?,True
get_info_road_condition,Was the Black Bear able to clean up after last night's heavy rainfall?,True
get_info_traffic,Is there a smooth flow of cars at around 5 in the evening?,True
get_estimated_arrival,Is it feasible for me to reach New York City by 9 pm tonight from my home?,True
get_estimated_departure,Is it possible to make it back home before sunset if I stay at the festival for a particular amount of time?,True
get_estimated_duration,What is the travel duration to reach Shreveport from my current location if I depart promptly?,True
get_distance,In what direction can I find the city of Chicago with respect to our current position? ,True
get_estimated_departure,What's the deadline for me to reach the Dr's office before 5 pm?,True
get_info_traffic,Has anything happened on route 85?,True
get_directions,"What is the most convenient route to downtown Atlanta, avoiding any roadblocks?",True
get_info_road_condition,Is it difficult to drive on the street today because of cold weather?,True
get_distance,What is the measure of the breadth that lies amid New York and Los Angeles?,True
get_info_road_condition,Are there any waterlogged areas hindering traffic flow on the route from my home to workplace?,True
get_info_traffic,"""Which pathways are inaccessible due to some hindrance?""",True
get_estimated_duration,Will the maintenance work along I-95 cause any delay in getting to Atlanta?,True
get_estimated_arrival,How many hours does it take to reach Myrtle Beach starting from my home at 8:00 am?,True
get_info_road_condition,Are there locations along route 202 where provision has been made to avoid damage from overflowing water levels?,True
get_distance,What is the space separating my home from Tacoma Dome?,True
get_info_traffic,Are there any hindrances in your travel route from Spruce Street to Pine Street?,True
get_info_road_condition,Has there been any improvement in the road condition post yesterday's storm?,True
get_directions,Could you show me the way towards the mall?,True
get_info_traffic,"""What is the situation like on Interstate 84?""",True
get_estimated_arrival,What are the chances of me reaching Marcus Movieplex before 8:15 pm this evening?,True
get_estimated_arrival,What is the quickest route to arrive in New York City before 9 pm tonight departing from my place?,True
get_info_traffic,Would it take longer than usual to travel from Wilshire to 3rd Street in Los Angeles?,True
get_info_road_condition,"""Is it advisable to take another route when going to the dog exhibition considering the current state of Main Street?""",True
