intent,text,no_taboo_words
get_distance,How much space is there between my abode and the Tacoma Dome?,True
update_directions,What maneuvers should be employed to dodge heavy traffic flow?,True
get_estimated_arrival,At what time must I ensure to leave work in order to get home today by my usual time?,True
get_directions,What is the route to reach the jewelry store from the highway?,True
update_directions,Is there a different path to take to avoid the current traffic in my location?,True
get_location,I need to know if there’s a bus stop nearby my new office that I can use for transportation.,True
get_distance,Can you tell me the mileage between Atlanta and Nashville?,True
get_directions,Is there an alternate path to get to Cherokee Casino from my abode that doesn't involve HWY 321?,True
update_directions,Alter path to evade heavy traffic flow.,True
get_estimated_arrival,Can I make it to Marcus Movie Theatre before 8:15 pm tonight?,True
update_directions,Are there any other routes available to avoid congestion on 35 South?,True
get_estimated_duration,What is the duration of the journey from Louveira downtown via Bandeirantes Highway?,True
update_directions,Is there a way for me to bypass congestion by taking different directions instead?,True
get_location,Can you tell me how to get to a Six Flags theme park that's nearby?,True
get_estimated_duration,What is the estimated duration of my journey to cross the city?,True
get_info_road_condition,Do the streets near my house have any slippery conditions at present?,True
get_estimated_departure,At what hour should I go to reach the closest cinema by 8:00 pm?,True
get_info_road_condition,Has the roadway been affected by wintry precipitation?,True
update_directions,an you display some different paths to circumvent heavy traffic?,True
get_info_road_condition,How would you describe the road condition heading towards Shelbys house?,True
get_estimated_departure,What is the ideal time that I should head out if I want to be at work by 9 am?,True
get_distance,What is the amount of space covered by a car traveling from Alabama to Georgia?,True
get_estimated_duration,Find the duration needed to reach Walmart via Jabaquara Street.,True
get_estimated_departure,What's the appropriate timing for me to reach the Dodger game at 5 o'clock?,True
get_location,What is the list of water recreation centers found in Minneapolis city?,True
get_directions,Is it possible to circumvent the construction when approaching Detroit tonight?,True
get_estimated_departure,What is the ideal time for me to make it to the medical center before 5 in the evening?,True
get_location,Which specific area within the venue is allocated for disabled parking during the Green Day gig?,True
get_distance,What is the space that separates Portland and Seattle?,True
update_directions,Could you suggest different pathways to take in order to steer clear of heavy traffic?,True
get_estimated_duration,What is the distance between my house and the grocery store?,True
update_directions,Can you suggest a different pathway that has fewer vehicles?,True
get_info_road_condition,Are there any waterlogged spots on the freeway leading to my home?,True
get_info_road_condition,Were the road conditions unfavorable this morning due to the recent snowfall?,True
get_estimated_arrival,"Leaving now, is it feasible for me to make it to Dallas before midnight?",True
get_estimated_arrival,Is it possible for me to reach the airport in time for my 9 am flight in the morning if I set out at 8:15 due to the ongoing construction on I-90?,True
get_info_road_condition,Are the roads clear for me to drive home?,True
get_estimated_arrival,Is it possible for me to reach home before 9 pm if I leave work now?,True
get_estimated_departure,At what time should I depart my residence if the concert commences at 7 pm and I desire to arrive an hour early? ,True
get_estimated_departure,"Considering a fixed end time for my work on Monday, when should I make it to my doctor's appointment?",True
get_distance,What is the amount of space that separates Miami and Orlando?,True
get_estimated_departure,At what time do I have to start my trip to arrive at the Dodger game by 5 o'clock?,True
get_estimated_departure,What's the ideal time for me to hit the road and be at Cairo festival by 9 o'clock in the evening?,True
get_location,How far off is the nearest Target?,True
update_directions,Is there a speedier path to get to the movie theater? ,True
get_location,Is there a nearby Target that I can visit?,True
get_info_traffic,How is the flow of vehicles on the roads of San Diego at present?,True
get_location,What is the location of the handicapped parking for the Green Day concert?,True
get_directions,"""What path should I take to St Louis that allows me to bypass the construction on Poplar Street bridge?""",True
get_estimated_arrival,"If I depart through Nimitz earlier than 5 pm, will I arrive at the HNL airport within fifteen minutes?",True
get_estimated_arrival,At what hour will I get to my destination?,True
get_info_traffic,Is there any congestion on the roadways presently?,True
get_distance,What is the approximate extent between here and Chicago?,True
update_directions,Are there any more direct paths to my house?,True
get_estimated_arrival,"Leaving in 45 minutes, will I make it to the concert starting at 7?",True
get_info_road_condition,"""What is the expected time for the commencement of snowfall along the 90th freeway?""",True
get_estimated_duration,How far away is Monterrey from San Francisco by car?,True
get_distance,What is the length of the route from Florida to California?,True
get_directions,Discover a pathway devoid of any bridges.,True
get_estimated_duration,When can I expect to arrive at the zoo in case I leave right now?,True
get_distance,How much separation is there between Hollywood and Houston?,True
update_directions,What are some methods for achieving higher speeds?,True
get_distance,What is the length of the route from Orlando to Sanford?,True
get_estimated_departure,At what time must I start my journey for a timely arrival at OMSI in Portland?,True
get_info_route,Are there routes from Pennsylvania to Kentucky that call for a toll charge?,True
get_directions,What's the route leading to the Walmart nearby downtown?,True
get_estimated_arrival,At what time can I anticipate reaching my office if I join I-90 at 8 am?,True
get_info_road_condition,Have there been any indications of slippery patches on the roads this evening?,True
update_directions,"""How can we change the route taken by the vehicles?""",True
update_directions,Are there any more efficient methods for completing this task?,True
get_info_route,Can you indicate the whereabouts of refueling stations along my path?,True
get_estimated_departure,When should I set off in order to arrive at the Dodger game by 5 pm?,True
get_info_road_condition,At what hour will there be a possibility of snow on highway 90?,True
get_estimated_duration,What is the distance of my travel to the grocery store?,True
get_distance,"What is the extent of separation between Moab, UT and Provo, UT?",True
get_estimated_duration,"At what point would my friend, who departed from La Jolla at 6, arrive here?",True
update_directions,Are there any different pathways available leading to 87th Avenue?,True
get_directions,"""Which way can I take to get to San Antonio Airport safely in the morning of tomorrow?""",True
update_directions,Is there any other way I can go?,True
get_info_road_condition,"""When can we expect the onset of snowfall on Highway 90?""",True
get_info_route,Is there a separated driving area ahead that is solely meant for sharing rides?,True
get_distance,Can you give me an estimate of the travel time from Seattle to Reykjavik?,True
get_estimated_arrival,What is the duration remaining until I reach my destination?,True
update_directions,Can you find another way to reach there?,True
get_info_traffic,"Currently, are any of the exits on Highway 50 obstructed due to ongoing roadwork?",True
get_estimated_departure,By what time should I start traveling to OMSI in Portland to arrive at 2:30?,True
get_estimated_departure,At what hour should I depart from here for me to reach the closest cinema by 8 PM?,True
get_location,Can you recommend a movie theatre nearby?,True
get_info_road_condition,Would it be likely to face snow on the road when travelling to Mariposa this weekend?,True
get_directions,What is the route to reach Fargodome from the Minnesota stretch of Hwy75?,True
get_estimated_arrival,"""What is the expected time for the delivery to my residence?""",True
get_directions,Is there a specific bus I can ride to reach Long Beach?,True
get_estimated_arrival,Can I manage to arrive at work at the right time despite the traffic?,True
get_location,What is the location of the nearest bus stop to my new workplace?,True
get_estimated_duration,Estimate the duration required to reach Louveira's downtown via Bandeirantes Highway.,True
get_info_road_condition,Are the streets that lead to Ellen's house free from obstructions?,True
get_estimated_arrival,Will I be able to make it to Marcus movie theater no later than 8:15 pm tonight?,True
get_info_traffic,It seems like there is a significant decrease in the pace of traffic during this morning.,True
get_info_road_condition,Is the street near the soccer field still submerged in water?,True
get_estimated_arrival,"If the road work on i-90 is still present, leaving by 8:15 in the morning will get me to my 9 am flight schedule?",True
get_directions,"What is the best route to reach Disney World by noon, while avoiding tolls and traffic?",True
get_location,Is there a specific area allotted for handicapped guests who will attend the Green Day concert?,True
get_directions,"Can I take an alternative route to Detroit that would bypass any ongoing constructions?""",True
update_directions,Can you suggest a different path?,True
get_directions,Could you give me a step-by-step guide on how to reach Nashville Tn via driving?,True
get_estimated_arrival,Will I make it to Billy's house before 8:30 am assuming I depart from my residence at 8 am?,True
get_location,What is the location of the nearest exit from the auxiliary highway?,True
get_directions,Can you tell me how to get to the Fargodome if I am coming from Hwy75 in Minnesota?,True
get_estimated_duration,What is the approximate duration of a car ride from Miami to Key West after arrival?,True
get_estimated_arrival,When can I expect to see you at my residence?,True
update_directions,Could you guide me through a route with minimal vehicle flow leading to my house?,True
get_info_route,Would I come across any places where I could fill up my vehicle while driving through this path?,True
get_estimated_departure,What is the expected departure time if I wish to reach Irvine by 7 pm?,True
get_info_route,Will there be a designated lane for carpooling that we can use soon?,True
get_info_road_condition,Is there still standing water on the avenue near the football arena? ,True
get_info_road_condition,Are there any slippery conditions on the pathway for vehicles?,True
get_estimated_arrival,When will I reach?,True
get_estimated_arrival,How much time will it take for me to reach New York City if I depart from Syracuse?,True
get_estimated_duration,Is it possible to make it to the city center when traffic is at its busiest?,True
get_info_road_condition,Has it snowed on the streets today?,True
get_estimated_arrival,Will leaving at 1:30 pm get me to my Waco meeting on time at 3 pm?,True
get_info_road_condition,Are there any instances of hazardous patches on the road leading to the campsite this morning?,True
get_distance,What is the expected journey duration to get to El Paso?,True
get_location,What are the water parks available in Minneapolis?,True
update_directions,Is there another way to reach the destination?,True
get_info_road_condition,How are the streets looking for my drive to work today?,True
get_distance,What is the gap between the two cities- New York and Boston?,True
update_directions,Discover a different way to commute to your workplace.,True
get_estimated_duration,"In case of an immediate departure, what will be the required travel duration for reaching Shreveport?",True
update_directions,Is there a quicker way to get there?,True
update_directions,Modify the course to bypass heavy traffic.,True
get_estimated_duration,How much duration would it take to reach the grocery store by driving?,True
get_directions,Can you guide me to reach International Drive in Orlando through the slightest route without any obstacles? ,True
get_info_traffic,Which routes have the lowest vehicular activity? ,True
get_info_traffic,Can you display the current gridlock for cars in this area?,True
get_estimated_duration,Estimate the duration of travel between New York and Philadelphia.,True
get_estimated_arrival,"What would be the time of my reaching Myrtle Beach, South Carolina if I start from home at 8:00 am?",True
get_info_route,"""Is there a place where I can fuel up while traveling towards my residence?""",True
get_estimated_duration,"Assuming I exit at 1 pm, when can I anticipate getting to my 2 pm appointment?",True
get_distance,Can you tell me the amount of space between Chicago and Peoria Illinois?,True
get_info_road_condition,Has any precipitation formed solid crystals on the pavement in front of me?,True
update_directions,Can you suggest some routes that are not heavily trafficked?,True
get_estimated_departure,By which hour should I begin driving if I want to arrive at Cairo festival at or before 9 PM?,True
get_info_road_condition,Are the roads leading to Ellen's house free of any hindrance or blockage?,True
get_info_road_condition,Are there any reports of hazardous road conditions caused by freezing temperatures this night?,True
update_directions,Can I take a different route that will save time on my commute back home?,True
get_estimated_departure,At what time should I start my journey so that I will be able to make it to the airport by 9:00 am?,True
get_estimated_arrival,"Assuming we take off immediately, at what point will we be in Arkansas?",True
get_estimated_departure,When do I have to ensure my arrival in Mayfield if I plan on attending the 4 pm meeting?,True
get_directions,"""What is the most efficient path to my place of residence?""",True
get_location,Could I find a grocery store nearby?,True
get_location,What is the proximity of a bus drop-off point in relation to my recently acquired workplace? ,True
get_distance,How many miles are there between New York and Los Angeles?,True
get_info_route,Can you tell me about the location of refill centers en route?,True
get_directions,What is the most secure route to reach San Antonio Airport tomorrow morning?,True
get_estimated_duration,What is the duration it takes to reach the zoo if I leave at present?,True
update_directions,Is it possible to take a divergent route to bypass the heavy traffic today?,True
get_distance,How many miles separate Phx and NY?,True
get_info_road_condition,Are the roads covered with frozen precipitation?,True
get_estimated_departure,By what time do I have to commence my travel to reach the Bandelier Monument at 9 am on Saturday?,True
get_location,Is there a specific parking zone allocated for those who require disabled access at the Green Day concert?,True
get_estimated_duration,How far away is the grocery store from my location?,True
get_estimated_arrival,Is there a possibility that I will encounter any setbacks if I depart at 8 am to my destination in Kearney and arrive by 11?,True
get_estimated_departure,What is the perfect time to take a train so I can reach New Jersey by 5?,True
get_estimated_departure,At what hour do I have to depart to reach Dodger game at 5 PM?,True
get_info_traffic,Is the Truckee segment of hwy 80 passable for drivers?,True
get_distance,What is the measurement of separation between New York and Los Angeles?,True
get_estimated_departure,By what time should I get ready for work to be on time by 7AM?,True
get_info_traffic,How is the flow of traffic from Wilshire up to 3rd Street in Los Angeles?,True
update_directions,What is a different path to take than the original one?,True
get_estimated_arrival,Is it possible to reach Marcus Movie Theatre before 8:15 pm tonight?,True
get_estimated_duration,What is the duration of driving to Lake Wales?,True
get_distance,"What's the geographical gap between Moab, UT and Provo, UT?",True
update_directions,What other pathways are available to reach 87th Avenue?,True
get_distance,What is the expanse between Portland and Seattle?,True
get_directions,Which is the best way to reach Disney World by noon without having to pay tolls or getting stuck in traffic?,True
get_info_traffic,Would any unforeseen situation impede the traffic flow for those driving on I-26 westbound between this point and Chapin?,True
get_distance,What is the measurement for the gap between our current location and Disney World?,True
get_info_route,Is there an automated teller machine available along the path to Stephanie's office that I can easily access?,True
get_estimated_duration,What's the distance to cover from my current location to the farthest point in the neighborhood?,True
get_estimated_arrival,How long until I make it where I'm headed?,True
get_estimated_arrival,Can I make it to the Honolulu airport within 15 minutes of my departure before 5 pm via Nimitz?,True
get_info_traffic,Are there any unforeseen occurrences happening along the route of 85?,True
get_info_traffic,Is there currently any disruption on interstate 55?,True
get_info_road_condition,Is the freeway covered with frozen water?,True
get_estimated_departure,How early do I have to start my trip to arrive at Bandelier Monument before 9 am on Saturday?,True
get_location,How far is Brian's house from the H1 Freeway?,True
get_estimated_arrival,What are the chances of me reaching home before 9 pm after leaving work?,True
get_estimated_arrival,At what hour will I arrive?,True
update_directions,Can you suggest any unconventional ways to get from St. Cloud to Minneapolis?,True
get_estimated_arrival,"Leaving at this exact moment, will I make it to Detroit by midday?",True
get_directions,What is the route to reach the mall?,True
get_directions,Could you tell me how to get to International Drive in Orlando by avoiding any constructions or interruptions on the road? ,True
get_distance,How many miles would one have to travel from New York to Boston?,True
update_directions,Can you suggest different paths to evade traffic congestion on the 35 South? ,True
get_estimated_departure,Would staying at the festival until its conclusion mean that I won't reach my home after the sunset?,True
get_info_road_condition,Are the lanes towards our home obstructed with excess water?,True
get_info_road_condition,Should I expect snowy conditions while driving towards Mariposa during the upcoming weekend?,True
get_directions,Which route do people usually take when traveling from Saint George to Vegas?,True
get_info_road_condition,Should I steer clear of Main Street while heading towards the dog show due to the road conditions?,True
update_directions,ould you demonstrate some diversions we can take to bypass any roadblocks caused by traffic?,True
get_estimated_arrival,Can I make it to Kearney by 11 am if I leave at 8 am?,True
get_distance,How much of a commute is needed to get to the Wine and Food Festival in Orlando?,True
get_directions,What options do I have to steer clear of the roadworks on my way into Detroit tonight?,True
get_info_road_condition,Are there any updates on the presence of frosty conditions affecting the roads currently?,True
get_estimated_arrival,"Can I make it to my scheduled 9 am flight tomorrow morning despite the constructions on i-90, given that I leave by 8:15?",True
get_info_road_condition,Is there a possibility of any weather-related interference with my everyday commute?,True
get_info_road_condition,Could weather conditions impact my daily travel routine?,True
update_directions,What are the other ways to get to 87th Avenue aside from the usual route?,True
update_directions,Is there a faster route leading towards your home?,True
get_directions,I want to reach International Drive in Orlando via the most efficient route that will not encounter any kind of disturbances. Could you suggest one?,True
get_info_traffic,Would you mind letting me know if there's heavy vehicular traffic between Wilshire and 3rd Street in Los Angeles?,True
get_info_route,Is there any ATM situated within my route to Stephanie's office that I can access?,True
update_directions,Is there a way to avoid high traffic zones while heading towards my home?,True
get_estimated_departure,"Assuming I wish to arrive an hour early for the concert, what's the appropriate moment to set off from my house without being late given that the show begins at 7 pm?",True
get_info_traffic,Are there any incidents hindering the flow of traffic on i-55?,True
get_estimated_duration,Can you tell me how much delay the I-95 construction will cause on my way to Atlanta?,True
update_directions,Are there any other ways for me to go in order to avoid traffic congestion?,True
get_directions,How can I reach Katie's home in Robertsdale by 1 o'clock?,True
get_estimated_departure,"What time must I head out from home so that I can get to the concert with a spare hour before it commences, considering it starts at 7 pm?",True
get_info_route,Would I come across a filling station along this path?,True
update_directions,Is there any other means to avoid the traffic?,True
get_distance,What is the geographical space separating New York and Boston?,True
get_directions,"""What is the quickest route to get to the U2 performance?""",True
get_info_traffic,Are there any hindrances to smooth traffic movement on the I-10 freeway at present?,True
get_info_road_condition,Has the snowfall affected the conditions of the roads today?,True
get_info_road_condition,Is the route leading to Ellen's residence traffic-free?,True
get_estimated_departure,What departure time from work is required for me to make it to Taylor's residence by 10 pm?,True
get_estimated_duration,At what hour can my friend reach here from La Jolla with a timely departure at 6?,True
get_info_traffic,Are vehicles allowed to travel along hwy 80 in the vicinity of Truckee?,True
get_info_traffic,Is there heavy congestion on Portland roads presently?,True
get_info_road_condition,Is it anticipated that we may come across some snow as we make our way to my grandmother's home?,True
get_info_traffic,Is the volume of vehicles high during the busiest hours of the day today?,True
get_estimated_arrival,"If I leave immediately, would there be a chance for me to arrive in Dallas before midnight?",True
update_directions,How can I find alternative ways to go around heavy traffic?,True
get_directions,What is the most expedient way to get from Ocala to Gainesville?,True
get_info_traffic,Have there been any reports of disruptions or interference on the 85 roadway?,True
get_estimated_arrival,Do you have any idea how long it will take me to get there?,True
get_directions,Which path shall I take to arrive at the mall?,True
get_estimated_arrival,Is it possible for me to arrive at Billy's house by 8:30 am if I start leaving at 8 am?,True
get_directions,"What is the best way to get to Ikoyi by 2:44 pm from Harvestrue, Building A?",True
get_info_road_condition,Has there been any recent snowfall affecting road conditions?,True
get_estimated_arrival,"Is leaving at 1:30 going to get me to my Waco appointment on schedule, which is set for 3 pm?",True
get_estimated_departure,What is the exact departure time required for me to arrive at OMSI in Portland precisely at 2:30?,True
get_estimated_departure,By what time should I begin my commute to ensure that I arrive at the airport before 9:00am?,True
get_estimated_duration,Is there any approximation for the distance I have to cover across the town?,True
get_distance,How many miles apart are Indianapolis and San Antonio?,True
update_directions,Can I take a more direct path to reach the cinema quickly?,True
get_directions,Are there any roads I should steer clear of to escape the snarls of heavy traffic?,True
get_info_road_condition,When can I expect to see snowfall along the interstate 90?,True
get_directions,What are the bus options to travel from Banning to Palm Springs?,True
get_estimated_arrival,Can you predict when I'll reach my destination?,True
get_info_traffic,Is the rush hour traffic worse than usual today?,True
get_estimated_duration,What is the duration of travel from Tacoma to Seattle during peak hours?,True
get_distance,How long would it take to get to El Paso from here?,True
get_location,Which venue should I go to experience a Six Flags adventure within reachable distance?,True
get_estimated_departure,What is the ideal departure time for me to arrive on time for an 8 pm movie?,True
update_directions,Is there a way to travel with lighter traffic by taking a different road?,True
get_info_traffic,Is there any disruption on the traffic flow along I-55? ,True
get_distance,How long does it take to drive from Houston to Vancouver?,True
get_estimated_arrival,"If I take the freeway, is it possible for me to get to Broadway in time to watch Hamilton at 6 pm?",True
get_directions,Can you tell me the bus route that goes to Long Beach?,True
get_estimated_duration,What is the estimated duration for reaching downtown amidst rush hour?,True
get_distance,What is the total duration of driving from Houston to Vancouver?,True
get_info_traffic,Are there a lot of cars on the road during rush hour today?,True
get_info_road_condition,Does the freeway leading to our house have any water damages?,True
get_estimated_duration,What's the estimated driving period required for a journey to Lake Wales?,True
get_info_road_condition,Are the roads covered with any frozen precipitation?,True
get_estimated_arrival,Will leaving before 5 pm and taking Nimitz bring me to the HNL airport under 15 minutes only?,True
get_directions,Are there any public transportation options between Banning and Palm Springs?,True
get_estimated_departure,What's the appropriate time to arrive at my nephew's game that starts at 5 in the evening?,True
get_distance,What separates Miami from Orlando in terms of miles?,True
get_estimated_arrival,Will I be able to make it back home before 9 pm if I leave work now?,True
get_location,Is it possible to catch a bus from close proximity to my newly acquired office?,True
get_info_road_condition,Have the thoroughfares surrounding the ball diamonds at Watseka subsided from their previous state of obstruction?,True
update_directions,Are there any more direct paths to get back home?,True
update_directions,Is there a way to reach my destination quicker?,True
get_estimated_departure,What time do I have to move from work to get to the Doctor's clinic before 5 o'clock?,True
get_estimated_departure,At what time should I head to the football match commencing at 5?,True
get_distance,What's the driving time between Houston and Vancouver?,True
get_estimated_departure,When should I start my journey from here to make it to the nearby theater for a show scheduled at 8:00 pm?,True
update_directions,Is it possible for you to adjust my existing route considering the current traffic situation?,True
get_estimated_departure,What's the latest time I can depart and still arrive at work before 9 am?,True
get_estimated_departure,Can I attend the festival until nighttime and still reach home when the sun is not up in the sky?,True
get_distance,How many miles are there from Atlanta to Nashville?,True
update_directions,What measures can I take to enhance my pace?,True
update_directions,"""Is it possible to redirect the path of the traffic?""",True
get_info_road_condition,Could the climatic conditions impact my daily travel routine?,True
get_estimated_departure,When is the ideal moment to head out of work if my destination is Presidente Epitacio and I have to be there by 3 am?,True
get_directions,Can you provide me with instructions on how to reach the Atlanta aquarium by car?,True
get_info_road_condition,Is there a possibility of water accumulation on the streets tonight?,True
get_estimated_duration,What is the distance between San Francisco and Monterrey by car?,True
get_info_road_condition,Is there any risk of water overflowing on the way to Georgetown?,True
get_info_traffic,"""Which routes have been shut down?""",True
get_directions,"What route should I take to make it to Ikoyi at 2:44pm today starting from Harvestrue, Building A?",True
get_estimated_departure,What is the suitable moment to kick off my commute so that I can reach in time for the Jazz encounter at 8 PM?,True
get_info_traffic,Would taking 696 cause me to encounter any construction-related challenges on the way to the homebuilder expo in Novi?,True
